YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2003 01 03 17 294 2.7 4.2 2.55 14.29 10.41 999 1019.1 14.7 14.2 999.0 99.0 99.00
2003 01 03 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 03 19 309 4.4 5.9 2.48 14.29 10.20 999 1019.1 14.6 14.3 999.0 99.0 99.00
2003 01 03 20 311 4.6 6.0 99.00 99.00 99.00 999 1018.5 14.7 14.4 999.0 99.0 99.00
2003 01 03 21 330 2.7 3.6 2.31 14.29 9.36 999 1017.8 15.0 14.4 999.0 99.0 99.00
2003 01 03 22 18 1.7 2.2 2.33 12.50 9.49 999 1017.3 15.0 14.5 999.0 99.0 99.00
2003 01 03 23 324 1.4 2.3 2.19 14.29 10.11 999 1017.2 15.2 14.6 999.0 99.0 99.00
2003 01 04 00 319 3.5 4.3 2.14 14.29 10.31 999 1017.5 15.0 14.6 999.0 99.0 99.00
2003 01 04 01 322 2.7 3.3 1.71 14.29 9.28 999 1017.5 15.0 14.5 999.0 99.0 99.00
2003 01 04 02 313 3.3 4.0 2.19 14.29 10.66 999 1017.7 14.7 14.4 999.0 99.0 99.00
2003 01 04 03 321 4.3 5.3 99.00 99.00 99.00 999 1017.7 14.8 14.4 999.0 99.0 99.00
2003 01 04 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 04 05 323 2.8 3.3 1.99 14.29 9.84 999 1018.2 14.6 14.4 999.0 99.0 99.00
2003 01 04 06 312 3.3 4.2 99.00 99.00 99.00 999 1018.4 14.7 14.4 999.0 99.0 99.00
2003 01 04 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 04 08 313 4.8 5.7 2.06 14.29 9.85 999 1018.8 14.6 14.3 999.0 99.0 99.00
2003 01 04 09 312 5.1 6.2 2.09 12.50 10.18 999 1018.6 14.7 14.3 999.0 99.0 99.00
2003 01 04 10 317 5.5 6.8 2.22 12.50 10.16 999 1018.8 14.7 14.3 999.0 99.0 99.00
2003 01 04 11 322 5.0 6.2 2.10 12.50 9.81 999 1018.6 14.7 14.3 999.0 99.0 99.00
2003 01 04 12 328 5.2 6.0 2.30 12.50 10.01 999 1018.3 14.7 14.3 999.0 99.0 99.00
2003 01 04 13 327 4.9 5.9 2.33 12.50 9.88 999 1018.3 14.8 14.3 999.0 99.0 99.00
2003 01 04 14 322 5.9 7.0 2.13 12.50 9.69 999 1018.6 14.8 14.2 999.0 99.0 99.00
2003 01 04 15 327 5.7 6.8 2.47 12.50 9.79 999 1019.0 14.8 14.2 999.0 99.0 99.00
2003 01 04 16 329 3.9 5.0 2.38 12.50 9.56 999 1019.5 15.0 14.2 999.0 99.0 99.00
2003 01 04 17 315 5.2 6.3 2.61 11.11 9.28 999 1020.2 15.0 14.2 999.0 99.0 99.00
2003 01 04 18 329 4.6 5.5 2.17 12.50 8.33 999 1020.5 15.2 14.2 999.0 99.0 99.00
2003 01 04 19 318 3.1 4.3 2.20 14.29 8.91 999 1020.0 15.1 14.3 999.0 99.0 99.00
2003 01 04 20 318 6.7 8.2 2.44 16.67 8.63 999 1019.4 15.3 14.4 999.0 99.0 99.00
2003 01 04 21 322 7.0 8.3 2.30 14.29 8.34 999 1018.2 15.3 14.4 999.0 99.0 99.00
2003 01 04 22 328 7.3 9.0 2.54 14.29 8.82 999 1018.4 15.2 14.4 999.0 99.0 99.00
2003 01 04 23 334 6.3 8.0 2.39 14.29 8.13 999 1018.4 15.3 14.4 999.0 99.0 99.00
2003 01 05 00 326 7.4 9.8 2.40 14.29 7.90 999 1018.8 15.4 14.4 999.0 99.0 99.00
2003 01 05 01 323 7.8 9.4 2.49 14.29 8.36 999 1019.0 14.9 14.4 999.0 99.0 99.00
2003 01 05 02 323 6.2 7.6 2.65 14.29 7.79 999 1018.8 14.7 14.4 999.0 99.0 99.00
2003 01 05 03 310 5.8 7.0 2.43 12.50 7.41 999 1018.7 14.8 14.4 999.0 99.0 99.00
2003 01 05 04 316 6.5 7.6 2.60 14.29 8.07 999 1018.5 14.9 14.3 999.0 99.0 99.00
2003 01 05 05 310 6.1 7.4 3.06 14.29 8.63 999 1018.5 14.9 14.3 999.0 99.0 99.00
2003 01 05 06 315 6.1 7.2 3.02 14.29 8.34 999 1018.4 14.9 14.3 999.0 99.0 99.00
2003 01 05 07 317 6.4 8.0 3.35 14.29 8.78 999 1018.1 14.9 14.3 999.0 99.0 99.00
2003 01 05 08 307 7.0 8.9 3.36 12.50 8.75 999 1017.5 14.9 14.3 999.0 99.0 99.00
2003 01 05 09 312 6.9 8.5 3.31 14.29 8.74 999 1017.4 14.9 14.4 999.0 99.0 99.00
2003 01 05 10 300 7.4 9.0 3.10 12.50 8.38 999 1017.1 14.9 14.4 999.0 99.0 99.00
2003 01 05 11 312 6.5 8.0 3.16 14.29 8.65 999 1016.8 15.1 14.5 999.0 99.0 99.00
2003 01 05 12 318 5.8 7.0 2.91 12.50 8.13 999 1016.3 15.0 14.4 999.0 99.0 99.00
2003 01 05 13 304 5.0 6.2 3.03 12.50 8.89 999 1016.1 14.8 14.4 999.0 99.0 99.00
2003 01 05 14 310 5.4 6.6 2.92 16.67 9.09 999 1016.2 14.7 14.4 999.0 99.0 99.00
2003 01 05 15 321 6.3 7.4 2.84 14.29 9.33 999 1016.4 15.0 14.4 999.0 99.0 99.00
2003 01 05 16 321 5.1 6.4 2.96 20.00 9.31 999 1016.4 15.0 14.4 999.0 99.0 99.00
2003 01 05 17 320 5.3 6.0 3.21 20.00 10.15 999 1017.0 15.2 14.4 999.0 99.0 99.00
2003 01 05 18 315 5.1 6.1 2.86 20.00 9.07 999 1016.8 15.1 14.4 999.0 99.0 99.00
2003 01 05 19 319 5.1 6.5 3.54 20.00 10.85 999 1016.5 15.2 14.5 999.0 99.0 99.00
2003 01 05 20 311 5.0 6.2 3.79 16.67 10.95 999 1015.4 15.1 14.5 999.0 99.0 99.00
2003 01 05 21 323 4.1 5.1 4.14 16.67 11.47 999 1014.4 15.2 14.6 999.0 99.0 99.00
2003 01 05 22 334 3.9 5.5 4.65 16.67 12.22 999 1014.0 15.2 14.5 999.0 99.0 99.00
2003 01 05 23 313 4.7 6.5 4.29 16.67 11.44 999 1014.0 15.1 14.5 999.0 99.0 99.00
2003 01 06 00 321 3.0 4.5 4.29 16.67 11.44 999 1013.6 15.2 14.6 999.0 99.0 99.00
2003 01 06 01 304 4.9 6.4 4.52 16.67 11.52 999 1013.7 15.0 14.7 999.0 99.0 99.00
2003 01 06 02 305 5.7 7.4 4.83 16.67 11.82 999 1012.8 15.0 14.6 999.0 99.0 99.00
2003 01 06 03 312 5.5 7.3 4.28 16.67 10.87 999 1013.2 15.1 14.5 999.0 99.0 99.00
2003 01 06 04 312 5.8 7.3 4.45 16.67 11.61 999 1013.1 15.0 14.6 999.0 99.0 99.00
2003 01 06 05 325 5.2 6.9 3.59 16.67 10.28 999 1013.0 14.9 14.6 999.0 99.0 99.00
2003 01 06 06 332 5.2 6.9 4.28 16.67 11.28 999 1012.8 14.8 14.6 999.0 99.0 99.00
2003 01 06 07 333 3.6 5.1 4.04 16.67 10.77 999 1012.4 14.7 14.5 999.0 99.0 99.00
2003 01 06 08 333 2.4 3.7 3.84 16.67 10.47 999 1011.9 14.6 14.5 999.0 99.0 99.00
2003 01 06 09 355 3.3 4.4 3.95 16.67 10.31 999 1011.9 14.8 14.5 999.0 99.0 99.00
2003 01 06 10 20 2.1 2.9 3.62 16.67 10.13 999 1012.4 15.0 14.5 999.0 99.0 99.00
2003 01 06 11 3 3.7 4.6 3.73 16.67 10.15 999 1012.4 14.9 14.6 999.0 99.0 99.00
2003 01 06 12 46 5.4 6.3 3.76 16.67 10.53 999 1012.3 16.8 14.6 999.0 99.0 99.00
2003 01 06 13 47 6.2 7.8 3.37 16.67 10.11 999 1012.5 17.0 14.6 999.0 99.0 99.00
2003 01 06 14 42 9.2 10.7 99.00 99.00 99.00 999 1012.6 17.5 14.6 999.0 99.0 99.00
2003 01 06 15 66 8.6 12.0 3.38 14.29 9.50 999 1013.4 17.7 14.6 999.0 99.0 99.00
2003 01 06 16 46 10.2 11.9 3.36 16.67 8.71 999 1014.0 17.8 14.6 999.0 99.0 99.00
2003 01 06 17 67 10.7 13.3 3.37 16.67 8.31 999 1014.4 17.4 14.6 999.0 99.0 99.00
2003 01 06 18 54 8.6 10.5 3.72 14.29 9.16 999 1015.2 17.5 14.6 999.0 99.0 99.00
2003 01 06 19 54 7.2 9.2 3.35 16.67 9.35 999 1015.0 17.4 14.6 999.0 99.0 99.00
2003 01 06 20 48 6.5 7.6 3.55 16.67 9.81 999 1013.9 17.1 14.7 999.0 99.0 99.00
2003 01 06 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 06 22 28 1.9 2.5 99.00 99.00 99.00 999 1013.0 16.4 14.8 999.0 99.0 99.00
2003 01 06 23 359 2.6 3.9 2.76 16.67 9.35 999 1013.2 16.2 14.8 999.0 99.0 99.00
2003 01 07 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 07 01 11 5.7 7.1 2.94 14.29 9.45 999 1013.7 17.4 14.7 999.0 99.0 99.00
2003 01 07 02 39 6.1 7.0 3.00 14.29 9.86 999 1014.3 17.6 14.7 999.0 99.0 99.00
2003 01 07 03 47 11.2 15.3 2.74 14.29 8.76 999 1013.8 19.4 14.6 999.0 99.0 99.00
2003 01 07 04 53 6.9 9.0 3.19 14.29 9.06 999 1014.5 18.0 14.6 999.0 99.0 99.00
2003 01 07 05 56 6.1 7.6 3.45 25.00 8.93 999 1014.6 18.4 14.5 999.0 99.0 99.00
2003 01 07 06 37 3.3 4.1 3.08 14.29 8.68 999 1014.5 17.2 14.6 999.0 99.0 99.00
2003 01 07 07 344 2.7 3.5 3.19 25.00 9.34 999 1013.6 16.0 14.6 999.0 99.0 99.00
2003 01 07 08 353 6.1 7.3 3.82 25.00 11.99 999 1012.9 16.6 14.6 999.0 99.0 99.00
2003 01 07 09 44 7.8 9.2 3.36 25.00 11.01 999 1013.3 17.9 14.6 999.0 99.0 99.00
2003 01 07 10 50 7.5 9.4 3.66 20.00 11.76 999 1013.0 17.5 14.6 999.0 99.0 99.00
2003 01 07 11 56 7.0 9.1 3.83 20.00 12.43 999 1012.7 17.1 14.5 999.0 99.0 99.00
2003 01 07 12 63 8.5 11.5 3.82 20.00 12.08 999 1012.4 17.7 14.4 999.0 99.0 99.00
2003 01 07 13 58 5.7 8.5 4.13 20.00 13.13 999 1012.7 16.8 14.4 999.0 99.0 99.00
2003 01 07 14 83 5.4 7.3 4.15 20.00 11.79 999 1013.0 17.1 14.3 999.0 99.0 99.00
2003 01 07 15 66 3.8 5.1 3.84 20.00 11.75 999 1013.1 17.2 14.3 999.0 99.0 99.00
2003 01 07 16 50 4.4 5.5 4.20 20.00 12.81 999 1013.3 16.3 14.3 999.0 99.0 99.00
2003 01 07 17 37 4.9 5.9 3.59 20.00 11.72 999 1013.9 16.2 14.3 999.0 99.0 99.00
2003 01 07 18 74 2.8 4.2 3.96 16.67 12.06 999 1014.3 16.9 14.4 999.0 99.0 99.00
2003 01 07 19 93 7.1 9.9 3.99 20.00 12.18 999 1013.2 17.8 14.4 999.0 99.0 99.00
2003 01 07 20 100 6.8 9.1 99.00 99.00 99.00 999 1012.4 17.6 14.5 999.0 99.0 99.00
2003 01 07 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 07 22 135 3.7 5.9 3.78 16.67 12.08 999 1012.2 16.5 14.6 999.0 99.0 99.00
2003 01 07 23 31 2.3 3.2 3.56 16.67 11.76 999 1012.6 15.9 14.8 999.0 99.0 99.00
2003 01 08 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 08 01 41 2.9 3.8 2.90 16.67 10.58 999 1013.3 15.6 14.7 999.0 99.0 99.00
2003 01 08 02 58 2.6 3.9 99.00 99.00 99.00 999 1013.9 15.6 14.6 999.0 99.0 99.00
2003 01 08 03 69 2.2 3.4 3.76 16.67 12.69 999 1014.4 15.4 14.6 999.0 99.0 99.00
2003 01 08 04 79 3.0 4.5 3.85 16.67 12.95 999 1014.8 15.6 14.6 999.0 99.0 99.00
2003 01 08 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 08 06 67 3.8 5.6 99.00 99.00 99.00 999 1015.5 15.5 14.5 999.0 99.0 99.00
2003 01 08 07 59 3.1 4.2 3.31 16.67 12.58 999 1015.4 15.2 14.4 999.0 99.0 99.00
2003 01 08 08 70 3.7 5.3 3.36 16.67 12.59 999 1015.2 15.1 14.4 999.0 99.0 99.00
2003 01 08 09 70 3.9 5.0 3.07 16.67 12.45 999 1015.0 15.3 14.4 999.0 99.0 99.00
2003 01 08 10 80 3.5 4.7 2.78 16.67 12.18 999 1015.2 15.1 14.4 999.0 99.0 99.00
2003 01 08 11 84 4.6 6.1 3.45 16.67 12.68 999 1015.1 15.3 14.4 999.0 99.0 99.00
2003 01 08 12 86 4.8 6.3 3.21 14.29 11.88 999 1015.0 15.2 14.4 999.0 99.0 99.00
2003 01 08 13 96 3.7 5.4 3.79 16.67 12.71 999 1015.0 15.1 14.5 999.0 99.0 99.00
2003 01 08 14 90 4.2 5.5 2.81 16.67 10.91 999 1015.2 15.2 14.5 999.0 99.0 99.00
2003 01 08 15 122 3.1 4.2 2.87 16.67 11.13 999 1015.4 15.0 14.5 999.0 99.0 99.00
2003 01 08 16 106 3.1 4.4 3.16 16.67 11.53 999 1016.1 15.2 14.5 999.0 99.0 99.00
2003 01 08 17 122 3.2 4.5 2.75 14.29 10.25 999 1017.1 15.3 14.5 999.0 99.0 99.00
2003 01 08 18 130 3.1 4.5 2.76 16.67 10.54 999 1017.9 15.5 14.5 999.0 99.0 99.00
2003 01 08 19 115 3.0 4.1 2.87 16.67 10.90 999 1017.7 15.4 14.6 999.0 99.0 99.00
2003 01 08 20 114 3.3 4.6 2.93 16.67 11.64 999 1016.9 15.4 14.7 999.0 99.0 99.00
2003 01 08 21 114 2.8 4.0 2.82 16.67 11.32 999 1016.4 15.4 14.9 999.0 99.0 99.00
2003 01 08 22 116 3.2 5.0 3.12 16.67 12.06 999 1016.2 15.4 15.0 999.0 99.0 99.00
2003 01 08 23 111 2.6 3.7 3.06 16.67 11.92 999 1016.1 15.4 15.0 999.0 99.0 99.00
2003 01 09 00 117 2.9 4.2 2.82 16.67 11.39 999 1015.9 15.4 15.0 999.0 99.0 99.00
2003 01 09 01 130 3.1 3.9 2.53 16.67 11.24 999 1016.2 15.2 14.8 999.0 99.0 99.00
2003 01 09 02 126 2.9 3.9 2.45 16.67 10.54 999 1016.6 15.0 14.7 999.0 99.0 99.00
2003 01 09 03 131 3.0 3.9 2.58 16.67 11.04 999 1016.7 14.9 14.6 999.0 99.0 99.00
2003 01 09 04 129 2.4 3.4 2.58 16.67 11.19 999 1017.1 14.8 14.7 999.0 99.0 99.00
2003 01 09 05 121 2.8 4.2 3.08 16.67 11.94 999 1017.3 14.7 14.7 999.0 99.0 99.00
2003 01 09 06 129 3.2 4.0 2.75 16.67 11.28 999 1017.6 14.7 14.6 999.0 99.0 99.00
2003 01 09 07 133 3.1 4.3 2.49 16.67 11.13 999 1017.6 14.8 14.6 999.0 99.0 99.00
2003 01 09 08 133 3.4 4.4 2.56 16.67 11.35 999 1017.4 14.7 14.6 999.0 99.0 99.00
2003 01 09 09 140 3.7 4.6 2.44 16.67 10.42 999 1016.9 14.6 14.6 999.0 99.0 99.00
2003 01 09 10 144 3.6 4.5 2.47 16.67 11.07 999 1017.2 14.7 14.6 999.0 99.0 99.00
2003 01 09 11 159 3.4 4.1 2.56 14.29 11.00 999 1017.5 14.7 14.6 999.0 99.0 99.00
2003 01 09 12 146 2.3 3.4 2.32 16.67 10.33 999 1017.4 14.7 14.6 999.0 99.0 99.00
2003 01 09 13 139 3.3 4.2 2.36 14.29 10.86 999 1017.0 14.7 14.5 999.0 99.0 99.00
2003 01 09 14 132 3.8 4.6 2.34 14.29 10.22 999 1017.2 14.8 14.5 999.0 99.0 99.00
2003 01 09 15 155 3.9 5.0 2.26 14.29 10.63 999 1017.9 14.8 14.5 999.0 99.0 99.00
2003 01 09 16 152 3.8 4.5 2.09 14.29 10.24 999 1018.4 15.0 14.5 999.0 99.0 99.00
2003 01 09 17 160 2.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 09 18 162 3.4 4.2 2.15 14.29 9.80 999 1020.0 15.3 14.6 999.0 99.0 99.00
2003 01 09 19 151 3.8 4.8 2.12 14.29 10.00 999 1019.8 15.1 14.6 999.0 99.0 99.00
2003 01 09 20 149 3.0 3.5 1.93 14.29 9.76 999 1018.6 15.3 14.6 999.0 99.0 99.00
2003 01 09 21 158 3.2 3.6 2.11 14.29 10.32 999 1017.6 15.2 14.8 999.0 99.0 99.00
2003 01 09 22 169 3.8 4.5 2.27 14.29 10.47 999 1017.2 15.4 14.8 999.0 99.0 99.00
2003 01 09 23 171 2.5 3.4 2.43 14.29 11.33 999 1017.0 15.4 15.0 999.0 99.0 99.00
2003 01 10 00 189 2.1 2.4 2.43 14.29 11.25 999 1017.4 15.6 14.9 999.0 99.0 99.00
2003 01 10 01 195 1.4 1.8 2.35 14.29 11.18 999 1017.9 15.2 14.9 999.0 99.0 99.00
2003 01 10 02 169 0.4 1.1 2.56 14.29 11.58 999 1018.4 15.1 14.9 999.0 99.0 99.00
2003 01 10 03 134 1.4 2.1 2.62 14.29 11.73 999 1018.5 15.1 14.9 999.0 99.0 99.00
2003 01 10 04 167 3.6 4.3 2.15 14.29 10.68 999 1018.2 15.1 15.0 999.0 99.0 99.00
2003 01 10 05 171 2.5 3.3 2.00 14.29 10.47 999 1018.9 15.2 15.0 999.0 99.0 99.00
2003 01 10 06 163 2.2 3.0 2.32 12.50 10.78 999 1019.2 15.1 15.0 999.0 99.0 99.00
2003 01 10 07 191 3.4 4.1 2.24 14.29 10.94 999 1019.2 15.0 14.9 999.0 99.0 99.00
2003 01 10 08 211 4.0 4.9 2.59 12.50 10.98 999 1018.7 15.1 14.9 999.0 99.0 99.00
2003 01 10 09 194 1.5 2.3 2.10 12.50 10.46 999 1018.3 15.1 14.8 999.0 99.0 99.00
2003 01 10 10 186 4.3 5.0 2.54 14.29 11.30 999 1018.1 15.1 14.8 999.0 99.0 99.00
2003 01 10 11 228 4.6 6.0 2.28 14.29 10.94 999 1018.0 15.1 14.8 999.0 99.0 99.00
2003 01 10 12 225 2.3 3.0 2.28 12.50 10.39 999 1018.0 15.0 14.7 999.0 99.0 99.00
2003 01 10 13 259 0.9 1.8 2.71 12.50 10.90 999 1018.2 14.8 14.7 999.0 99.0 99.00
2003 01 10 14 335 0.8 1.5 2.37 14.29 10.77 999 1018.5 14.9 14.7 999.0 99.0 99.00
2003 01 10 15 180 0.1 0.9 2.39 14.29 10.70 999 1018.8 14.7 14.7 999.0 99.0 99.00
2003 01 10 16 299 0.4 1.1 2.20 14.29 10.13 999 1019.1 14.7 14.8 999.0 99.0 99.00
2003 01 10 17 180 0.1 1.1 2.30 12.50 10.27 999 1019.6 15.2 14.8 999.0 99.0 99.00
2003 01 10 18 337 1.0 1.6 2.37 12.50 10.25 999 1020.3 15.1 14.9 999.0 99.0 99.00
2003 01 10 19 14 1.2 1.8 2.29 12.50 10.07 999 1020.4 14.9 15.1 999.0 99.0 99.00
2003 01 10 20 340 2.4 3.0 2.12 14.29 9.88 999 1019.9 14.1 15.2 999.0 99.0 99.00
2003 01 10 21 348 2.1 2.7 2.06 12.50 9.90 999 1019.0 13.3 15.1 999.0 99.0 99.00
2003 01 10 22 350 2.9 3.6 2.04 14.29 10.09 999 1018.8 13.3 15.1 999.0 99.0 99.00
