YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2018 01 01 15 50 999 99.0 99.0 0.76 10.00 7.55 288 1021.1 14.1 15.9 999.0 99.0 99.00
2018 01 01 16 50 999 99.0 99.0 0.75 10.00 7.43 294 1021.7 14.1 15.9 999.0 99.0 99.00
2018 01 01 17 50 999 99.0 99.0 0.87 10.00 7.34 293 1022.1 14.4 15.9 999.0 99.0 99.00
2018 01 01 18 50 999 99.0 99.0 0.73 10.00 6.39 291 1022.1 14.5 16.0 999.0 99.0 99.00
2018 01 01 19 50 999 99.0 99.0 0.73 10.81 6.42 288 1021.4 14.5 16.1 999.0 99.0 99.00
2018 01 01 20 50 999 99.0 99.0 0.68 9.09 6.79 316 1020.3 14.5 16.2 999.0 99.0 99.00
2018 01 01 21 50 999 99.0 99.0 0.72 16.00 7.48 273 1020.0 14.6 16.2 999.0 99.0 99.00
2018 01 01 22 50 999 99.0 99.0 0.65 12.12 7.06 266 1020.3 14.7 16.2 999.0 99.0 99.00
2018 01 01 23 50 999 99.0 99.0 0.73 16.00 7.98 291 1019.9 14.6 16.1 999.0 99.0 99.00
2018 01 02 00 50 999 99.0 99.0 0.67 16.00 6.86 351 1020.0 14.4 16.0 999.0 99.0 99.00
2018 01 02 01 50 999 99.0 99.0 0.62 12.12 6.51 246 1020.1 14.5 16.0 999.0 99.0 99.00
2018 01 02 02 50 999 99.0 99.0 0.72 16.00 6.38 273 1020.0 14.5 16.0 999.0 99.0 99.00
2018 01 02 03 50 999 99.0 99.0 0.73 16.00 5.97 281 1020.8 14.5 16.0 999.0 99.0 99.00
2018 01 02 04 50 999 99.0 99.0 0.68 16.00 5.74 348 1020.8 14.4 16.0 999.0 99.0 99.00
2018 01 02 05 50 999 99.0 99.0 0.77 16.00 6.43 255 1020.9 14.4 16.0 999.0 99.0 99.00
2018 01 02 06 50 999 99.0 99.0 0.79 16.00 6.56 298 1020.9 14.2 16.0 999.0 99.0 99.00
2018 01 02 07 50 999 99.0 99.0 0.85 16.00 6.92 264 1021.5 14.3 15.9 999.0 99.0 99.00
2018 01 02 08 50 999 99.0 99.0 0.91 16.00 7.43 287 1021.6 14.5 15.9 999.0 99.0 99.00
2018 01 02 09 50 999 99.0 99.0 0.83 16.00 7.11 288 1021.2 14.4 15.9 999.0 99.0 99.00
2018 01 02 10 50 999 99.0 99.0 0.81 16.00 7.72 305 1021.0 14.5 15.9 999.0 99.0 99.00
2018 01 02 11 50 999 99.0 99.0 0.82 16.00 8.04 280 1020.8 14.6 15.9 999.0 99.0 99.00
2018 01 02 12 50 999 99.0 99.0 0.84 16.00 8.16 306 1020.6 14.7 16.0 999.0 99.0 99.00
2018 01 02 13 50 999 99.0 99.0 0.93 16.00 8.96 291 1020.2 14.6 16.0 999.0 99.0 99.00
2018 01 02 14 50 999 99.0 99.0 0.97 16.00 9.44 300 1020.2 14.7 16.0 999.0 99.0 99.00
2018 01 02 15 50 999 99.0 99.0 0.86 16.00 9.16 297 1020.3 14.5 16.0 999.0 99.0 99.00
2018 01 02 16 50 999 99.0 99.0 0.79 16.00 8.44 296 1020.9 14.9 16.0 999.0 99.0 99.00
2018 01 02 17 50 999 99.0 99.0 0.87 14.81 8.65 295 1021.1 14.8 16.0 999.0 99.0 99.00
2018 01 02 18 50 999 99.0 99.0 0.89 14.81 8.87 299 1020.8 14.7 16.1 999.0 99.0 99.00
2018 01 02 19 50 999 99.0 99.0 0.86 14.81 8.84 302 1019.7 14.7 16.3 999.0 99.0 99.00
2018 01 02 20 50 999 99.0 99.0 0.81 14.81 8.61 285 1019.2 14.9 16.4 999.0 99.0 99.00
2018 01 02 21 50 999 99.0 99.0 0.86 14.81 9.01 293 1018.7 14.8 16.6 999.0 99.0 99.00
2018 01 02 22 50 999 99.0 99.0 0.96 14.81 9.48 299 1018.2 14.8 16.5 999.0 99.0 99.00
2018 01 02 23 50 999 99.0 99.0 0.85 13.79 9.06 307 1017.9 15.0 16.4 999.0 99.0 99.00
2018 01 03 00 50 999 99.0 99.0 0.89 13.79 9.33 312 1017.8 15.1 16.2 999.0 99.0 99.00
2018 01 03 01 50 999 99.0 99.0 1.01 13.79 9.60 308 1017.7 15.0 16.2 999.0 99.0 99.00
2018 01 03 02 50 999 99.0 99.0 0.91 13.79 8.69 302 1017.8 15.1 16.1 999.0 99.0 99.00
2018 01 03 03 50 999 99.0 99.0 1.21 13.79 10.11 295 1018.3 15.1 16.1 999.0 99.0 99.00
2018 01 03 04 50 999 99.0 99.0 1.02 12.90 9.45 306 1018.2 15.1 16.0 999.0 99.0 99.00
2018 01 03 05 50 999 99.0 99.0 1.03 12.90 9.93 296 1018.1 15.1 16.0 999.0 99.0 99.00
2018 01 03 06 50 999 99.0 99.0 0.99 13.79 9.85 270 1018.5 15.1 16.0 999.0 99.0 99.00
2018 01 03 07 50 999 99.0 99.0 1.06 13.79 10.06 299 1018.5 15.1 16.0 999.0 99.0 99.00
2018 01 03 08 50 999 99.0 99.0 1.39 12.90 11.11 306 1017.8 15.1 16.0 999.0 99.0 99.00
2018 01 03 09 50 999 99.0 99.0 1.36 12.90 10.75 304 1017.2 15.1 16.0 999.0 99.0 99.00
2018 01 03 10 50 999 99.0 99.0 1.32 12.12 10.66 289 1016.9 15.2 16.0 999.0 99.0 99.00
2018 01 03 11 50 999 99.0 99.0 1.20 12.90 10.67 288 1017.2 15.2 16.0 999.0 99.0 99.00
2018 01 03 12 50 999 99.0 99.0 1.13 12.90 10.26 299 1017.0 15.3 16.0 999.0 99.0 99.00
2018 01 03 13 50 999 99.0 99.0 1.20 13.79 10.23 291 1017.1 15.3 16.0 999.0 99.0 99.00
2018 01 03 14 50 999 99.0 99.0 1.34 13.79 10.56 297 1017.4 15.3 16.0 999.0 99.0 99.00
2018 01 03 15 50 999 99.0 99.0 1.08 11.43 9.83 299 1017.6 15.4 16.0 999.0 99.0 99.00
2018 01 03 16 50 999 99.0 99.0 1.15 13.79 9.85 292 1017.8 15.3 16.0 999.0 99.0 99.00
2018 01 03 17 50 999 99.0 99.0 1.24 12.12 9.99 276 1018.3 15.7 16.0 999.0 99.0 99.00
2018 01 03 18 50 999 99.0 99.0 1.13 12.90 9.74 290 1018.1 15.7 16.1 999.0 99.0 99.00
2018 01 03 19 50 999 99.0 99.0 1.20 12.90 9.95 285 1017.6 15.9 16.1 999.0 99.0 99.00
2018 01 03 20 50 999 99.0 99.0 1.17 12.12 9.33 298 1016.6 15.9 16.2 999.0 99.0 99.00
2018 01 03 21 50 999 99.0 99.0 1.24 12.90 9.93 275 1015.9 16.0 16.2 999.0 99.0 99.00
2018 01 03 22 50 999 99.0 99.0 1.26 12.90 9.69 284 1015.5 16.0 16.2 999.0 99.0 99.00
2018 01 03 23 50 999 99.0 99.0 1.19 12.12 9.70 281 1016.5 16.2 16.3 999.0 99.0 99.00
2018 01 04 00 50 999 99.0 99.0 1.15 12.90 9.35 293 1016.8 16.1 16.3 999.0 99.0 99.00
2018 01 04 01 50 999 99.0 99.0 1.39 14.81 10.66 281 1016.8 16.1 16.1 999.0 99.0 99.00
2018 01 04 02 50 999 99.0 99.0 1.09 12.12 9.70 282 1017.7 16.2 16.1 999.0 99.0 99.00
2018 01 04 03 50 999 99.0 99.0 1.11 12.12 9.85 284 1017.9 16.2 16.1 999.0 99.0 99.00
2018 01 04 04 50 999 99.0 99.0 1.16 14.81 10.08 271 1018.1 16.3 16.0 999.0 99.0 99.00
2018 01 04 05 50 999 99.0 99.0 1.21 12.90 10.00 286 1017.9 16.5 16.0 999.0 99.0 99.00
2018 01 04 06 50 999 99.0 99.0 1.37 14.81 10.64 298 1018.1 16.3 16.0 999.0 99.0 99.00
2018 01 04 07 50 999 99.0 99.0 1.20 13.79 10.08 277 1018.0 16.3 16.1 999.0 99.0 99.00
2018 01 04 08 50 999 99.0 99.0 1.40 13.79 10.79 292 1017.8 16.3 16.1 999.0 99.0 99.00
2018 01 04 09 50 999 99.0 99.0 1.23 14.81 10.30 277 1018.2 16.3 16.1 999.0 99.0 99.00
2018 01 04 10 50 999 99.0 99.0 1.25 13.79 10.19 278 1018.6 16.1 16.0 999.0 99.0 99.00
2018 01 04 11 50 999 99.0 99.0 1.40 13.79 10.81 289 1018.4 16.0 16.0 999.0 99.0 99.00
2018 01 04 12 50 999 99.0 99.0 1.34 14.81 10.58 285 1018.5 16.1 16.0 999.0 99.0 99.00
2018 01 04 13 50 999 99.0 99.0 1.53 13.79 11.61 285 1018.8 16.2 16.0 999.0 99.0 99.00
2018 01 04 14 50 999 99.0 99.0 1.64 17.39 11.40 293 1019.2 16.3 16.0 999.0 99.0 99.00
2018 01 04 15 50 999 99.0 99.0 1.50 17.39 11.74 296 1019.7 16.4 16.0 999.0 99.0 99.00
2018 01 04 16 50 999 99.0 99.0 1.46 14.81 10.92 283 1020.0 16.5 16.0 999.0 99.0 99.00
2018 01 04 17 50 999 99.0 99.0 1.86 17.39 11.93 262 1020.4 16.7 16.1 999.0 99.0 99.00
2018 01 04 18 50 999 99.0 99.0 1.86 13.79 11.92 287 1020.4 16.7 16.2 999.0 99.0 99.00
2018 01 04 19 50 999 99.0 99.0 2.32 17.39 13.12 271 1019.6 16.6 16.3 999.0 99.0 99.00
2018 01 04 20 50 999 99.0 99.0 1.92 17.39 12.00 278 1018.9 16.8 16.4 999.0 99.0 99.00
2018 01 04 21 50 999 99.0 99.0 2.13 17.39 12.28 273 1018.2 16.8 16.5 999.0 99.0 99.00
2018 01 04 22 50 999 99.0 99.0 2.00 16.00 11.65 287 1018.5 16.9 16.5 999.0 99.0 99.00
2018 01 04 23 50 999 99.0 99.0 2.25 16.00 12.18 297 1018.9 17.3 16.6 999.0 99.0 99.00
2018 01 05 00 50 999 99.0 99.0 2.46 17.39 12.73 275 1019.1 16.9 16.6 999.0 99.0 99.00
2018 01 05 01 50 999 99.0 99.0 2.11 16.00 12.24 294 1019.3 16.8 16.6 999.0 99.0 99.00
2018 01 05 02 50 999 99.0 99.0 2.10 16.00 12.24 293 1019.8 16.7 16.7 999.0 99.0 99.00
2018 01 05 03 50 999 99.0 99.0 2.31 16.00 12.75 286 1020.9 16.7 16.5 999.0 99.0 99.00
2018 01 05 04 50 999 99.0 99.0 2.39 16.00 12.60 293 1021.1 16.8 16.6 999.0 99.0 99.00
2018 01 05 05 50 999 99.0 99.0 1.97 14.81 11.83 289 1021.4 16.8 16.7 999.0 99.0 99.00
2018 01 05 06 50 999 99.0 99.0 2.36 14.81 12.10 296 1021.7 16.6 16.6 999.0 99.0 99.00
2018 01 05 07 50 999 99.0 99.0 2.54 14.81 12.94 308 1021.8 16.2 16.5 999.0 99.0 99.00
2018 01 05 08 50 999 99.0 99.0 2.18 14.81 11.85 313 1021.6 16.3 16.5 999.0 99.0 99.00
2018 01 05 09 50 999 99.0 99.0 2.24 14.81 11.79 315 1021.8 15.6 16.4 999.0 99.0 99.00
2018 01 05 10 50 999 99.0 99.0 2.14 14.81 11.78 300 1021.2 15.2 16.3 999.0 99.0 99.00
2018 01 05 11 50 999 99.0 99.0 2.51 14.81 12.22 298 1020.8 15.2 16.2 999.0 99.0 99.00
2018 01 05 12 50 999 99.0 99.0 2.03 14.81 11.38 291 1020.6 15.0 16.1 999.0 99.0 99.00
2018 01 05 13 50 999 99.0 99.0 2.10 13.79 11.72 299 1021.1 14.9 16.2 999.0 99.0 99.00
2018 01 05 14 50 999 99.0 99.0 1.81 14.81 11.08 298 1021.7 14.6 16.2 999.0 99.0 99.00
2018 01 05 15 50 999 99.0 99.0 2.08 14.81 11.57 299 1022.1 14.5 16.1 999.0 99.0 99.00
2018 01 05 16 50 999 99.0 99.0 1.74 13.79 10.71 299 1022.5 14.5 16.1 999.0 99.0 99.00
2018 01 05 17 50 999 99.0 99.0 1.84 12.90 10.83 296 1023.5 14.5 16.2 999.0 99.0 99.00
2018 01 05 18 50 999 99.0 99.0 1.65 13.79 10.78 301 1023.1 14.4 16.3 999.0 99.0 99.00
2018 01 05 19 50 999 99.0 99.0 1.68 12.12 10.64 305 1022.3 14.3 16.4 999.0 99.0 99.00
2018 01 05 20 50 999 99.0 99.0 1.86 13.79 10.88 300 1021.7 14.2 16.6 999.0 99.0 99.00
2018 01 05 21 50 999 99.0 99.0 1.72 12.90 10.55 311 1021.4 14.2 16.6 999.0 99.0 99.00
2018 01 05 22 50 999 99.0 99.0 1.61 13.79 10.46 292 1021.2 14.1 16.7 999.0 99.0 99.00
2018 01 05 23 50 999 99.0 99.0 1.65 13.79 10.53 301 1021.6 14.1 16.6 999.0 99.0 99.00
2018 01 06 00 50 999 99.0 99.0 1.64 12.12 10.37 287 1021.6 14.1 16.6 999.0 99.0 99.00
2018 01 06 01 50 999 99.0 99.0 1.41 13.79 10.27 301 1021.6 14.3 16.7 999.0 99.0 99.00
2018 01 06 02 50 999 99.0 99.0 1.45 13.79 10.46 302 1021.7 14.5 16.7 999.0 99.0 99.00
2018 01 06 03 50 999 99.0 99.0 1.54 13.79 10.39 305 1022.1 14.9 16.8 999.0 99.0 99.00
2018 01 06 04 50 999 99.0 99.0 1.55 13.79 10.73 303 1022.0 15.3 16.9 999.0 99.0 99.00
2018 01 06 05 50 999 99.0 99.0 1.44 12.90 10.53 302 1021.5 15.6 16.9 999.0 99.0 99.00
2018 01 06 06 50 999 99.0 99.0 1.44 12.90 10.57 295 1020.2 15.7 16.9 999.0 99.0 99.00
2018 01 06 07 50 999 99.0 99.0 1.45 13.79 10.66 298 1021.7 16.2 16.9 999.0 99.0 99.00
2018 01 06 08 50 999 99.0 99.0 1.56 13.79 11.00 300 1020.7 16.2 17.0 999.0 99.0 99.00
2018 01 06 09 50 999 99.0 99.0 1.71 12.90 11.04 290 1019.2 16.0 16.9 999.0 99.0 99.00
2018 01 06 10 50 999 99.0 99.0 1.21 12.12 10.08 298 1020.3 16.2 16.9 999.0 99.0 99.00
2018 01 06 11 50 999 99.0 99.0 1.43 12.12 10.49 309 1020.0 16.2 16.9 999.0 99.0 99.00
2018 01 06 12 50 999 99.0 99.0 1.40 12.90 10.29 302 1020.1 16.2 16.9 999.0 99.0 99.00
2018 01 06 13 50 999 99.0 99.0 1.43 12.90 9.32 297 1020.4 16.2 16.9 999.0 99.0 99.00
2018 01 06 14 50 999 99.0 99.0 1.53 12.90 9.48 303 1020.6 16.2 16.9 999.0 99.0 99.00
2018 01 06 15 50 999 99.0 99.0 1.38 12.90 9.62 293 1021.0 16.2 16.9 999.0 99.0 99.00
2018 01 06 16 50 999 99.0 99.0 1.71 12.90 10.41 295 1021.4 16.3 16.9 999.0 99.0 99.00
2018 01 06 17 50 999 99.0 99.0 1.72 12.12 10.20 281 1022.0 16.3 16.9 999.0 99.0 99.00
2018 01 06 18 50 999 99.0 99.0 1.59 12.12 9.83 288 1022.0 16.2 16.8 999.0 99.0 99.00
2018 01 06 19 50 999 99.0 99.0 1.49 12.12 9.31 301 1021.1 15.9 16.9 999.0 99.0 99.00
2018 01 06 20 50 999 99.0 99.0 1.47 11.43 8.69 292 1019.6 16.0 16.9 999.0 99.0 99.00
2018 01 06 21 50 999 99.0 99.0 1.64 12.90 8.99 298 1019.6 16.2 16.9 999.0 99.0 99.00
2018 01 06 22 50 999 99.0 99.0 1.75 12.12 9.68 286 1019.7 16.2 16.9 999.0 99.0 99.00
2018 01 06 23 50 999 99.0 99.0 1.68 11.43 9.01 294 1019.9 16.3 16.9 999.0 99.0 99.00
2018 01 07 00 50 999 99.0 99.0 1.68 11.43 9.02 290 1020.2 16.2 16.9 999.0 99.0 99.00
2018 01 07 01 50 999 99.0 99.0 1.78 12.12 8.98 288 1020.0 16.1 16.7 999.0 99.0 99.00
2018 01 07 02 50 999 99.0 99.0 1.67 11.43 8.65 299 1019.8 16.1 16.2 999.0 99.0 99.00
2018 01 07 03 50 999 99.0 99.0 1.81 11.43 8.63 303 1019.8 15.9 16.1 999.0 99.0 99.00
2018 01 07 04 50 999 99.0 99.0 1.56 11.43 7.26 288 1019.6 16.0 16.0 999.0 99.0 99.00
2018 01 07 05 50 999 99.0 99.0 1.69 11.43 7.82 300 1019.4 16.0 16.0 999.0 99.0 99.00
2018 01 07 06 50 999 99.0 99.0 1.78 12.90 8.05 293 1019.5 16.0 15.9 999.0 99.0 99.00
2018 01 07 07 50 999 99.0 99.0 1.85 12.12 8.30 298 1019.1 16.0 16.0 999.0 99.0 99.00
2018 01 07 08 50 999 99.0 99.0 2.02 12.12 8.60 296 1018.9 16.0 16.0 999.0 99.0 99.00
2018 01 07 09 50 999 99.0 99.0 1.66 12.12 7.97 294 1018.8 16.0 16.0 999.0 99.0 99.00
2018 01 07 10 50 999 99.0 99.0 1.54 10.00 7.77 302 1018.7 16.0 16.0 999.0 99.0 99.00
2018 01 07 11 50 999 99.0 99.0 1.60 12.90 7.71 295 1018.5 16.0 16.0 999.0 99.0 99.00
2018 01 07 12 50 999 99.0 99.0 1.77 10.00 8.37 311 1018.2 15.9 16.0 999.0 99.0 99.00
2018 01 07 13 50 999 99.0 99.0 1.63 12.90 8.14 287 1018.2 16.0 16.0 999.0 99.0 99.00
2018 01 07 14 50 999 99.0 99.0 1.43 12.12 7.66 287 1018.5 16.0 16.0 999.0 99.0 99.00
2018 01 07 15 50 999 99.0 99.0 1.61 10.00 7.58 300 1019.2 16.0 16.0 999.0 99.0 99.00
2018 01 07 16 50 999 99.0 99.0 1.48 12.12 7.32 299 1019.1 15.9 16.1 999.0 99.0 99.00
2018 01 07 17 50 999 99.0 99.0 1.58 12.90 7.50 286 1019.5 15.9 16.1 999.0 99.0 99.00
2018 01 07 18 50 999 99.0 99.0 1.47 12.90 7.33 288 1019.4 15.9 16.0 999.0 99.0 99.00
2018 01 07 19 50 999 99.0 99.0 1.52 12.12 7.80 295 1018.1 15.8 15.7 999.0 99.0 99.00
2018 01 07 20 50 999 99.0 99.0 1.43 10.00 7.57 302 1017.3 15.9 15.7 999.0 99.0 99.00
2018 01 07 21 50 999 99.0 99.0 1.51 10.00 7.69 299 1016.2 15.7 15.8 999.0 99.0 99.00
2018 01 07 22 50 999 99.0 99.0 1.34 12.12 7.21 309 1016.4 15.8 15.8 999.0 99.0 99.00
2018 01 07 23 50 999 99.0 99.0 1.43 12.90 7.52 317 1016.4 15.7 15.8 999.0 99.0 99.00
2018 01 08 00 50 999 99.0 99.0 1.43 12.90 7.63 290 1016.6 15.7 15.9 999.0 99.0 99.00
2018 01 08 01 50 999 99.0 99.0 1.53 11.43 8.12 301 1016.3 15.5 15.9 999.0 99.0 99.00
2018 01 08 02 50 999 99.0 99.0 1.42 11.43 7.77 295 1016.5 15.3 15.9 999.0 99.0 99.00
2018 01 08 03 50 999 99.0 99.0 1.30 11.43 7.56 295 1016.6 15.6 16.0 999.0 99.0 99.00
2018 01 08 04 50 999 99.0 99.0 1.45 13.79 8.28 316 1017.0 15.6 16.4 999.0 99.0 99.00
2018 01 08 05 50 999 99.0 99.0 1.56 9.09 8.41 270 1016.9 15.8 16.5 999.0 99.0 99.00
2018 01 08 06 50 999 99.0 99.0 1.33 12.90 8.10 296 1015.9 15.8 16.6 999.0 99.0 99.00
2018 01 08 07 50 999 99.0 99.0 1.43 12.90 8.47 316 1015.4 15.9 16.7 999.0 99.0 99.00
2018 01 08 08 50 999 99.0 99.0 1.36 12.90 8.27 314 1014.8 15.9 16.7 999.0 99.0 99.00
2018 01 08 09 50 999 99.0 99.0 1.52 12.90 8.80 314 1014.8 16.0 16.8 999.0 99.0 99.00
2018 01 08 10 50 999 99.0 99.0 1.32 12.90 8.73 321 1014.6 16.1 16.8 999.0 99.0 99.00
2018 01 08 11 50 999 99.0 99.0 1.43 12.90 8.94 324 1014.0 16.2 16.7 999.0 99.0 99.00
2018 01 08 12 50 999 99.0 99.0 1.32 12.90 8.86 324 1013.2 16.1 16.7 999.0 99.0 99.00
2018 01 08 13 50 999 99.0 99.0 1.35 11.43 8.69 319 1013.4 16.0 16.7 999.0 99.0 99.00
2018 01 08 14 50 999 99.0 99.0 1.49 12.90 9.32 311 1013.7 16.2 16.7 999.0 99.0 99.00
2018 01 08 15 50 999 99.0 99.0 1.39 12.12 8.91 312 1012.9 16.0 16.7 999.0 99.0 99.00
2018 01 08 16 50 999 99.0 99.0 1.23 12.90 8.41 293 1013.5 16.1 16.6 999.0 99.0 99.00
2018 01 08 17 50 999 99.0 99.0 1.22 11.43 8.35 298 1013.9 16.1 16.3 999.0 99.0 99.00
2018 01 08 18 50 999 99.0 99.0 1.18 12.12 8.70 311 1012.6 16.2 16.1 999.0 99.0 99.00
2018 01 08 19 50 999 99.0 99.0 1.23 12.12 8.88 305 1012.8 16.3 16.1 999.0 99.0 99.00
2018 01 08 20 50 999 99.0 99.0 1.14 10.81 8.80 298 1012.2 16.3 16.1 999.0 99.0 99.00
2018 01 08 21 50 999 99.0 99.0 1.23 10.81 9.26 289 1009.7 16.1 16.1 999.0 99.0 99.00
2018 01 08 22 50 999 99.0 99.0 1.21 10.81 7.90 290 1007.7 16.2 16.1 999.0 99.0 99.00
2018 01 08 23 50 999 99.0 99.0 1.18 11.43 6.56 319 1009.7 16.5 16.1 999.0 99.0 99.00
2018 01 09 00 50 999 99.0 99.0 1.19 17.39 7.21 328 1009.7 16.3 16.1 999.0 99.0 99.00
2018 01 09 01 50 999 99.0 99.0 1.13 12.12 7.22 275 1009.5 16.5 16.1 999.0 99.0 99.00
2018 01 09 02 50 999 99.0 99.0 1.13 17.39 6.54 249 1008.8 16.7 16.1 999.0 99.0 99.00
2018 01 09 03 50 999 99.0 99.0 1.16 17.39 6.26 258 1008.7 16.5 16.1 999.0 99.0 99.00
2018 01 09 04 50 999 99.0 99.0 1.31 17.39 5.98 267 1008.8 16.7 16.1 999.0 99.0 99.00
2018 01 09 05 50 999 99.0 99.0 1.49 17.39 5.63 243 1008.1 16.7 16.1 999.0 99.0 99.00
2018 01 09 06 50 999 99.0 99.0 1.39 4.76 4.95 126 1007.1 16.7 16.1 999.0 99.0 99.00
2018 01 09 07 50 999 99.0 99.0 1.56 17.39 5.36 269 1005.8 16.7 16.0 999.0 99.0 99.00
2018 01 09 08 50 999 99.0 99.0 1.71 5.56 5.35 126 1004.9 16.5 16.0 999.0 99.0 99.00
2018 01 09 09 50 999 99.0 99.0 1.61 5.56 5.15 116 1004.1 16.3 16.0 999.0 99.0 99.00
2018 01 09 10 50 999 99.0 99.0 1.68 5.26 5.35 137 1004.7 14.3 15.9 999.0 99.0 99.00
2018 01 09 11 50 999 99.0 99.0 1.62 16.00 4.82 295 1005.0 14.3 15.9 999.0 99.0 99.00
2018 01 09 12 50 999 99.0 99.0 1.66 5.26 4.93 201 1005.3 15.1 15.9 999.0 99.0 99.00
2018 01 09 13 50 999 99.0 99.0 1.80 5.26 5.08 272 1005.9 15.4 15.9 999.0 99.0 99.00
2018 01 09 14 50 999 99.0 99.0 2.12 5.26 5.17 263 1006.8 15.6 15.9 999.0 99.0 99.00
2018 01 09 15 50 999 99.0 99.0 2.11 6.25 5.22 265 1007.8 15.4 15.8 999.0 99.0 99.00
2018 01 09 16 50 999 99.0 99.0 2.12 5.88 5.32 255 1008.8 15.5 15.8 999.0 99.0 99.00
2018 01 09 17 50 999 99.0 99.0 2.27 6.25 5.52 262 1009.5 15.1 15.8 999.0 99.0 99.00
2018 01 09 18 50 999 99.0 99.0 2.74 6.67 5.79 263 1009.3 15.3 15.7 999.0 99.0 99.00
2018 01 09 19 50 999 99.0 99.0 3.07 7.69 6.13 279 1009.1 14.1 15.6 999.0 99.0 99.00
2018 01 09 20 50 999 99.0 99.0 3.25 8.33 6.42 289 1008.8 14.4 15.5 999.0 99.0 99.00
2018 01 09 21 50 999 99.0 99.0 3.80 9.09 6.96 296 1008.7 15.1 15.5 999.0 99.0 99.00
2018 01 09 22 50 999 99.0 99.0 4.67 10.00 7.68 301 1009.0 14.7 15.5 999.0 99.0 99.00
2018 01 09 23 50 999 99.0 99.0 4.96 10.00 7.71 305 1009.5 14.5 15.5 999.0 99.0 99.00
2018 01 10 00 50 999 99.0 99.0 4.99 10.00 7.73 302 1010.3 14.2 15.5 999.0 99.0 99.00
2018 01 10 01 50 999 99.0 99.0 5.13 11.43 8.06 301 1010.8 14.8 15.5 999.0 99.0 99.00
2018 01 10 02 50 999 99.0 99.0 4.86 11.43 7.87 306 1011.7 14.4 15.5 999.0 99.0 99.00
2018 01 10 03 50 999 99.0 99.0 5.24 11.43 8.10 308 1012.6 14.5 15.5 999.0 99.0 99.00
2018 01 10 04 50 999 99.0 99.0 4.77 10.81 7.91 308 1013.5 14.6 15.5 999.0 99.0 99.00
2018 01 10 05 50 999 99.0 99.0 5.33 12.12 8.27 320 1014.2 14.3 15.5 999.0 99.0 99.00
2018 01 10 06 50 999 99.0 99.0 4.60 11.43 7.84 313 1014.3 14.7 15.4 999.0 99.0 99.00
2018 01 10 07 50 999 99.0 99.0 4.55 11.43 7.74 314 1014.7 14.6 15.4 999.0 99.0 99.00
2018 01 10 08 50 999 99.0 99.0 4.32 10.81 7.92 310 1015.1 14.4 15.4 999.0 99.0 99.00
2018 01 10 09 50 999 99.0 99.0 4.66 11.43 8.06 310 1015.4 14.4 15.4 999.0 99.0 99.00
2018 01 10 10 50 999 99.0 99.0 4.75 12.12 8.18 315 1015.7 14.1 15.4 999.0 99.0 99.00
2018 01 10 11 50 999 99.0 99.0 4.33 12.12 7.86 320 1016.1 14.3 15.4 999.0 99.0 99.00
2018 01 10 12 50 999 99.0 99.0 4.57 11.43 7.89 326 1016.0 14.4 15.4 999.0 99.0 99.00
