YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2017 01 03 14 50 110 3.5 4.8 1.86 14.81 10.08 293 1020.9 14.4 15.9 999.0 99.0 99.00
2017 01 03 15 50 117 3.8 4.7 1.69 14.81 9.75 297 1020.9 14.6 15.9 999.0 99.0 99.00
2017 01 03 16 50 146 4.6 5.8 1.95 13.79 10.14 300 1020.6 14.8 15.9 999.0 99.0 99.00
2017 01 03 17 50 149 3.3 4.6 2.15 14.81 10.46 287 1021.5 14.9 15.9 999.0 99.0 99.00
2017 01 03 18 50 140 2.7 3.6 1.90 14.81 10.64 286 1021.1 15.2 15.9 999.0 99.0 99.00
2017 01 03 19 50 113 3.9 5.0 1.71 14.81 10.30 298 1020.3 14.9 16.0 999.0 99.0 99.00
2017 01 03 20 50 132 3.7 5.1 1.65 11.43 9.71 288 1019.1 15.0 16.0 999.0 99.0 99.00
2017 01 03 21 50 172 3.0 4.0 1.58 11.43 9.77 286 1019.4 15.2 16.0 999.0 99.0 99.00
2017 01 03 22 50 159 4.2 5.2 1.74 12.90 9.92 284 1019.0 15.2 16.0 999.0 99.0 99.00
2017 01 03 23 50 135 4.0 5.0 1.76 13.79 9.91 295 1019.0 15.2 16.0 999.0 99.0 99.00
2017 01 04 00 50 175 2.9 3.8 1.96 12.90 10.49 290 1019.8 15.3 15.9 999.0 99.0 99.00
2017 01 04 01 50 159 2.8 3.6 2.14 13.79 10.75 285 1019.5 15.3 15.9 999.0 99.0 99.00
2017 01 04 02 50 181 2.2 2.9 1.60 13.79 10.08 289 1020.2 15.3 15.8 999.0 99.0 99.00
2017 01 04 03 50 205 2.8 3.4 1.58 13.79 9.88 288 1020.8 15.4 15.7 999.0 99.0 99.00
2017 01 04 04 50 194 2.5 3.0 1.46 13.79 9.74 293 1020.8 15.4 15.6 999.0 99.0 99.00
2017 01 04 05 50 163 1.8 2.5 1.73 13.79 10.03 299 1020.7 15.5 15.6 999.0 99.0 99.00
2017 01 04 06 50 173 2.1 2.7 1.28 12.90 9.17 293 1020.7 15.6 15.6 999.0 99.0 99.00
2017 01 04 07 50 216 3.5 4.8 1.27 12.12 9.42 292 1021.0 15.1 15.5 999.0 99.0 99.00
2017 01 04 08 50 198 1.3 1.6 1.33 12.12 9.39 295 1020.5 15.3 15.6 999.0 99.0 99.00
2017 01 04 09 50 172 2.3 3.3 1.13 12.90 9.15 290 1020.4 15.3 15.6 999.0 99.0 99.00
2017 01 04 10 50 194 2.7 3.1 1.26 12.90 9.49 286 1020.4 15.4 15.6 999.0 99.0 99.00
2017 01 04 11 50 202 2.5 3.0 1.25 12.90 10.04 283 1020.3 15.4 15.6 999.0 99.0 99.00
2017 01 04 12 50 209 0.5 0.8 1.13 12.12 9.84 284 1019.8 15.4 15.6 999.0 99.0 99.00
2017 01 04 13 50 147 1.1 1.7 1.06 12.12 9.36 300 1019.8 15.5 15.6 999.0 99.0 99.00
2017 01 04 14 50 60 0.6 0.9 1.19 12.12 9.69 324 1020.2 15.4 15.6 999.0 99.0 99.00
2017 01 04 15 50 173 3.1 3.8 1.14 12.12 9.25 292 1020.6 15.6 15.6 999.0 99.0 99.00
2017 01 04 16 50 154 3.8 4.6 1.07 12.12 8.63 285 1020.5 15.2 15.6 999.0 99.0 99.00
2017 01 04 17 50 192 4.0 4.7 0.96 12.12 8.08 288 1021.4 15.8 15.6 999.0 99.0 99.00
2017 01 04 18 50 193 2.8 3.3 0.92 11.43 7.82 296 1021.2 15.8 15.7 999.0 99.0 99.00
2017 01 04 19 50 192 3.9 4.4 1.03 12.12 8.21 290 1019.9 15.8 15.8 999.0 99.0 99.00
2017 01 04 20 50 198 4.8 5.5 0.86 11.43 7.55 290 1019.0 15.7 15.8 999.0 99.0 99.00
2017 01 04 21 50 203 3.4 4.1 0.91 11.43 7.32 299 1018.6 15.8 15.8 999.0 99.0 99.00
2017 01 04 22 50 211 3.0 3.8 0.91 11.43 7.24 314 1018.4 16.1 15.8 999.0 99.0 99.00
2017 01 04 23 50 208 2.8 3.5 0.91 11.43 6.99 306 1018.3 16.0 15.9 999.0 99.0 99.00
2017 01 05 00 50 219 2.3 2.8 0.82 12.12 6.84 303 1018.2 15.8 15.8 999.0 99.0 99.00
2017 01 05 01 50 215 2.1 2.8 0.88 11.43 7.14 298 1018.1 15.7 15.8 999.0 99.0 99.00
2017 01 05 02 50 206 3.0 3.5 0.83 11.43 6.78 305 1018.2 15.7 15.7 999.0 99.0 99.00
2017 01 05 03 50 218 4.0 4.8 0.94 11.43 7.00 302 1018.6 15.7 15.7 999.0 99.0 99.00
2017 01 05 04 50 216 4.4 5.2 0.87 11.43 6.65 310 1018.6 15.7 15.7 999.0 99.0 99.00
2017 01 05 05 50 221 5.8 6.7 0.92 10.81 6.49 296 1018.7 15.8 15.7 999.0 99.0 99.00
2017 01 05 06 50 218 5.0 5.8 0.93 11.43 5.58 292 1018.5 15.8 15.7 999.0 99.0 99.00
2017 01 05 07 50 219 4.4 5.3 0.93 12.12 5.71 279 1017.9 15.7 15.7 999.0 99.0 99.00
2017 01 05 08 50 223 3.7 4.3 0.85 12.12 5.36 275 1017.5 15.7 15.7 999.0 99.0 99.00
2017 01 05 09 50 221 3.9 4.6 0.94 8.33 5.40 286 1017.2 15.7 15.7 999.0 99.0 99.00
2017 01 05 10 50 240 3.4 3.8 1.07 11.43 6.18 306 1016.9 15.7 15.6 999.0 99.0 99.00
2017 01 05 11 50 237 3.5 4.2 1.02 10.00 6.23 307 1016.4 15.9 15.6 999.0 99.0 99.00
2017 01 05 12 50 229 4.3 5.3 1.11 10.81 6.65 305 1016.1 15.8 15.6 999.0 99.0 99.00
2017 01 05 13 50 222 4.8 5.7 1.06 10.00 6.75 303 1015.9 15.6 15.7 999.0 99.0 99.00
2017 01 05 14 50 233 5.1 5.8 0.99 10.81 6.09 308 1016.3 15.8 15.7 999.0 99.0 99.00
2017 01 05 15 50 239 5.2 6.0 1.06 10.00 5.87 319 1016.4 15.8 15.7 999.0 99.0 99.00
2017 01 05 16 50 247 5.3 6.3 1.10 8.33 5.79 309 1016.8 15.8 15.7 999.0 99.0 99.00
2017 01 05 17 50 238 5.3 6.1 1.08 10.00 5.95 297 1017.3 15.9 15.7 999.0 99.0 99.00
2017 01 05 18 50 244 5.3 6.4 1.14 9.09 6.13 304 1017.0 15.8 15.7 999.0 99.0 99.00
2017 01 05 19 50 246 5.7 6.5 1.08 8.33 5.47 295 1016.0 15.7 15.7 999.0 99.0 99.00
2017 01 05 20 50 249 5.6 6.8 1.16 9.09 5.61 308 1015.1 15.8 15.7 999.0 99.0 99.00
2017 01 05 21 50 261 6.1 7.0 1.13 7.14 5.66 293 1014.7 15.9 15.7 999.0 99.0 99.00
2017 01 05 22 50 273 4.8 5.5 1.13 9.09 5.56 303 1014.9 15.7 15.8 999.0 99.0 99.00
2017 01 05 23 50 291 4.6 5.5 1.18 9.09 5.83 309 1014.9 15.5 15.9 999.0 99.0 99.00
2017 01 06 00 50 299 3.7 4.3 1.11 9.09 5.63 327 1015.2 15.5 15.9 999.0 99.0 99.00
2017 01 06 01 50 325 5.9 7.4 1.17 8.33 5.86 314 1015.9 15.4 16.0 999.0 99.0 99.00
2017 01 06 02 50 333 6.8 8.5 1.15 8.33 5.85 309 1016.1 14.2 16.0 999.0 99.0 99.00
2017 01 06 03 50 332 6.6 7.8 1.19 9.09 5.55 304 1016.6 13.7 15.9 999.0 99.0 99.00
2017 01 06 04 50 315 5.8 6.6 1.15 7.69 4.95 301 1016.7 14.0 15.9 999.0 99.0 99.00
2017 01 06 05 50 310 5.4 6.4 1.17 17.39 5.44 214 1016.9 14.4 15.9 999.0 99.0 99.00
2017 01 06 06 50 311 5.9 7.0 1.16 17.39 5.40 101 1016.8 14.3 15.9 999.0 99.0 99.00
2017 01 06 07 50 311 6.4 7.3 1.22 17.39 5.44 228 1016.7 14.0 15.9 999.0 99.0 99.00
2017 01 06 08 50 304 7.3 8.9 1.20 17.39 5.37 230 1016.4 13.9 15.9 999.0 99.0 99.00
2017 01 06 09 50 306 8.0 9.3 1.37 17.39 5.31 258 1016.2 13.8 15.9 999.0 99.0 99.00
2017 01 06 10 50 309 7.8 9.3 1.35 5.56 5.04 335 1016.6 13.7 15.9 999.0 99.0 99.00
2017 01 06 11 50 313 7.8 9.1 1.37 5.56 5.01 341 1016.4 13.7 15.9 999.0 99.0 99.00
2017 01 06 12 50 314 7.0 8.2 1.44 5.56 5.16 336 1016.2 13.7 15.9 999.0 99.0 99.00
2017 01 06 13 50 327 6.5 7.5 1.53 5.88 5.53 348 1016.5 13.7 15.9 999.0 99.0 99.00
2017 01 06 14 50 343 6.0 7.1 1.55 6.25 5.23 350 1017.2 13.6 15.9 999.0 99.0 99.00
2017 01 06 15 50 346 4.6 6.0 1.58 6.67 5.44 334 1017.9 13.5 15.8 999.0 99.0 99.00
2017 01 06 16 50 341 4.1 5.1 1.66 6.25 5.51 347 1018.9 13.6 15.9 999.0 99.0 99.00
2017 01 06 17 50 326 3.8 4.8 1.59 6.25 5.64 350 1019.3 13.7 15.9 999.0 99.0 99.00
2017 01 06 18 50 321 4.6 5.6 1.52 5.56 5.84 343 1019.5 13.7 16.0 999.0 99.0 99.00
2017 01 06 19 50 330 2.5 3.5 1.52 13.79 5.85 321 1018.5 13.7 16.1 999.0 99.0 99.00
2017 01 06 20 50 321 2.4 3.2 1.38 16.00 5.66 267 1017.8 13.8 16.2 999.0 99.0 99.00
2017 01 06 21 50 349 1.6 2.5 1.39 13.79 6.16 287 1016.9 13.9 16.3 999.0 99.0 99.00
2017 01 06 22 50 345 1.8 2.7 1.40 14.81 6.19 287 1017.1 14.0 16.3 999.0 99.0 99.00
2017 01 06 23 50 61 0.9 1.4 1.40 13.79 6.53 264 1017.3 14.3 16.3 999.0 99.0 99.00
2017 01 07 00 50 147 1.1 2.4 1.36 13.79 6.59 261 1017.5 14.0 16.3 999.0 99.0 99.00
2017 01 07 01 50 133 0.8 1.5 1.38 13.79 6.79 263 1017.7 14.0 16.2 999.0 99.0 99.00
2017 01 07 02 50 116 1.5 2.3 1.37 16.00 7.31 219 1018.0 14.1 16.2 999.0 99.0 99.00
2017 01 07 03 50 160 2.6 3.3 1.36 13.79 7.45 253 1018.4 14.3 16.1 999.0 99.0 99.00
2017 01 07 04 50 159 2.6 3.3 1.38 13.79 8.08 256 1018.7 14.5 16.1 999.0 99.0 99.00
2017 01 07 05 50 176 1.8 2.4 1.38 12.90 8.23 257 1019.4 14.7 16.1 999.0 99.0 99.00
2017 01 07 06 50 184 3.0 3.7 1.28 13.79 8.42 252 1019.5 14.9 16.1 999.0 99.0 99.00
2017 01 07 07 50 215 3.0 3.7 1.21 12.90 8.47 252 1020.0 15.0 16.1 999.0 99.0 99.00
2017 01 07 08 50 201 1.6 2.1 1.18 12.90 8.53 263 1019.8 14.9 16.1 999.0 99.0 99.00
2017 01 07 09 50 16 1.0 1.3 1.30 12.12 9.49 276 1019.7 15.0 16.1 999.0 99.0 99.00
2017 01 07 10 50 51 1.9 2.7 1.27 12.90 9.27 278 1019.8 15.0 16.1 999.0 99.0 99.00
2017 01 07 11 50 85 2.7 3.4 1.15 12.90 8.90 273 1019.5 15.0 16.1 999.0 99.0 99.00
2017 01 07 12 50 95 4.5 5.6 1.21 12.12 9.30 262 1019.2 14.7 16.1 999.0 99.0 99.00
2017 01 07 13 50 83 3.8 4.6 1.12 12.12 8.96 260 1020.0 14.6 16.1 999.0 99.0 99.00
2017 01 07 14 50 94 4.1 4.8 1.25 12.12 8.86 262 1020.9 14.6 16.1 999.0 99.0 99.00
2017 01 07 15 50 105 5.7 6.7 1.17 12.12 8.27 255 1021.0 15.0 16.0 999.0 99.0 99.00
2017 01 07 16 50 116 6.6 7.9 1.19 12.12 7.69 260 1021.3 15.2 16.0 999.0 99.0 99.00
2017 01 07 17 50 120 6.7 8.1 1.21 11.43 6.96 237 1022.0 15.6 16.0 999.0 99.0 99.00
2017 01 07 18 50 127 8.0 9.3 1.11 12.12 5.93 242 1021.1 15.7 16.1 999.0 99.0 99.00
2017 01 07 19 50 133 6.5 7.9 1.18 12.12 5.81 257 1020.5 15.9 16.1 999.0 99.0 99.00
2017 01 07 20 50 135 6.5 7.6 1.14 12.12 5.90 224 1019.7 15.9 16.1 999.0 99.0 99.00
2017 01 07 21 50 140 6.1 7.0 1.12 11.43 5.45 240 1019.5 16.2 16.1 999.0 99.0 99.00
2017 01 07 22 50 147 5.1 6.3 1.12 12.12 5.99 226 1019.8 16.4 16.1 999.0 99.0 99.00
2017 01 07 23 50 159 4.5 5.4 1.07 11.43 5.92 244 1020.1 16.4 16.1 999.0 99.0 99.00
2017 01 08 00 50 136 3.1 3.9 1.01 11.43 6.56 239 1020.0 16.3 16.1 999.0 99.0 99.00
2017 01 08 01 50 143 2.5 3.2 1.04 11.43 6.84 241 1020.4 16.1 16.1 999.0 99.0 99.00
2017 01 08 02 50 147 2.3 2.8 1.03 10.81 7.55 251 1020.8 16.1 16.1 999.0 99.0 99.00
2017 01 08 03 50 134 1.9 2.2 1.14 11.43 8.00 251 1021.3 16.0 16.1 999.0 99.0 99.00
2017 01 08 04 50 83 2.4 3.2 1.13 11.43 8.08 262 1021.3 16.0 16.1 999.0 99.0 99.00
2017 01 08 05 50 74 2.9 3.5 1.11 12.12 8.51 261 1022.0 15.9 16.1 999.0 99.0 99.00
2017 01 08 06 50 83 3.4 4.5 1.01 14.81 8.19 204 1021.9 15.8 16.1 999.0 99.0 99.00
2017 01 08 07 50 91 3.3 4.1 1.06 10.81 8.12 269 1021.6 15.8 16.0 999.0 99.0 99.00
2017 01 08 08 50 101 3.6 4.7 1.04 10.81 7.60 256 1021.3 15.8 16.1 999.0 99.0 99.00
2017 01 08 09 50 106 4.3 5.3 0.99 11.43 7.69 272 1021.2 15.8 16.1 999.0 99.0 99.00
2017 01 08 10 50 97 4.0 5.2 1.04 10.81 7.97 255 1021.1 15.8 16.0 999.0 99.0 99.00
2017 01 08 11 50 120 4.5 5.3 0.91 11.43 7.58 254 1021.0 15.9 16.0 999.0 99.0 99.00
2017 01 08 12 50 116 4.9 5.6 0.98 10.81 7.75 255 1020.4 15.9 16.0 999.0 99.0 99.00
2017 01 08 13 50 114 5.8 7.1 0.94 10.00 7.09 272 1019.8 16.2 16.0 999.0 99.0 99.00
2017 01 08 14 50 116 5.0 5.8 1.02 10.81 7.38 251 1020.3 16.3 16.0 999.0 99.0 99.00
2017 01 08 15 50 131 5.3 6.0 0.99 10.81 7.17 257 1020.9 16.6 16.0 999.0 99.0 99.00
2017 01 08 16 50 137 5.2 6.1 1.04 11.43 6.88 248 1021.4 16.5 15.9 999.0 99.0 99.00
2017 01 08 17 50 141 5.1 6.1 0.98 10.81 6.62 233 1022.0 16.8 15.9 999.0 99.0 99.00
2017 01 08 18 50 159 4.9 5.9 0.96 10.00 6.40 243 1021.9 16.9 16.0 999.0 99.0 99.00
2017 01 08 19 50 206 3.0 3.7 0.97 10.81 6.07 246 1021.6 16.8 16.1 999.0 99.0 99.00
2017 01 08 20 50 223 1.0 1.5 0.96 10.00 6.29 269 1020.9 16.7 16.3 999.0 99.0 99.00
2017 01 08 21 50 171 2.1 2.6 0.98 10.81 6.66 246 1020.2 16.8 16.3 999.0 99.0 99.00
2017 01 08 22 50 167 2.0 2.3 0.91 10.81 6.89 241 1020.1 16.5 16.5 999.0 99.0 99.00
2017 01 08 23 50 133 3.6 4.2 0.89 10.00 6.84 247 1019.7 16.3 16.4 999.0 99.0 99.00
2017 01 09 00 50 146 4.3 5.2 0.92 10.81 7.31 226 1019.5 16.4 16.3 999.0 99.0 99.00
2017 01 09 01 50 166 3.7 4.3 0.98 8.33 7.13 249 1019.7 16.4 16.2 999.0 99.0 99.00
2017 01 09 02 50 160 4.5 5.4 0.93 10.00 6.89 243 1019.2 16.4 16.2 999.0 99.0 99.00
2017 01 09 03 50 210 3.0 4.0 1.04 10.00 7.12 257 1019.8 16.4 16.2 999.0 99.0 99.00
2017 01 09 04 50 187 4.2 4.8 0.95 9.09 6.57 269 1020.1 16.4 16.2 999.0 99.0 99.00
2017 01 09 05 50 224 2.7 3.3 1.05 10.81 6.89 243 1020.3 16.4 16.2 999.0 99.0 99.00
2017 01 09 06 50 236 4.2 5.3 1.08 8.33 6.84 263 1021.3 16.4 16.1 999.0 99.0 99.00
2017 01 09 07 50 218 3.4 4.8 1.11 10.00 6.88 255 1021.3 16.3 16.1 999.0 99.0 99.00
2017 01 09 08 50 271 5.9 7.3 1.11 10.00 6.62 267 1020.9 16.4 16.1 999.0 99.0 99.00
2017 01 09 09 50 288 6.3 7.5 1.18 9.09 6.51 282 1020.5 16.3 16.1 999.0 99.0 99.00
2017 01 09 10 50 191 4.6 6.1 1.19 10.00 6.21 275 1021.1 16.3 16.1 999.0 99.0 99.00
2017 01 09 11 50 169 1.1 2.3 1.16 10.00 5.85 258 1018.8 16.2 16.0 999.0 99.0 99.00
2017 01 09 12 50 232 2.8 3.6 1.21 9.09 6.23 263 1019.7 16.2 16.0 999.0 99.0 99.00
2017 01 09 13 50 238 4.2 5.2 1.20 10.00 6.38 264 1020.7 16.2 16.0 999.0 99.0 99.00
2017 01 09 14 50 279 4.0 5.6 1.26 10.00 6.44 282 1020.1 16.1 16.0 999.0 99.0 99.00
2017 01 09 15 50 288 4.4 5.2 1.32 9.09 6.47 293 1021.3 16.0 16.0 999.0 99.0 99.00
2017 01 09 16 50 267 3.7 4.9 1.30 9.09 6.46 287 1021.9 16.0 16.1 999.0 99.0 99.00
2017 01 09 17 50 243 3.4 4.3 1.33 9.09 6.40 272 1022.6 16.2 16.1 999.0 99.0 99.00
2017 01 09 18 50 265 3.1 3.6 1.37 10.00 6.55 276 1022.5 16.3 16.2 999.0 99.0 99.00
2017 01 09 19 50 269 3.1 4.1 1.47 10.81 6.57 265 1021.6 16.3 16.3 999.0 99.0 99.00
2017 01 09 20 50 291 4.5 5.8 1.56 10.00 6.62 301 1020.9 16.2 16.3 999.0 99.0 99.00
2017 01 09 21 50 311 3.6 4.4 1.43 10.00 6.58 302 1020.9 16.1 16.3 999.0 99.0 99.00
2017 01 09 22 50 334 3.8 4.3 1.33 9.09 6.35 297 1020.8 16.0 16.2 999.0 99.0 99.00
2017 01 09 23 50 347 3.4 4.0 1.29 9.09 6.63 286 1021.1 16.0 16.2 999.0 99.0 99.00
2017 01 10 00 50 353 2.4 2.9 1.42 13.79 7.16 310 1021.1 15.6 16.2 999.0 99.0 99.00
2017 01 10 01 50 322 2.8 3.6 1.29 13.79 7.00 314 1021.4 15.4 16.2 999.0 99.0 99.00
2017 01 10 02 50 311 3.5 4.2 1.40 12.90 7.34 298 1021.3 15.4 16.1 999.0 99.0 99.00
2017 01 10 03 50 309 4.8 5.7 1.33 12.90 7.23 324 1022.2 15.3 16.1 999.0 99.0 99.00
2017 01 10 04 50 312 4.4 5.5 1.36 9.09 7.13 293 1022.5 15.2 16.1 999.0 99.0 99.00
2017 01 10 05 50 309 2.9 3.6 1.37 10.00 7.32 292 1022.0 15.1 16.0 999.0 99.0 99.00
2017 01 10 06 50 313 3.5 4.2 1.38 12.90 7.00 318 1022.2 15.1 16.0 999.0 99.0 99.00
2017 01 10 07 50 327 3.3 4.1 1.36 12.90 7.22 320 1021.8 15.1 16.0 999.0 99.0 99.00
2017 01 10 08 50 296 2.9 3.5 1.38 12.90 7.40 320 1021.3 15.2 16.0 999.0 99.0 99.00
2017 01 10 09 50 316 2.8 3.7 1.33 8.33 7.42 290 1021.3 15.3 16.0 999.0 99.0 99.00
2017 01 10 10 50 322 3.3 4.1 1.42 12.12 7.88 317 1021.5 15.3 16.0 999.0 99.0 99.00
2017 01 10 11 50 314 2.8 3.4 1.35 12.90 7.80 318 1020.9 15.3 16.0 999.0 99.0 99.00
2017 01 10 12 50 299 2.2 2.9 1.38 12.12 8.32 323 1020.3 15.2 16.0 999.0 99.0 99.00
