YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2006 01 03 17 00 17 1.8 2.8 4.60 14.81 10.10 999 1024.1 14.4 14.9 999.0 99.0 99.00
2006 01 03 18 00 336 1.9 3.2 5.01 14.81 9.94 999 1025.1 14.4 15.0 999.0 99.0 99.00
2006 01 03 19 00 346 3.1 4.4 4.34 13.79 9.40 999 1024.7 14.3 15.0 999.0 99.0 99.00
2006 01 03 20 00 330 3.4 5.1 3.80 14.81 8.75 999 1024.2 14.3 15.1 999.0 99.0 99.00
2006 01 03 21 00 330 4.2 6.3 4.31 14.81 9.44 999 1024.4 14.4 15.1 999.0 99.0 99.00
2006 01 03 22 00 336 4.7 6.0 4.54 16.00 9.68 999 1024.1 14.4 15.1 999.0 99.0 99.00
2006 01 03 23 00 358 4.2 5.3 4.04 13.79 9.38 999 1023.7 14.3 15.1 999.0 99.0 99.00
2006 01 04 00 00 353 3.0 4.1 4.34 12.12 10.09 999 1024.1 14.1 15.1 999.0 99.0 99.00
2006 01 04 01 00 349 4.3 5.5 4.01 14.81 9.85 999 1024.4 14.1 15.2 999.0 99.0 99.00
2006 01 04 02 00 342 4.3 5.4 3.73 13.79 9.90 999 1024.5 14.0 15.1 999.0 99.0 99.00
2006 01 04 03 00 336 4.9 5.9 3.79 13.79 10.09 999 1024.5 14.0 15.1 999.0 99.0 99.00
2006 01 04 04 00 327 6.1 7.4 3.51 16.00 10.18 999 1024.4 14.1 15.1 999.0 99.0 99.00
2006 01 04 05 00 330 5.3 6.5 3.96 14.81 10.10 999 1024.5 14.1 15.1 999.0 99.0 99.00
2006 01 04 06 00 322 5.6 6.7 3.59 16.00 10.13 999 1024.9 14.1 15.0 999.0 99.0 99.00
2006 01 04 07 00 326 5.9 7.2 3.44 14.81 9.85 999 1024.8 14.0 15.0 999.0 99.0 99.00
2006 01 04 08 00 325 8.5 10.4 3.70 14.81 10.10 999 1024.8 14.1 15.0 999.0 99.0 99.00
2006 01 04 09 00 322 9.6 11.8 3.46 14.81 9.34 999 1024.1 14.2 15.0 999.0 99.0 99.00
2006 01 04 10 00 335 9.6 11.2 3.28 14.81 8.88 999 1023.4 14.3 15.0 999.0 99.0 99.00
2006 01 04 11 00 337 8.8 11.1 3.20 16.00 8.69 999 1023.6 14.3 14.9 999.0 99.0 99.00
2006 01 04 12 00 338 8.8 10.5 3.50 14.81 8.83 999 1023.3 14.3 14.9 999.0 99.0 99.00
2006 01 04 13 00 351 8.4 9.6 3.48 13.79 9.44 999 1023.1 14.2 14.9 999.0 99.0 99.00
2006 01 04 14 00 353 7.6 9.0 3.74 13.79 9.84 999 1023.1 14.2 14.9 999.0 99.0 99.00
2006 01 04 15 00 3 6.8 8.0 3.48 13.79 9.43 999 1023.5 14.2 14.9 999.0 99.0 99.00
2006 01 04 16 00 4 6.0 7.3 3.47 12.12 9.52 999 1023.9 14.5 14.9 999.0 99.0 99.00
2006 01 04 17 00 12 4.0 4.8 3.86 12.90 10.45 999 1025.0 14.7 14.9 999.0 99.0 99.00
2006 01 04 18 00 330 2.3 3.5 3.70 12.90 10.43 999 1025.3 14.8 15.0 999.0 99.0 99.00
2006 01 04 19 00 318 3.6 5.4 3.50 19.05 10.71 999 1025.0 14.7 15.1 999.0 99.0 99.00
2006 01 04 20 00 326 4.4 5.8 4.00 19.05 11.11 999 1023.9 14.6 15.2 999.0 99.0 99.00
2006 01 04 21 00 333 4.5 6.0 3.94 17.39 11.30 999 1022.6 14.6 15.2 999.0 99.0 99.00
2006 01 04 22 00 329 4.8 6.0 4.17 17.39 11.76 999 1022.4 14.7 15.2 999.0 99.0 99.00
2006 01 04 23 00 324 5.7 7.4 3.79 17.39 10.99 999 1022.5 14.8 15.2 999.0 99.0 99.00
2006 01 05 00 00 338 5.1 6.5 4.23 19.05 12.20 999 1022.8 15.0 15.1 999.0 99.0 99.00
2006 01 05 01 00 332 5.7 7.1 4.02 17.39 12.12 999 1023.2 14.9 15.1 999.0 99.0 99.00
2006 01 05 02 00 333 5.4 6.9 4.59 17.39 12.40 999 1023.3 15.0 15.0 999.0 99.0 99.00
2006 01 05 03 00 333 3.5 4.9 4.15 16.00 12.03 999 1023.6 15.2 15.1 999.0 99.0 99.00
2006 01 05 04 00 327 5.3 6.6 4.33 19.05 11.88 999 1023.9 15.8 15.1 999.0 99.0 99.00
2006 01 05 05 00 332 6.1 7.4 3.74 17.39 11.73 999 1023.8 15.9 15.1 999.0 99.0 99.00
2006 01 05 06 00 340 5.0 6.5 4.06 16.00 11.77 999 1023.8 15.8 15.0 999.0 99.0 99.00
2006 01 05 07 00 345 2.7 3.6 3.43 16.00 11.67 999 1023.7 15.7 15.0 999.0 99.0 99.00
2006 01 05 08 00 332 2.0 3.3 3.41 17.39 11.78 999 1023.4 15.6 15.0 999.0 99.0 99.00
2006 01 05 09 00 351 2.9 3.8 3.75 13.79 11.84 999 1022.9 15.8 15.0 999.0 99.0 99.00
2006 01 05 10 00 6 3.1 3.8 3.55 17.39 11.97 999 1023.0 15.4 15.0 999.0 99.0 99.00
2006 01 05 11 00 5 3.4 4.2 3.65 16.00 11.74 999 1022.9 15.4 15.0 999.0 99.0 99.00
2006 01 05 12 00 21 3.5 4.2 3.38 16.00 11.63 999 1022.7 15.5 15.0 999.0 99.0 99.00
2006 01 05 13 00 21 3.5 4.3 3.70 16.00 11.59 999 1022.5 15.7 14.9 999.0 99.0 99.00
2006 01 05 14 00 3 3.3 4.1 3.19 12.12 10.96 999 1022.6 15.8 14.9 999.0 99.0 99.00
2006 01 05 15 00 355 2.2 2.9 2.96 14.81 10.82 999 1023.1 16.0 14.9 999.0 99.0 99.00
2006 01 05 16 00 6 4.1 5.0 3.33 13.79 11.37 999 1023.6 16.1 14.9 999.0 99.0 99.00
2006 01 05 17 00 27 3.4 4.1 3.54 16.00 11.47 999 1024.0 16.2 14.9 999.0 99.0 99.00
2006 01 05 18 00 18 2.8 3.5 3.38 14.81 10.95 999 1024.0 16.4 15.0 999.0 99.0 99.00
2006 01 05 19 00 4 2.3 2.9 2.89 14.81 10.44 999 1023.3 16.5 15.2 999.0 99.0 99.00
2006 01 05 20 00 19 3.3 3.9 3.12 16.00 11.05 999 1022.3 16.3 15.4 999.0 99.0 99.00
2006 01 05 21 00 12 4.1 4.9 2.74 16.00 10.26 999 1021.0 16.5 15.4 999.0 99.0 99.00
2006 01 05 22 00 20 3.8 4.5 2.73 14.81 10.16 999 1020.2 16.4 15.4 999.0 99.0 99.00
2006 01 05 23 00 13 3.7 4.3 2.23 14.81 9.30 999 1020.1 16.4 15.4 999.0 99.0 99.00
2006 01 06 00 00 1 2.5 3.0 2.19 13.79 9.31 999 1020.1 16.3 15.4 999.0 99.0 99.00
2006 01 06 01 00 352 2.9 3.4 2.32 16.00 9.82 999 1020.0 16.2 15.3 999.0 99.0 99.00
2006 01 06 02 00 21 1.4 2.2 2.34 16.00 9.79 999 1019.7 16.0 15.3 999.0 99.0 99.00
2006 01 06 03 00 11 1.6 2.1 2.36 14.81 10.12 999 1019.9 16.7 15.3 999.0 99.0 99.00
2006 01 06 04 00 331 2.0 3.1 2.48 13.79 10.28 999 1019.7 16.2 15.2 999.0 99.0 99.00
2006 01 06 05 00 355 2.7 3.5 2.49 13.79 10.15 999 1019.5 16.4 15.2 999.0 99.0 99.00
2006 01 06 06 00 358 2.6 3.1 2.31 14.81 10.09 999 1019.5 15.9 15.2 999.0 99.0 99.00
2006 01 06 07 00 12 3.0 3.5 2.55 13.79 10.66 999 1019.0 16.4 15.1 999.0 99.0 99.00
2006 01 06 08 00 354 3.8 4.6 2.37 16.00 10.47 999 1018.8 16.7 15.1 999.0 99.0 99.00
2006 01 06 09 00 18 3.2 3.8 2.36 16.00 10.64 999 1018.2 16.5 15.1 999.0 99.0 99.00
2006 01 06 10 00 9 3.2 3.8 2.67 14.81 11.06 999 1017.9 16.0 15.1 999.0 99.0 99.00
2006 01 06 11 00 18 2.8 3.7 2.78 14.81 11.18 999 1017.9 15.7 15.1 999.0 99.0 99.00
2006 01 06 12 00 356 2.5 3.1 3.32 14.81 12.16 999 1017.4 15.7 15.1 999.0 99.0 99.00
2006 01 06 13 00 353 3.2 3.8 3.00 14.81 11.39 999 1017.1 15.8 15.0 999.0 99.0 99.00
2006 01 06 14 00 11 3.6 4.3 3.02 13.79 11.45 999 1017.2 15.7 15.0 999.0 99.0 99.00
2006 01 06 15 00 21 3.6 4.4 2.72 13.79 10.79 999 1017.2 16.1 15.0 999.0 99.0 99.00
2006 01 06 16 00 29 4.6 5.4 2.41 13.79 10.83 999 1017.2 16.6 15.0 999.0 99.0 99.00
2006 01 06 17 00 39 3.8 4.8 2.50 12.90 10.63 999 1017.4 16.5 15.1 999.0 99.0 99.00
2006 01 06 18 00 37 4.1 5.4 2.63 13.79 10.75 999 1017.5 16.4 15.1 999.0 99.0 99.00
2006 01 06 19 00 40 3.1 4.3 2.29 12.90 10.19 999 1016.9 17.0 15.2 999.0 99.0 99.00
2006 01 06 20 00 38 2.9 3.6 2.40 13.79 10.44 999 1015.7 17.0 15.4 999.0 99.0 99.00
2006 01 06 21 00 30 2.7 3.4 2.17 13.79 10.36 999 1014.5 16.7 15.5 999.0 99.0 99.00
2006 01 06 22 00 59 2.8 3.6 2.26 13.79 10.64 999 1013.8 17.4 15.7 999.0 99.0 99.00
2006 01 06 23 00 58 2.6 3.6 2.36 13.79 10.41 999 1013.5 17.1 15.7 999.0 99.0 99.00
2006 01 07 00 00 66 1.8 2.8 2.12 14.81 10.17 999 1013.3 17.1 15.7 999.0 99.0 99.00
2006 01 07 01 00 66 2.3 3.3 2.46 13.79 10.68 999 1013.2 16.5 15.6 999.0 99.0 99.00
2006 01 07 02 00 87 2.9 4.5 2.60 13.79 11.23 999 1013.3 16.1 15.5 999.0 99.0 99.00
2006 01 07 03 00 138 2.9 4.2 2.65 13.79 10.95 999 1013.9 16.0 15.4 999.0 99.0 99.00
2006 01 07 04 00 221 3.2 4.2 3.02 13.79 11.54 999 1014.8 15.6 15.4 999.0 99.0 99.00
2006 01 07 05 00 282 3.8 4.9 2.84 13.79 11.50 999 1014.9 15.2 15.3 999.0 99.0 99.00
2006 01 07 06 00 332 7.1 8.3 2.87 13.79 11.47 999 1014.5 15.1 15.3 999.0 99.0 99.00
2006 01 07 07 00 317 7.3 9.1 3.11 14.81 11.18 999 1014.6 15.2 15.2 999.0 99.0 99.00
2006 01 07 08 00 321 10.3 12.7 3.07 12.90 9.34 999 1014.8 14.7 15.1 999.0 99.0 99.00
2006 01 07 09 00 314 10.0 11.6 3.18 12.90 8.62 999 1014.7 14.4 15.1 999.0 99.0 99.00
2006 01 07 10 00 314 10.7 13.4 3.93 14.81 9.53 999 1015.7 14.6 15.1 999.0 99.0 99.00
2006 01 07 11 00 328 11.4 14.1 3.28 13.79 7.97 999 1015.2 14.2 15.0 999.0 99.0 99.00
2006 01 07 12 00 326 10.1 12.5 3.10 12.90 7.37 999 1015.5 14.0 15.0 999.0 99.0 99.00
2006 01 07 13 00 321 11.6 14.0 3.55 13.79 7.99 999 1015.7 13.9 15.0 999.0 99.0 99.00
2006 01 07 14 00 313 9.0 10.7 3.45 14.81 7.26 999 1016.7 14.1 15.0 999.0 99.0 99.00
2006 01 07 15 00 321 11.0 13.0 3.41 12.90 7.46 999 1017.3 14.3 15.0 999.0 99.0 99.00
2006 01 07 16 00 323 11.4 13.6 3.36 13.79 7.19 999 1018.0 14.7 15.0 999.0 99.0 99.00
2006 01 07 17 00 321 9.9 11.7 3.32 14.81 7.49 999 1019.1 14.3 15.0 999.0 99.0 99.00
2006 01 07 18 00 320 10.8 13.0 3.61 14.81 7.95 999 1019.2 14.4 15.0 999.0 99.0 99.00
2006 01 07 19 00 311 10.4 13.2 3.43 12.90 7.10 999 1018.6 14.4 15.0 999.0 99.0 99.00
2006 01 07 20 00 314 11.6 14.3 3.31 14.81 7.21 999 1017.9 14.3 15.0 999.0 99.0 99.00
2006 01 07 21 00 312 11.4 13.7 3.26 14.81 7.39 999 1017.0 14.4 15.0 999.0 99.0 99.00
2006 01 07 22 00 305 11.0 13.4 3.73 14.81 7.96 999 1016.4 14.5 15.0 999.0 99.0 99.00
2006 01 07 23 00 308 11.2 13.6 3.40 14.81 7.35 999 1016.5 14.6 15.0 999.0 99.0 99.00
2006 01 08 00 00 313 11.2 13.5 3.20 13.79 6.94 999 1016.8 14.7 15.0 999.0 99.0 99.00
2006 01 08 01 00 315 10.8 13.4 3.76 14.81 7.91 999 1017.2 14.6 15.0 999.0 99.0 99.00
2006 01 08 02 00 320 11.3 13.7 3.32 13.79 7.22 999 1017.2 14.5 15.0 999.0 99.0 99.00
2006 01 08 03 00 315 10.5 13.7 3.84 14.81 7.84 999 1017.6 14.5 14.9 999.0 99.0 99.00
2006 01 08 04 00 324 10.9 13.1 3.90 13.79 7.75 999 1017.8 14.5 14.8 999.0 99.0 99.00
2006 01 08 05 00 323 10.5 13.0 3.89 13.79 7.60 999 1018.2 14.5 14.8 999.0 99.0 99.00
2006 01 08 06 00 324 10.4 12.3 3.51 12.90 7.26 999 1018.5 14.5 14.7 999.0 99.0 99.00
2006 01 08 07 00 319 10.4 13.0 3.61 13.79 7.50 999 1018.2 14.4 14.6 999.0 99.0 99.00
2006 01 08 08 00 320 10.9 12.5 3.67 13.79 7.52 999 1017.7 14.5 14.6 999.0 99.0 99.00
2006 01 08 09 00 325 10.3 12.9 3.17 12.90 6.68 999 1017.5 14.3 14.6 999.0 99.0 99.00
2006 01 08 10 00 327 10.3 12.4 3.38 13.79 7.14 999 1017.3 14.3 14.7 999.0 99.0 99.00
2006 01 08 11 00 326 10.0 13.2 3.34 13.79 7.12 999 1017.1 14.5 14.8 999.0 99.0 99.00
2006 01 08 12 00 328 9.9 12.0 3.39 12.90 7.23 999 1016.9 14.4 14.8 999.0 99.0 99.00
2006 01 08 13 00 330 11.2 13.1 3.35 12.90 7.17 999 1016.6 14.4 14.8 999.0 99.0 99.00
2006 01 08 14 00 329 11.6 14.3 3.43 12.90 6.85 999 1016.9 14.3 14.8 999.0 99.0 99.00
2006 01 08 15 00 329 10.1 13.0 3.71 13.79 7.10 999 1017.5 14.3 14.7 999.0 99.0 99.00
2006 01 08 16 00 329 11.3 13.5 3.46 8.33 6.93 999 1017.9 14.5 14.7 999.0 99.0 99.00
2006 01 08 17 00 338 11.5 13.7 3.45 12.90 7.04 999 1018.6 14.6 14.7 999.0 99.0 99.00
2006 01 08 18 00 335 10.6 14.4 3.29 12.90 6.94 999 1019.3 14.7 14.7 999.0 99.0 99.00
2006 01 08 19 00 333 11.3 13.0 3.70 12.12 7.35 999 1018.9 14.7 14.6 999.0 99.0 99.00
2006 01 08 20 00 334 11.4 13.3 3.27 12.90 6.77 999 1018.0 14.5 14.7 999.0 99.0 99.00
2006 01 08 21 00 328 12.3 15.0 3.33 11.43 6.98 999 1017.1 14.4 14.7 999.0 99.0 99.00
2006 01 08 22 00 330 11.5 14.1 3.60 8.33 6.95 999 1016.7 14.5 14.7 999.0 99.0 99.00
2006 01 08 23 00 330 10.3 12.7 3.31 11.43 6.83 999 1016.8 14.6 14.7 999.0 99.0 99.00
2006 01 09 00 00 327 11.4 14.4 3.36 12.12 6.88 999 1017.0 14.5 14.7 999.0 99.0 99.00
2006 01 09 01 00 323 11.0 13.1 3.55 10.81 7.23 999 1017.2 14.4 14.6 999.0 99.0 99.00
2006 01 09 02 00 321 9.9 12.3 3.51 12.12 7.28 999 1017.4 14.4 14.4 999.0 99.0 99.00
2006 01 09 03 00 324 9.3 11.6 3.25 10.81 6.89 999 1017.7 14.6 14.3 999.0 99.0 99.00
2006 01 09 04 00 330 9.0 11.0 3.69 9.09 7.32 999 1018.1 14.7 14.3 999.0 99.0 99.00
2006 01 09 05 00 330 9.4 11.1 3.40 11.43 7.15 999 1018.1 14.7 14.3 999.0 99.0 99.00
2006 01 09 06 00 331 8.9 10.5 3.40 8.33 7.07 999 1018.6 14.8 14.3 999.0 99.0 99.00
2006 01 09 07 00 326 9.2 11.2 3.38 9.09 7.10 999 1018.6 14.7 14.3 999.0 99.0 99.00
2006 01 09 08 00 327 10.0 11.9 3.08 12.12 6.71 999 1018.2 14.7 14.3 999.0 99.0 99.00
2006 01 09 09 00 320 9.4 11.3 2.98 11.43 6.45 999 1017.9 14.5 14.3 999.0 99.0 99.00
2006 01 09 10 00 326 9.2 10.8 2.62 12.12 6.43 999 1018.0 14.4 14.3 999.0 99.0 99.00
2006 01 09 11 00 327 8.3 10.5 2.71 10.00 6.42 999 1018.0 14.3 14.3 999.0 99.0 99.00
2006 01 09 12 00 331 7.9 9.9 2.77 8.33 6.67 999 1018.0 14.3 14.3 999.0 99.0 99.00
2006 01 09 13 00 329 7.8 9.6 2.64 12.90 6.59 999 1018.1 14.2 14.3 999.0 99.0 99.00
2006 01 09 14 00 321 6.0 7.3 2.49 12.12 6.44 999 1018.3 14.2 14.3 999.0 99.0 99.00
2006 01 09 15 00 322 6.3 7.5 2.61 12.12 7.00 999 1018.8 14.1 14.3 999.0 99.0 99.00
2006 01 09 16 00 330 5.8 7.0 2.48 12.12 6.99 999 1019.5 14.3 14.3 999.0 99.0 99.00
2006 01 09 17 00 4 4.6 5.4 2.49 12.12 7.19 999 1020.4 14.5 14.3 999.0 99.0 99.00
2006 01 09 18 00 17 4.0 5.3 2.75 11.43 7.78 999 1021.0 14.6 14.4 999.0 99.0 99.00
2006 01 09 19 00 21 2.7 3.4 2.97 12.12 8.18 999 1020.9 14.6 14.4 999.0 99.0 99.00
2006 01 09 20 00 20 3.3 4.1 3.22 12.12 8.99 999 1020.1 13.4 14.5 999.0 99.0 99.00
2006 01 09 21 00 39 2.0 2.9 3.31 12.12 9.06 999 1019.4 12.9 14.6 999.0 99.0 99.00
2006 01 09 22 00 20 2.7 3.4 3.06 11.43 8.66 999 1019.0 13.9 14.7 999.0 99.0 99.00
2006 01 09 23 00 80 1.8 2.9 3.08 12.90 9.01 999 1019.1 14.6 14.8 999.0 99.0 99.00
2006 01 10 00 00 359 0.3 0.9 2.97 12.90 9.24 999 1019.3 15.0 15.0 999.0 99.0 99.00
2006 01 10 01 00 333 2.6 3.7 2.90 12.12 9.23 999 1019.3 14.2 15.0 999.0 99.0 99.00
2006 01 10 02 00 323 3.6 5.0 2.96 14.81 9.41 999 1019.5 14.3 15.0 999.0 99.0 99.00
2006 01 10 03 00 330 4.0 5.4 2.97 12.90 9.12 999 1019.8 14.7 15.0 999.0 99.0 99.00
2006 01 10 04 00 319 5.2 6.2 2.82 13.79 9.38 999 1020.2 15.0 15.0 999.0 99.0 99.00
2006 01 10 05 00 324 5.6 6.8 2.87 12.12 9.16 999 1020.5 14.9 15.0 999.0 99.0 99.00
2006 01 10 06 00 327 5.4 6.4 2.74 13.79 9.15 999 1020.7 15.2 15.0 999.0 99.0 99.00
2006 01 10 07 00 347 5.5 6.4 2.42 12.90 8.62 999 1020.7 15.4 15.0 999.0 99.0 99.00
2006 01 10 08 00 342 6.1 7.1 2.63 12.90 8.73 999 1020.5 15.1 15.0 999.0 99.0 99.00
2006 01 10 09 00 340 5.9 7.1 2.61 12.90 8.61 999 1020.0 14.9 15.0 999.0 99.0 99.00
2006 01 10 10 00 338 5.4 6.3 2.58 13.79 8.72 999 1020.0 14.9 15.0 999.0 99.0 99.00
2006 01 10 11 00 343 5.8 6.8 2.44 12.90 8.74 999 1019.9 14.9 15.0 999.0 99.0 99.00
2006 01 10 12 00 347 6.3 7.9 2.61 12.90 8.97 999 1019.4 15.0 15.0 999.0 99.0 99.00
2006 01 10 13 00 352 5.7 6.7 2.19 12.90 8.01 999 1019.4 15.0 15.0 999.0 99.0 99.00
2006 01 10 14 00 353 5.1 6.5 2.10 11.43 7.72 999 1019.8 15.0 15.0 999.0 99.0 99.00
