YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2001 01 01 21 354 0.4 1.4 2.57 14.29 10.96 999 1017.9 13.8 15.6 10.7 99.0 99.00
2001 01 01 22 267 2.1 3.6 2.66 16.67 11.21 999 1017.7 14.0 15.7 11.1 99.0 99.00
2001 01 01 23 285 5.4 7.0 2.43 14.29 10.78 999 1018.1 14.0 15.6 11.1 99.0 99.00
2001 01 02 00 297 4.8 6.4 2.86 16.67 11.42 999 1018.3 14.0 15.5 11.0 99.0 99.00
2001 01 02 01 302 2.8 4.1 2.76 14.29 11.24 999 1018.3 13.9 15.4 11.1 99.0 99.00
2001 01 02 02 275 0.9 2.0 2.65 14.29 11.16 999 1018.2 13.8 15.3 11.2 99.0 99.00
2001 01 02 03 258 0.8 1.4 2.58 14.29 10.99 999 1019.0 13.7 15.3 11.1 99.0 99.00
2001 01 02 04 307 2.5 3.7 2.75 14.29 11.51 999 1019.8 13.8 15.3 11.3 99.0 99.00
2001 01 02 05 299 4.9 6.3 2.62 14.29 11.51 999 1020.3 13.9 15.3 11.7 99.0 99.00
2001 01 02 06 323 6.8 8.3 2.58 16.67 11.59 999 1020.8 14.0 15.2 11.8 99.0 99.00
2001 01 02 07 3 4.9 5.9 2.89 14.29 11.28 999 1020.8 13.7 15.3 11.4 99.0 99.00
2001 01 02 08 2 3.9 4.7 2.62 14.29 10.50 999 1020.6 13.7 15.2 11.4 99.0 99.00
2001 01 02 09 343 2.1 2.9 2.94 14.29 11.08 999 1020.2 13.6 15.2 11.6 99.0 99.00
2001 01 02 10 349 3.6 4.6 2.64 14.29 10.75 999 1019.8 13.6 15.2 11.8 99.0 99.00
2001 01 02 11 352 4.3 5.0 2.57 16.67 10.78 999 1019.6 13.4 15.2 11.7 99.0 99.00
2001 01 02 12 358 4.5 5.6 2.80 14.29 11.00 999 1020.0 12.6 15.2 11.2 99.0 99.00
2001 01 02 13 24 2.4 3.7 2.56 14.29 10.69 999 1020.3 11.2 15.2 10.2 99.0 99.00
2001 01 02 14 246 0.3 1.1 2.70 14.29 11.32 999 1020.9 10.8 15.2 9.9 99.0 99.00
2001 01 02 15 225 1.4 2.3 2.99 14.29 11.85 999 1021.7 10.7 15.2 9.8 99.0 99.00
2001 01 02 16 354 2.9 3.9 2.86 16.67 11.68 999 1022.7 11.3 15.2 10.6 99.0 99.00
2001 01 02 17 292 2.2 3.6 2.73 14.29 11.92 999 1023.4 12.0 15.2 11.4 99.0 99.00
2001 01 02 18 295 1.0 2.0 2.88 14.29 12.23 999 1023.8 11.7 15.2 11.1 99.0 99.00
2001 01 02 19 293 2.4 3.3 2.68 20.00 12.21 999 1023.7 12.3 15.3 11.7 99.0 99.00
2001 01 02 20 325 2.2 3.2 2.98 16.67 12.41 999 1023.0 13.4 15.3 12.7 99.0 99.00
2001 01 02 21 345 3.9 5.0 3.12 16.67 12.54 999 1021.9 14.1 15.4 12.7 99.0 99.00
2001 01 02 22 338 3.9 4.9 3.34 20.00 12.93 999 1021.1 14.5 15.4 12.6 99.0 99.00
2001 01 02 23 342 5.5 6.5 3.05 16.67 12.54 999 1020.8 14.6 15.4 12.8 99.0 99.00
2001 01 03 00 341 4.8 5.9 2.81 16.67 11.77 999 1020.7 14.8 15.4 13.0 99.0 99.00
2001 01 03 01 332 4.1 5.0 3.08 16.67 12.47 999 1020.7 15.0 15.4 13.0 99.0 99.00
2001 01 03 02 339 5.2 6.4 2.84 16.67 11.86 999 1020.8 15.1 15.3 12.5 99.0 99.00
2001 01 03 03 351 3.6 4.6 3.15 16.67 12.28 999 1021.7 15.4 15.3 12.4 99.0 99.00
2001 01 03 04 346 4.6 5.8 3.07 16.67 12.61 999 1022.3 15.8 15.2 11.1 99.0 99.00
2001 01 03 05 344 4.2 5.0 3.03 16.67 13.04 999 1022.6 15.6 15.2 12.3 99.0 99.00
2001 01 03 06 343 4.7 5.3 3.26 16.67 12.99 999 1022.6 16.7 15.2 10.2 99.0 99.00
2001 01 03 07 17 4.4 5.0 2.96 14.29 12.78 999 1022.6 16.4 15.2 10.9 99.0 99.00
2001 01 03 08 32 5.7 6.5 2.82 16.67 12.49 999 1022.8 16.9 15.2 10.1 99.0 99.00
2001 01 03 09 43 4.2 5.4 3.28 16.67 12.84 999 1022.8 16.4 15.2 11.1 99.0 99.00
2001 01 03 10 67 3.5 4.4 3.10 16.67 12.52 999 1022.9 16.1 15.2 11.4 99.0 99.00
2001 01 03 11 35 2.9 3.6 2.91 16.67 12.63 999 1022.7 15.6 15.1 12.0 99.0 99.00
2001 01 03 12 18 3.4 4.0 2.86 14.29 12.54 999 1022.9 15.8 15.1 11.7 99.0 99.00
2001 01 03 13 42 3.6 4.4 2.59 14.29 12.64 999 1022.8 16.1 15.1 10.8 99.0 99.00
2001 01 03 14 34 4.3 5.1 2.01 14.29 10.72 999 1023.2 16.5 15.2 9.9 99.0 99.00
2001 01 03 15 31 3.7 4.4 2.58 14.29 11.55 999 1023.6 16.1 15.2 10.6 99.0 99.00
2001 01 03 16 31 3.3 3.9 2.17 14.29 10.77 999 1023.9 16.2 15.2 10.6 99.0 99.00
2001 01 03 17 35 2.2 2.7 2.10 14.29 10.63 999 1024.3 15.9 15.2 11.5 99.0 99.00
2001 01 03 18 76 2.0 2.7 2.52 14.29 11.65 999 1024.8 16.0 15.3 11.9 99.0 99.00
2001 01 03 19 52 2.2 2.9 2.28 14.29 11.11 999 1024.4 15.8 15.5 11.6 99.0 99.00
2001 01 03 20 58 2.5 3.6 1.98 14.29 10.43 999 1023.7 16.4 15.6 11.0 99.0 99.00
2001 01 03 21 63 1.8 2.7 1.99 14.29 10.73 999 1022.6 16.6 15.8 11.0 99.0 99.00
2001 01 03 22 78 2.3 3.3 2.00 12.50 10.23 999 1021.9 16.9 15.8 9.7 99.0 99.00
2001 01 03 23 360 2.8 3.3 2.19 12.50 10.56 999 1021.9 16.4 15.9 12.1 99.0 99.00
2001 01 04 00 7 4.0 4.6 2.02 14.29 10.28 999 1021.9 16.3 15.8 12.0 99.0 99.00
2001 01 04 01 23 2.8 3.5 1.84 14.29 10.53 999 1022.0 16.3 15.7 11.4 99.0 99.00
2001 01 04 02 350 2.7 3.3 1.87 12.50 10.12 999 1022.1 16.1 15.6 11.6 99.0 99.00
2001 01 04 03 348 1.7 2.0 1.94 14.29 10.49 999 1022.3 16.5 15.5 10.9 99.0 99.00
2001 01 04 04 329 3.0 3.6 1.87 14.29 10.47 999 1022.4 16.3 15.5 11.5 99.0 99.00
2001 01 04 05 327 2.9 3.7 1.91 12.50 10.58 999 1022.3 16.2 15.4 11.4 99.0 99.00
2001 01 04 06 344 4.1 4.9 1.90 14.29 10.85 999 1022.3 16.0 15.4 11.2 99.0 99.00
2001 01 04 07 343 4.2 5.0 1.69 12.50 10.37 999 1022.2 15.8 15.3 11.0 99.0 99.00
2001 01 04 08 340 2.4 2.9 1.64 12.50 10.57 999 1022.0 15.8 15.3 11.1 99.0 99.00
2001 01 04 09 321 1.9 2.4 1.71 12.50 10.51 999 1021.3 15.7 15.3 11.3 99.0 99.00
2001 01 04 10 329 2.2 3.0 1.85 12.50 11.00 999 1020.7 15.6 15.3 11.5 99.0 99.00
2001 01 04 11 330 2.5 3.1 1.72 12.50 10.83 999 1020.5 15.7 15.2 11.6 99.0 99.00
2001 01 04 12 356 1.0 1.5 1.64 12.50 10.71 999 1020.1 15.5 15.2 11.8 99.0 99.00
2001 01 04 13 12 0.8 1.3 1.73 14.29 10.89 999 1019.9 15.4 15.2 11.7 99.0 99.00
2001 01 04 14 359 1.5 1.8 1.61 12.50 11.06 999 1019.7 15.3 15.2 11.9 99.0 99.00
2001 01 04 15 314 0.7 1.1 1.58 12.50 10.66 999 1020.1 15.2 15.2 11.9 99.0 99.00
2001 01 04 16 326 1.8 2.5 1.62 14.29 11.05 999 1020.5 15.2 15.2 12.5 99.0 99.00
2001 01 04 17 317 1.7 2.3 1.59 12.50 10.98 999 1020.7 15.4 15.2 12.6 99.0 99.00
2001 01 04 18 2 1.2 1.6 1.54 12.50 10.47 999 1021.2 15.3 15.3 12.8 99.0 99.00
2001 01 04 19 341 0.9 1.4 1.68 12.50 11.21 999 1021.0 15.4 15.4 12.8 99.0 99.00
2001 01 04 20 35 1.0 1.5 1.51 12.50 10.95 999 1020.1 15.4 15.7 13.2 99.0 99.00
2001 01 04 21 29 1.0 1.6 1.64 12.50 11.33 999 1019.2 15.8 15.8 13.2 99.0 99.00
2001 01 04 22 13 1.4 1.6 1.91 12.50 11.46 999 1018.4 16.1 16.1 13.3 99.0 99.00
2001 01 04 23 311 1.3 1.8 2.01 12.50 11.46 999 1018.2 16.5 16.1 12.0 99.0 99.00
2001 01 05 00 360 1.4 1.8 1.94 12.50 11.39 999 1018.1 16.2 16.0 12.6 99.0 99.00
2001 01 05 01 336 0.5 1.0 1.96 12.50 11.18 999 1017.9 15.9 16.0 13.8 99.0 99.00
2001 01 05 02 312 0.7 1.6 1.69 12.50 10.85 999 1018.1 15.6 15.8 13.9 99.0 99.00
2001 01 05 03 322 2.0 2.7 1.72 12.50 10.94 999 1018.5 15.4 15.6 13.6 99.0 99.00
2001 01 05 04 4 0.6 1.4 1.77 12.50 10.52 999 1018.9 15.2 15.5 13.3 99.0 99.00
2001 01 05 05 354 0.7 1.2 1.80 12.50 10.94 999 1018.9 15.2 15.5 12.9 99.0 99.00
2001 01 05 06 180 0.1 0.6 1.78 12.50 10.51 999 1019.0 15.1 15.4 12.5 99.0 99.00
2001 01 05 07 303 0.2 0.8 1.98 12.50 11.04 999 1019.1 15.4 15.4 12.1 99.0 99.00
2001 01 05 08 278 1.2 1.7 2.11 12.50 11.17 999 1019.2 15.4 15.3 12.6 99.0 99.00
2001 01 05 09 284 1.1 1.9 1.80 12.50 10.91 999 1018.6 15.7 15.3 9.9 99.0 99.00
2001 01 05 10 249 1.0 1.7 1.87 14.29 11.01 999 1018.4 15.5 15.3 11.0 99.0 99.00
2001 01 05 11 263 2.2 3.3 2.15 12.50 11.17 999 1017.9 15.5 15.3 11.6 99.0 99.00
2001 01 05 12 230 2.5 3.1 1.88 14.29 10.90 999 1017.7 15.6 15.3 11.3 99.0 99.00
2001 01 05 13 257 2.8 3.8 2.03 12.50 11.19 999 1017.4 15.5 15.2 11.8 99.0 99.00
2001 01 05 14 263 3.2 4.3 1.79 12.50 11.05 999 1017.2 15.3 15.2 12.1 99.0 99.00
2001 01 05 15 233 2.2 3.1 2.60 14.29 11.94 999 1017.7 15.3 15.2 12.1 99.0 99.00
2001 01 05 16 271 2.1 3.2 2.36 12.50 11.40 999 1017.9 15.2 15.3 12.0 99.0 99.00
2001 01 05 17 230 1.2 1.6 1.92 12.50 10.90 999 1018.5 15.3 15.3 12.2 99.0 99.00
2001 01 05 18 172 1.9 2.6 2.35 12.50 11.18 999 1019.0 15.2 15.3 12.8 99.0 99.00
2001 01 05 19 201 3.4 4.4 2.40 12.50 11.23 999 1019.1 15.2 15.3 12.9 99.0 99.00
2001 01 05 20 264 6.1 8.3 2.18 12.50 10.94 999 1018.0 15.1 15.4 12.4 99.0 99.00
2001 01 05 21 267 8.2 9.9 2.33 12.50 11.16 999 1016.3 16.0 15.4 10.3 99.0 99.00
2001 01 05 22 357 3.5 4.8 2.16 12.50 10.67 999 1016.4 16.4 15.5 8.5 99.0 99.00
2001 01 05 23 339 4.7 5.6 1.84 12.50 10.19 999 1016.4 15.6 15.5 10.8 99.0 99.00
2001 01 06 00 287 3.5 4.2 2.02 12.50 10.37 999 1016.5 15.9 15.5 10.1 99.0 99.00
2001 01 06 01 304 2.3 3.0 1.99 12.50 10.03 999 1016.7 15.8 15.5 10.6 99.0 99.00
2001 01 06 02 96 2.7 3.8 2.11 12.50 10.36 999 1016.9 15.4 15.5 12.0 99.0 99.00
2001 01 06 03 117 1.1 1.9 2.00 12.50 9.99 999 1017.6 15.2 15.5 12.4 99.0 99.00
2001 01 06 04 147 0.7 1.3 1.85 11.11 9.62 999 1017.5 15.1 15.4 12.3 99.0 99.00
2001 01 06 05 266 2.7 3.9 1.83 11.11 9.74 999 1017.5 15.0 15.4 12.5 99.0 99.00
2001 01 06 06 255 3.9 6.0 1.83 12.50 9.85 999 1017.1 15.3 15.4 12.1 99.0 99.00
2001 01 06 07 259 4.4 5.6 1.71 12.50 9.55 999 1017.1 15.3 15.3 10.6 99.0 99.00
2001 01 06 08 236 2.9 3.4 1.58 12.50 9.47 999 1016.3 15.3 15.2 10.7 99.0 99.00
2001 01 06 09 236 4.5 5.3 1.72 12.50 9.74 999 1016.2 15.3 15.2 11.1 99.0 99.00
2001 01 06 10 266 4.3 5.3 1.82 11.11 10.04 999 1016.5 15.3 15.2 11.0 99.0 99.00
2001 01 06 11 298 2.6 3.8 1.82 11.11 9.80 999 1016.0 15.3 15.2 11.3 99.0 99.00
2001 01 06 12 283 3.8 4.5 1.50 12.50 9.43 999 1015.6 15.1 15.2 11.4 99.0 99.00
2001 01 06 13 306 3.5 5.3 1.65 11.11 9.27 999 1015.4 14.9 15.2 12.0 99.0 99.00
2001 01 06 14 285 3.6 4.8 1.76 12.50 9.49 999 1015.9 14.7 15.1 12.7 99.0 99.00
2001 01 06 15 294 4.4 5.8 1.95 12.50 9.56 999 1016.8 14.5 15.1 12.3 99.0 99.00
2001 01 06 16 306 3.2 4.1 1.77 12.50 8.95 999 1017.2 14.4 15.1 11.6 99.0 99.00
2001 01 06 17 311 3.2 4.1 1.98 16.67 9.85 999 1017.8 14.2 15.2 11.3 99.0 99.00
2001 01 06 18 299 2.0 2.8 2.05 16.67 9.80 999 1018.4 14.2 15.2 11.0 99.0 99.00
2001 01 06 19 288 2.7 3.3 1.97 16.67 9.71 999 1018.1 14.3 15.4 11.3 99.0 99.00
2001 01 06 20 289 1.9 2.7 2.28 16.67 10.48 999 1017.3 14.3 15.5 11.3 99.0 99.00
2001 01 06 21 326 2.6 3.5 2.13 16.67 10.21 999 1016.3 14.2 15.5 11.3 99.0 99.00
2001 01 06 22 312 2.9 3.9 2.38 16.67 10.91 999 1015.9 14.2 15.7 11.4 99.0 99.00
2001 01 06 23 311 2.8 3.9 2.37 16.67 10.82 999 1015.6 14.3 15.7 11.4 99.0 99.00
2001 01 07 00 258 3.2 4.5 2.50 16.67 10.69 999 1015.5 14.4 15.6 11.7 99.0 99.00
2001 01 07 01 272 4.8 6.0 2.87 16.67 11.71 999 1015.7 14.3 15.6 11.9 99.0 99.00
2001 01 07 02 285 5.2 6.5 3.16 16.67 12.14 999 1015.8 14.2 15.5 11.5 99.0 99.00
2001 01 07 03 294 3.4 4.9 3.61 14.29 12.15 999 1016.2 14.1 15.4 11.6 99.0 99.00
2001 01 07 04 303 3.7 5.0 3.01 14.29 11.46 999 1016.4 14.0 15.3 11.6 99.0 99.00
2001 01 07 05 296 3.9 5.0 3.10 14.29 11.81 999 1016.8 14.0 15.2 11.6 99.0 99.00
2001 01 07 06 300 3.5 4.9 2.96 16.67 11.75 999 1017.3 14.0 15.3 11.1 99.0 99.00
2001 01 07 07 274 4.2 5.8 3.16 14.29 11.96 999 1017.3 13.8 15.2 10.5 99.0 99.00
2001 01 07 08 293 4.8 6.0 3.17 14.29 12.11 999 1016.9 13.6 15.2 10.3 99.0 99.00
2001 01 07 09 305 4.6 6.6 2.86 14.29 11.41 999 1016.6 13.5 15.2 10.4 99.0 99.00
2001 01 07 10 302 4.1 5.7 2.73 16.67 11.38 999 1016.5 13.3 15.2 10.2 99.0 99.00
2001 01 07 11 321 3.9 5.3 2.87 14.29 11.59 999 1016.7 13.3 15.1 10.1 99.0 99.00
2001 01 07 12 339 3.2 5.1 2.66 14.29 11.48 999 1016.3 13.1 15.1 9.9 99.0 99.00
2001 01 07 13 335 3.1 4.3 2.82 14.29 11.48 999 1015.8 12.9 15.1 9.6 99.0 99.00
2001 01 07 14 6 3.3 4.1 2.37 14.29 10.74 999 1015.6 12.8 15.0 9.6 99.0 99.00
2001 01 07 15 350 1.4 2.6 2.66 14.29 11.30 999 1016.3 12.8 15.0 9.8 99.0 99.00
2001 01 07 16 270 0.5 1.4 2.77 14.29 11.56 999 1016.8 12.9 15.0 9.7 99.0 99.00
2001 01 07 17 158 0.8 2.5 2.62 14.29 11.15 999 1016.7 13.4 15.0 9.5 99.0 99.00
2001 01 07 18 152 1.7 2.8 2.47 14.29 10.71 999 1016.9 13.5 15.1 9.7 99.0 99.00
2001 01 07 19 174 2.2 3.1 2.27 14.29 10.81 999 1016.8 13.5 15.2 9.9 99.0 99.00
2001 01 07 20 213 3.0 4.0 2.55 14.29 11.18 999 1016.5 13.4 15.3 9.9 99.0 99.00
2001 01 07 21 206 2.2 2.9 2.59 14.29 11.89 999 1015.1 13.7 15.3 9.8 99.0 99.00
2001 01 07 22 216 3.4 4.8 2.60 14.29 11.88 999 1014.9 13.6 15.4 10.0 99.0 99.00
2001 01 07 23 228 4.5 5.9 2.55 14.29 12.01 999 1014.9 13.8 15.4 10.2 99.0 99.00
2001 01 08 00 240 5.1 6.7 2.60 14.29 11.84 999 1015.1 13.8 15.4 10.4 99.0 99.00
2001 01 08 01 240 3.7 4.7 2.67 14.29 11.43 999 1014.6 13.8 15.3 10.3 99.0 99.00
2001 01 08 02 232 2.6 3.6 2.69 14.29 11.57 999 1014.6 13.8 15.2 10.6 99.0 99.00
2001 01 08 03 187 2.1 2.8 2.71 14.29 11.72 999 1014.4 13.7 15.2 10.6 99.0 99.00
2001 01 08 04 189 2.3 3.2 2.17 14.29 10.77 999 1014.4 13.8 15.1 11.0 99.0 99.00
2001 01 08 05 182 3.7 4.6 2.40 14.29 11.24 999 1014.3 14.0 15.1 10.9 99.0 99.00
2001 01 08 06 202 4.5 5.5 2.62 12.50 11.56 999 1014.8 14.1 15.1 10.9 99.0 99.00
2001 01 08 07 222 5.0 6.0 2.14 14.29 11.06 999 1015.3 14.4 15.2 11.2 99.0 99.00
2001 01 08 08 224 4.8 5.9 1.92 14.29 9.92 999 1015.7 14.8 15.2 11.7 99.0 99.00
2001 01 08 09 186 2.7 3.5 2.06 14.29 9.97 999 1014.9 14.9 15.3 12.2 99.0 99.00
2001 01 08 10 129 4.4 5.8 2.20 12.50 10.78 999 1013.5 14.7 15.2 12.5 99.0 99.00
2001 01 08 11 134 5.0 6.3 2.12 14.29 10.94 999 1012.8 14.7 15.2 12.6 99.0 99.00
2001 01 08 12 144 6.4 7.8 1.96 14.29 10.62 999 1012.3 14.8 15.1 12.7 99.0 99.00
2001 01 08 13 134 7.0 8.9 1.80 16.67 9.72 999 1011.1 14.8 15.1 12.8 99.0 99.00
2001 01 08 14 142 7.2 8.7 1.93 12.50 8.74 999 1010.7 14.9 15.1 13.1 99.0 99.00
2001 01 08 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 08 16 323 7.7 9.9 1.95 14.29 8.12 999 1013.2 13.8 15.1 10.4 99.0 99.00
2001 01 08 17 314 7.5 9.5 2.08 16.67 7.50 999 1013.3 14.3 15.1 10.6 99.0 99.00
2001 01 08 18 304 7.4 8.9 1.95 14.29 6.76 999 1013.8 14.1 15.1 11.1 99.0 99.00
2001 01 08 19 289 7.6 8.9 1.90 12.50 6.26 999 1013.8 14.3 15.2 11.0 99.0 99.00
2001 01 08 20 279 7.7 9.2 2.07 14.29 6.52 999 1013.1 14.4 15.2 10.8 99.0 99.00
2001 01 08 21 282 7.0 8.7 1.94 16.67 6.78 999 1012.4 14.5 15.2 10.9 99.0 99.00
2001 01 08 22 283 8.9 10.8 2.05 16.67 6.77 999 1011.9 14.4 999.0 10.6 99.0 99.00
2001 01 08 23 290 10.1 12.5 2.21 16.67 6.51 999 1011.6 14.4 15.2 10.9 99.0 99.00
2001 01 09 00 303 10.7 12.7 2.43 12.50 6.68 999 1011.6 14.2 15.2 10.8 99.0 99.00
2001 01 09 01 313 12.3 14.4 2.85 12.50 6.39 999 1011.6 13.9 15.2 10.5 99.0 99.00
2001 01 09 02 316 14.1 17.0 2.89 12.50 6.38 999 1012.0 13.8 15.2 9.8 99.0 99.00
2001 01 09 03 318 14.1 16.9 99.00 99.00 99.00 999 1012.7 13.8 15.1 8.3 99.0 99.00
2001 01 09 04 311 12.8 17.3 3.45 7.69 6.31 999 1012.9 13.7 15.1 8.4 99.0 99.00
2001 01 09 05 311 12.9 15.9 4.05 7.69 6.89 999 1012.9 13.6 15.0 7.3 99.0 99.00
2001 01 09 06 301 12.7 15.6 4.15 7.69 7.06 999 1012.6 13.3 15.0 7.3 99.0 99.00
2001 01 09 07 297 12.9 15.5 3.86 8.33 7.00 999 1012.4 13.2 14.9 6.9 99.0 99.00
2001 01 09 08 306 13.2 16.4 4.07 8.33 7.21 999 1012.2 13.0 14.9 6.4 99.0 99.00
2001 01 09 09 306 13.5 16.5 4.75 9.09 7.77 999 1012.0 12.9 14.9 5.8 99.0 99.00
2001 01 09 10 298 14.0 17.1 5.36 14.29 8.46 999 1011.6 13.0 14.8 7.1 99.0 99.00
2001 01 09 11 301 14.4 17.5 4.81 14.29 7.97 999 1011.8 13.0 14.8 6.7 99.0 99.00
2001 01 09 12 309 13.8 17.2 99.00 99.00 99.00 999 1011.6 13.1 14.8 6.8 99.0 99.00
2001 01 09 13 307 14.2 17.8 5.90 14.29 8.75 999 1011.7 13.1 14.7 7.6 99.0 99.00
2001 01 09 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 09 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 09 16 310 12.0 14.4 5.33 14.29 8.25 999 1014.0 13.4 14.8 8.4 99.0 99.00
2001 01 09 17 308 11.4 13.6 99.00 99.00 99.00 999 1014.5 13.4 14.8 8.5 99.0 99.00
2001 01 09 18 301 12.1 14.7 4.97 14.29 8.44 999 1015.3 13.4 14.8 8.6 99.0 99.00
2001 01 09 19 305 11.6 13.9 5.14 14.29 8.52 999 1015.6 13.5 14.8 8.7 99.0 99.00
2001 01 09 20 309 11.3 13.8 5.46 14.29 8.97 999 1015.6 13.4 14.8 8.7 99.0 99.00
2001 01 09 21 306 11.1 14.2 99.00 99.00 99.00 999 1014.8 13.2 999.0 8.6 99.0 99.00
2001 01 09 22 303 10.1 12.5 99.00 99.00 99.00 999 1014.2 13.1 14.8 8.6 99.0 99.00
2001 01 09 23 304 10.7 13.7 4.84 14.29 8.67 999 1015.0 13.1 14.8 8.5 99.0 99.00
2001 01 10 00 307 8.7 11.3 4.35 14.29 8.34 999 1014.8 13.1 14.8 8.2 99.0 99.00
2001 01 10 01 304 7.4 9.3 4.04 14.29 8.35 999 1015.0 13.2 14.7 8.5 99.0 99.00
2001 01 10 02 293 8.5 10.6 3.79 14.29 8.38 999 1015.7 13.4 14.7 8.7 99.0 99.00
2001 01 10 03 290 8.1 10.8 4.07 14.29 8.39 999 1016.1 13.7 14.7 7.4 99.0 99.00
2001 01 10 04 296 10.8 13.4 4.13 14.29 8.11 999 1016.4 13.8 14.7 8.7 99.0 99.00
2001 01 10 05 293 11.0 13.4 3.51 14.29 7.37 999 1016.5 13.7 14.7 9.5 99.0 99.00
2001 01 10 06 287 9.4 11.2 3.88 12.50 7.97 999 1016.8 13.8 14.7 9.8 99.0 99.00
2001 01 10 07 282 9.2 11.4 3.55 14.29 7.71 999 1017.1 13.8 14.7 10.1 99.0 99.00
2001 01 10 08 277 8.6 10.1 3.46 14.29 8.02 999 1017.3 13.9 14.7 10.0 99.0 99.00
2001 01 10 09 287 5.4 6.7 3.41 14.29 8.48 999 1017.2 13.8 14.7 9.9 99.0 99.00
2001 01 10 10 282 4.3 5.5 3.19 14.29 8.66 999 1017.3 13.8 14.7 10.0 99.0 99.00
2001 01 10 11 265 3.2 4.5 3.27 14.29 8.83 999 1017.1 13.8 14.7 10.1 99.0 99.00
2001 01 10 12 243 3.0 4.2 3.26 14.29 9.45 999 1016.7 13.7 14.7 10.5 99.0 99.00
2001 01 10 13 207 1.5 2.4 3.41 14.29 9.62 999 1015.9 13.6 14.6 10.5 99.0 99.00
2001 01 10 14 182 2.7 3.7 3.18 14.29 9.85 999 1016.2 13.8 14.6 10.7 99.0 99.00
2001 01 10 15 189 1.9 3.0 2.77 12.50 8.94 999 1016.8 13.8 14.7 11.0 99.0 99.00
2001 01 10 16 166 2.7 3.9 3.20 14.29 9.85 999 1017.4 13.9 14.7 10.8 99.0 99.00
2001 01 10 17 155 6.5 8.0 2.80 12.50 8.93 999 1017.3 13.8 14.7 11.2 99.0 99.00
2001 01 10 18 171 4.6 5.7 3.00 14.29 9.26 999 1018.0 13.6 14.7 11.2 99.0 99.00
2001 01 10 19 161 6.1 7.2 2.91 14.29 9.96 999 1017.7 13.6 14.7 11.6 99.0 99.00
2001 01 10 20 161 7.5 9.6 2.73 14.29 9.33 999 1016.7 13.8 14.7 11.8 99.0 99.00
2001 01 10 21 176 7.3 8.6 2.92 14.29 9.07 999 1015.6 14.2 14.7 11.9 99.0 99.00
2001 01 10 22 156 8.7 9.9 2.49 14.29 8.10 999 1013.9 14.2 14.7 11.7 99.0 99.00
