YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2005 01 03 15 00 305 3.0 4.0 2.03 12.90 7.88 999 1010.4 12.3 15.1 999.0 99.0 99.00
2005 01 03 16 00 290 4.2 5.2 1.88 11.43 7.74 999 1010.4 12.5 15.1 999.0 99.0 99.00
2005 01 03 17 00 296 5.5 7.1 1.94 12.90 8.15 999 1011.0 12.6 15.1 999.0 99.0 99.00
2005 01 03 18 00 291 4.1 5.6 1.86 12.12 8.02 999 1011.4 12.8 15.1 999.0 99.0 99.00
2005 01 03 19 00 271 4.7 5.9 1.76 13.79 7.62 999 1010.9 12.7 15.1 999.0 99.0 99.00
2005 01 03 20 00 304 3.3 4.3 1.70 12.12 7.80 999 1010.0 12.6 15.2 999.0 99.0 99.00
2005 01 03 21 00 285 4.4 5.4 1.67 12.90 7.60 999 1009.0 12.7 15.2 999.0 99.0 99.00
2005 01 03 22 00 314 4.2 5.6 1.81 12.90 7.98 999 1008.7 12.6 15.2 999.0 99.0 99.00
2005 01 03 23 00 282 3.6 5.2 1.86 12.90 8.22 999 1008.3 13.0 15.2 999.0 99.0 99.00
2005 01 04 00 00 282 2.7 5.1 1.87 12.90 8.10 999 1008.2 12.8 15.2 999.0 99.0 99.00
2005 01 04 01 00 245 3.6 5.1 2.07 21.05 9.11 999 1008.3 12.9 15.2 999.0 99.0 99.00
2005 01 04 02 00 240 3.7 4.9 2.41 12.12 9.50 999 1008.3 12.8 15.2 999.0 99.0 99.00
2005 01 04 03 00 272 7.3 8.7 1.93 10.81 7.96 999 1008.1 11.6 15.1 999.0 99.0 99.00
2005 01 04 04 00 293 3.1 4.0 2.25 11.43 7.96 999 1008.4 11.7 15.1 999.0 99.0 99.00
2005 01 04 05 00 228 3.8 4.6 2.32 21.05 8.36 999 1008.5 12.1 15.1 999.0 99.0 99.00
2005 01 04 06 00 243 6.2 7.3 2.13 12.12 8.00 999 1008.4 11.9 15.1 999.0 99.0 99.00
2005 01 04 07 00 236 6.6 7.7 0.00 0.00 0.00 999 1008.2 11.3 15.1 999.0 99.0 99.00
2005 01 04 08 00 189 4.0 5.6 2.44 11.43 8.29 999 1007.7 11.1 15.1 999.0 99.0 99.00
2005 01 04 09 00 268 4.3 5.9 2.66 12.12 9.03 999 1007.3 10.8 15.1 999.0 99.0 99.00
2005 01 04 10 00 290 7.0 8.5 2.37 12.12 8.47 999 1007.2 10.8 15.1 999.0 99.0 99.00
2005 01 04 11 00 317 6.6 8.4 2.73 19.05 8.74 999 1007.0 10.8 15.1 999.0 99.0 99.00
2005 01 04 12 00 316 7.5 9.9 2.63 19.05 8.64 999 1006.9 11.0 15.1 999.0 99.0 99.00
2005 01 04 13 00 325 5.9 7.5 2.44 19.05 8.08 999 1007.2 10.9 15.1 999.0 99.0 99.00
2005 01 04 14 00 326 7.3 9.1 2.30 12.12 7.15 999 1008.0 10.4 15.1 999.0 99.0 99.00
2005 01 04 15 00 310 6.8 8.4 2.35 19.05 7.51 999 1008.8 11.3 15.1 999.0 99.0 99.00
2005 01 04 16 00 304 6.8 8.8 2.23 19.05 7.87 999 1009.6 11.6 15.1 999.0 99.0 99.00
2005 01 04 17 00 304 6.4 8.8 1.99 12.12 7.04 999 1010.5 12.0 15.1 999.0 99.0 99.00
2005 01 04 18 00 290 6.1 7.5 2.31 17.39 8.72 999 1011.4 12.1 15.1 999.0 99.0 99.00
2005 01 04 19 00 325 8.1 9.7 2.15 17.39 7.91 999 1012.0 12.1 15.1 999.0 99.0 99.00
2005 01 04 20 00 307 7.9 10.6 2.02 17.39 7.26 999 1012.0 12.4 15.1 999.0 99.0 99.00
2005 01 04 21 00 296 9.3 11.1 2.26 17.39 7.51 999 1012.1 12.9 15.1 999.0 99.0 99.00
2005 01 04 22 00 302 8.4 12.2 2.53 17.39 7.69 999 1012.6 12.1 15.1 999.0 99.0 99.00
2005 01 04 23 00 299 7.7 9.5 2.09 17.39 6.27 999 1013.2 12.6 15.1 999.0 99.0 99.00
2005 01 05 00 00 296 8.9 10.7 2.70 17.39 7.52 999 1013.8 13.1 15.1 999.0 99.0 99.00
2005 01 05 01 00 291 8.0 10.1 2.36 17.39 6.64 999 1014.8 13.1 15.1 999.0 99.0 99.00
2005 01 05 02 00 299 8.2 10.4 2.57 10.81 6.89 999 1015.1 13.1 15.1 999.0 99.0 99.00
2005 01 05 03 00 290 8.1 9.8 2.46 17.39 7.06 999 1016.4 13.1 15.1 999.0 99.0 99.00
2005 01 05 04 00 296 8.3 9.8 2.90 17.39 7.49 999 1016.9 13.1 15.1 999.0 99.0 99.00
2005 01 05 05 00 300 7.5 9.5 2.50 17.39 6.64 999 1017.7 13.2 15.0 999.0 99.0 99.00
2005 01 05 06 00 280 6.9 8.8 2.48 17.39 6.97 999 1018.5 13.2 15.0 999.0 99.0 99.00
2005 01 05 07 00 296 6.2 7.5 2.55 10.00 7.13 999 1019.0 13.1 15.0 999.0 99.0 99.00
2005 01 05 08 00 293 5.4 6.7 2.74 17.39 7.77 999 1019.2 13.1 15.0 999.0 99.0 99.00
2005 01 05 09 00 316 4.1 5.3 2.36 17.39 7.57 999 1019.2 13.0 15.0 999.0 99.0 99.00
2005 01 05 10 00 299 3.0 4.4 2.28 17.39 7.52 999 1019.7 13.0 15.0 999.0 99.0 99.00
2005 01 05 11 00 294 3.6 4.9 2.31 17.39 7.76 999 1020.5 13.1 15.0 999.0 99.0 99.00
2005 01 05 12 00 309 3.4 4.5 2.42 17.39 8.46 999 1021.0 13.1 15.0 999.0 99.0 99.00
2005 01 05 13 00 283 1.5 2.2 2.41 17.39 8.66 999 1021.2 13.0 15.0 999.0 99.0 99.00
2005 01 05 14 00 303 1.1 2.4 2.27 17.39 8.52 999 1021.9 13.0 15.0 999.0 99.0 99.00
2005 01 05 15 00 248 1.2 2.0 1.99 17.39 8.02 999 1022.4 13.0 15.0 999.0 99.0 99.00
2005 01 05 16 00 257 1.3 2.4 2.12 17.39 8.35 999 1023.3 13.3 15.0 999.0 99.0 99.00
2005 01 05 17 00 218 1.1 1.7 2.13 17.39 8.82 999 1024.1 13.8 15.0 999.0 99.0 99.00
2005 01 05 18 00 264 0.4 0.9 2.25 17.39 9.43 999 1024.7 14.1 15.0 999.0 99.0 99.00
2005 01 05 19 00 224 1.2 1.8 1.93 16.00 8.60 999 1024.8 13.8 15.1 999.0 99.0 99.00
2005 01 05 20 00 178 1.0 2.0 2.03 17.39 9.05 999 1024.1 13.9 15.2 999.0 99.0 99.00
2005 01 05 21 00 218 1.8 2.6 1.97 16.00 9.09 999 1023.2 13.9 15.4 999.0 99.0 99.00
2005 01 05 22 00 198 0.6 1.5 2.18 16.00 9.73 999 1022.8 14.1 15.4 999.0 99.0 99.00
2005 01 05 23 00 238 1.3 1.7 1.90 16.00 8.97 999 1023.1 13.7 15.4 999.0 99.0 99.00
2005 01 06 00 00 273 0.8 1.7 1.77 16.00 8.68 999 1022.9 13.9 15.4 999.0 99.0 99.00
2005 01 06 01 00 273 0.5 1.2 2.01 16.00 9.49 999 1022.8 13.3 15.3 999.0 99.0 99.00
2005 01 06 02 00 331 0.7 1.3 2.00 14.81 8.92 999 1022.8 13.1 15.2 999.0 99.0 99.00
2005 01 06 03 00 328 1.2 2.4 2.05 16.00 9.26 999 1023.7 13.3 15.2 999.0 99.0 99.00
2005 01 06 04 00 332 1.4 2.4 1.92 16.00 8.76 999 1023.7 13.3 15.1 999.0 99.0 99.00
2005 01 06 05 00 335 1.1 2.1 1.91 16.00 8.95 999 1023.9 13.2 15.1 999.0 99.0 99.00
2005 01 06 06 00 305 1.1 1.8 1.79 16.00 8.34 999 1023.9 13.2 15.1 999.0 99.0 99.00
2005 01 06 07 00 322 1.7 3.2 1.97 16.00 8.90 999 1023.8 13.2 15.0 999.0 99.0 99.00
2005 01 06 08 00 337 1.5 2.2 1.78 16.00 8.83 999 1023.2 13.1 15.0 999.0 99.0 99.00
2005 01 06 09 00 346 2.7 3.9 1.89 16.00 9.24 999 1022.5 13.1 15.0 999.0 99.0 99.00
2005 01 06 10 00 341 1.9 2.6 1.74 16.00 9.12 999 1022.0 13.0 15.0 999.0 99.0 99.00
2005 01 06 11 00 331 3.5 4.6 1.88 14.81 9.77 999 1021.6 13.0 15.0 999.0 99.0 99.00
2005 01 06 12 00 330 3.4 4.4 1.59 16.00 9.14 999 1020.7 13.0 15.0 999.0 99.0 99.00
2005 01 06 13 00 341 4.0 5.2 1.63 14.81 9.73 999 1020.2 13.0 15.0 999.0 99.0 99.00
2005 01 06 14 00 350 3.2 4.3 1.66 14.81 9.78 999 1020.0 13.0 15.0 999.0 99.0 99.00
2005 01 06 15 00 340 3.2 4.4 1.66 14.81 10.04 999 1020.1 13.0 15.0 999.0 99.0 99.00
2005 01 06 16 00 336 3.9 4.6 1.71 14.81 9.83 999 1020.3 13.2 15.0 999.0 99.0 99.00
2005 01 06 17 00 322 3.0 4.1 1.93 14.81 10.63 999 1020.4 13.3 15.0 999.0 99.0 99.00
2005 01 06 18 00 324 2.3 3.4 1.52 14.81 9.68 999 1020.6 13.4 15.0 999.0 99.0 99.00
2005 01 06 19 00 286 2.9 3.9 1.71 13.79 10.73 999 1020.4 13.5 15.1 999.0 99.0 99.00
2005 01 06 20 00 289 3.4 4.3 1.40 17.39 9.48 999 1019.8 13.4 15.1 999.0 99.0 99.00
2005 01 06 21 00 284 3.7 5.1 1.48 17.39 10.10 999 1018.6 13.3 15.2 999.0 99.0 99.00
2005 01 06 22 00 283 4.2 6.2 1.63 17.39 10.69 999 1018.0 13.4 15.2 999.0 99.0 99.00
2005 01 06 23 00 273 3.0 4.2 1.38 14.81 9.13 999 1017.1 13.5 15.2 999.0 99.0 99.00
2005 01 07 00 00 283 2.5 3.9 1.44 13.79 9.27 999 1016.6 13.4 15.2 999.0 99.0 99.00
2005 01 07 01 00 271 3.2 4.5 1.31 13.79 9.06 999 1016.6 13.2 15.2 999.0 99.0 99.00
2005 01 07 02 00 261 3.4 4.3 1.40 16.00 9.95 999 1016.2 13.3 15.1 999.0 99.0 99.00
2005 01 07 03 00 243 3.0 3.9 1.20 13.79 8.86 999 1016.3 13.3 15.1 999.0 99.0 99.00
2005 01 07 04 00 209 2.7 3.6 1.37 14.81 9.50 999 1015.7 13.3 15.1 999.0 99.0 99.00
2005 01 07 05 00 202 5.0 6.2 1.54 16.00 9.99 999 1015.6 13.3 15.0 999.0 99.0 99.00
2005 01 07 06 00 201 4.8 5.9 1.53 16.00 10.00 999 1015.8 13.5 15.0 999.0 99.0 99.00
2005 01 07 07 00 188 5.4 7.0 1.50 16.00 8.98 999 1015.2 12.8 15.0 999.0 99.0 99.00
2005 01 07 08 00 175 3.6 4.8 1.43 16.00 7.77 999 1014.5 11.8 15.0 999.0 99.0 99.00
2005 01 07 09 00 150 4.9 6.0 1.21 16.00 7.82 999 1013.7 12.6 15.0 999.0 99.0 99.00
2005 01 07 10 00 146 7.2 8.8 1.30 16.00 9.11 999 1012.5 12.9 15.0 999.0 99.0 99.00
2005 01 07 11 00 154 7.4 9.1 1.31 16.00 7.56 999 1012.1 13.5 15.0 999.0 99.0 99.00
2005 01 07 12 00 164 9.5 12.0 1.22 16.00 5.69 999 1010.8 13.8 15.0 999.0 99.0 99.00
2005 01 07 13 00 173 10.2 12.9 1.12 14.81 4.37 999 1009.9 13.9 15.0 999.0 99.0 99.00
2005 01 07 14 00 170 11.2 13.2 1.46 13.79 4.77 999 1009.1 13.2 15.0 999.0 99.0 99.00
2005 01 07 15 00 161 12.2 14.3 1.64 5.00 4.50 999 1008.1 13.1 15.0 999.0 99.0 99.00
2005 01 07 16 00 165 13.0 16.3 2.16 5.88 4.95 999 1007.7 13.5 15.0 999.0 99.0 99.00
2005 01 07 17 00 169 12.6 14.5 2.25 6.25 5.02 999 1008.7 13.7 15.0 999.0 99.0 99.00
2005 01 07 18 00 171 13.5 16.6 2.54 6.25 5.34 999 1008.4 14.0 15.0 999.0 99.0 99.00
2005 01 07 19 00 185 13.1 15.6 2.83 6.25 5.54 999 1008.3 14.7 15.0 999.0 99.0 99.00
2005 01 07 20 00 231 7.9 9.4 3.02 7.69 5.81 999 1009.1 13.7 15.0 999.0 99.0 99.00
2005 01 07 21 00 221 6.8 8.3 2.86 7.69 6.11 999 1008.6 14.9 15.0 999.0 99.0 99.00
2005 01 07 22 00 222 7.2 8.6 2.47 7.69 5.78 999 1008.3 15.4 15.1 999.0 99.0 99.00
2005 01 07 23 00 214 6.1 7.2 2.89 8.33 6.32 999 1008.6 15.5 15.0 999.0 99.0 99.00
2005 01 08 00 00 218 6.2 7.6 3.15 7.69 6.75 999 1009.5 15.4 15.0 999.0 99.0 99.00
2005 01 08 01 00 212 6.0 7.1 2.83 7.69 6.60 999 1009.6 15.3 15.0 999.0 99.0 99.00
2005 01 08 02 00 216 6.2 7.8 2.80 8.33 6.75 999 1010.5 15.4 15.0 999.0 99.0 99.00
2005 01 08 03 00 215 5.3 6.4 3.00 9.09 6.99 999 1011.4 15.4 14.9 999.0 99.0 99.00
2005 01 08 04 00 202 6.0 7.2 3.00 9.09 7.25 999 1011.6 15.3 14.9 999.0 99.0 99.00
2005 01 08 05 00 208 5.2 6.4 3.24 14.81 7.99 999 1011.9 15.1 14.9 999.0 99.0 99.00
2005 01 08 06 00 217 5.8 6.9 3.66 13.79 8.74 999 1012.7 15.2 14.9 999.0 99.0 99.00
2005 01 08 07 00 221 6.0 7.5 3.94 13.79 8.84 999 1013.1 14.9 14.9 999.0 99.0 99.00
2005 01 08 08 00 222 5.7 7.5 3.70 12.90 8.79 999 1013.2 14.0 14.9 999.0 99.0 99.00
2005 01 08 09 00 211 5.8 7.0 3.75 12.90 9.02 999 1012.8 14.7 14.9 999.0 99.0 99.00
2005 01 08 10 00 208 5.8 7.1 3.43 11.43 8.45 999 1013.0 14.9 15.0 999.0 99.0 99.00
2005 01 08 11 00 194 5.0 5.9 3.43 11.43 8.67 999 1013.2 15.0 15.0 999.0 99.0 99.00
2005 01 08 12 00 197 4.5 5.5 3.04 12.12 8.02 999 1013.6 15.0 15.0 999.0 99.0 99.00
2005 01 08 13 00 190 4.7 5.6 3.10 11.43 8.28 999 1013.2 14.9 14.9 999.0 99.0 99.00
2005 01 08 14 00 192 5.0 6.0 3.14 10.81 8.13 999 1013.3 15.1 14.9 999.0 99.0 99.00
2005 01 08 15 00 180 5.9 6.8 2.86 10.81 7.84 999 1013.6 15.1 14.9 999.0 99.0 99.00
2005 01 08 16 00 186 6.2 7.3 2.83 10.81 7.42 999 1014.3 15.2 14.9 999.0 99.0 99.00
2005 01 08 17 00 179 6.1 7.1 2.82 10.81 7.23 999 1015.2 15.3 14.9 999.0 99.0 99.00
2005 01 08 18 00 184 6.5 7.9 2.54 10.81 6.99 999 1016.0 15.3 15.0 999.0 99.0 99.00
2005 01 08 19 00 187 7.1 8.5 2.71 10.00 6.90 999 1015.9 15.4 15.0 999.0 99.0 99.00
2005 01 08 20 00 189 7.0 8.1 2.52 10.00 6.81 999 1015.5 15.5 15.0 999.0 99.0 99.00
2005 01 08 21 00 195 6.7 7.9 2.46 8.33 6.55 999 1015.4 15.5 15.0 999.0 99.0 99.00
2005 01 08 22 00 192 6.0 7.2 2.30 9.09 6.58 999 1015.2 15.4 15.0 999.0 99.0 99.00
2005 01 08 23 00 194 5.2 6.3 2.32 10.00 6.58 999 1015.8 15.3 15.0 999.0 99.0 99.00
2005 01 09 00 00 179 4.6 5.5 2.16 9.09 6.51 999 1015.7 15.2 15.0 999.0 99.0 99.00
2005 01 09 01 00 157 6.8 8.1 2.06 9.09 6.64 999 1015.1 15.3 15.0 999.0 99.0 99.00
2005 01 09 02 00 163 6.2 7.5 2.16 8.33 6.73 999 1015.9 15.4 15.0 999.0 99.0 99.00
2005 01 09 03 00 169 7.0 8.3 1.88 9.09 6.27 999 1016.1 15.4 15.0 999.0 99.0 99.00
2005 01 09 04 00 161 6.6 8.1 1.86 9.09 6.30 999 1016.4 15.4 15.0 999.0 99.0 99.00
2005 01 09 05 00 170 8.8 10.5 1.91 9.09 6.32 999 1016.9 15.5 15.0 999.0 99.0 99.00
2005 01 09 06 00 166 7.6 9.1 1.86 8.33 5.98 999 1017.3 15.3 15.0 999.0 99.0 99.00
2005 01 09 07 00 166 6.6 8.1 1.79 8.33 6.21 999 1017.5 15.2 15.0 999.0 99.0 99.00
2005 01 09 08 00 163 7.6 9.6 1.88 14.81 6.48 999 1017.0 15.3 15.0 999.0 99.0 99.00
2005 01 09 09 00 169 8.0 9.7 2.22 14.81 7.04 999 1016.7 15.4 14.9 999.0 99.0 99.00
2005 01 09 10 00 180 8.0 9.5 2.15 14.81 6.60 999 1016.3 15.6 14.9 999.0 99.0 99.00
2005 01 09 11 00 187 8.0 9.5 2.50 13.79 7.04 999 1016.4 15.7 15.0 999.0 99.0 99.00
2005 01 09 12 00 202 7.5 8.8 2.52 13.79 7.42 999 1016.8 15.7 15.0 999.0 99.0 99.00
2005 01 09 13 00 195 7.1 8.4 2.82 12.90 7.60 999 1016.2 15.5 14.9 999.0 99.0 99.00
2005 01 09 14 00 200 7.3 8.6 2.67 12.90 7.73 999 1016.5 15.5 14.9 999.0 99.0 99.00
2005 01 09 15 00 210 7.8 9.0 2.69 13.79 7.31 999 1017.0 15.5 14.9 999.0 99.0 99.00
2005 01 09 16 00 199 8.1 9.4 3.09 13.79 8.21 999 1017.5 15.8 15.0 999.0 99.0 99.00
2005 01 09 17 00 191 5.8 7.1 3.05 13.79 7.89 999 1017.7 15.6 15.0 999.0 99.0 99.00
2005 01 09 18 00 179 8.1 10.2 3.36 13.79 8.75 999 1017.8 15.6 15.0 999.0 99.0 99.00
2005 01 09 19 00 175 6.9 8.5 2.94 13.79 7.69 999 1017.3 15.7 15.0 999.0 99.0 99.00
2005 01 09 20 00 187 5.8 7.4 2.72 12.90 7.68 999 1017.5 15.6 15.0 999.0 99.0 99.00
2005 01 09 21 00 189 6.8 8.2 2.76 12.12 7.89 999 1016.5 15.4 15.0 999.0 99.0 99.00
2005 01 09 22 00 201 7.4 8.5 2.53 12.90 7.34 999 1016.6 15.2 15.0 999.0 99.0 99.00
2005 01 09 23 00 207 8.1 9.9 2.56 13.79 7.31 999 1016.7 15.5 15.0 999.0 99.0 99.00
2005 01 10 00 00 228 7.8 10.0 2.55 13.79 7.21 999 1017.2 15.7 15.0 999.0 99.0 99.00
2005 01 10 01 00 246 6.0 7.3 2.40 11.43 7.08 999 1017.5 14.9 15.0 999.0 99.0 99.00
2005 01 10 02 00 254 6.3 7.4 2.13 12.90 6.73 999 1018.2 15.3 15.0 999.0 99.0 99.00
2005 01 10 03 00 138 4.1 5.7 2.40 13.79 7.60 999 1016.5 15.1 15.0 999.0 99.0 99.00
2005 01 10 04 00 178 4.5 5.6 2.35 12.90 7.77 999 1017.7 15.2 15.0 999.0 99.0 99.00
2005 01 10 05 00 198 4.4 5.6 2.49 13.79 8.20 999 1018.4 15.3 15.0 999.0 99.0 99.00
2005 01 10 06 00 188 4.7 6.0 2.28 13.79 7.79 999 1019.1 15.3 15.0 999.0 99.0 99.00
2005 01 10 07 00 176 4.0 4.7 2.10 13.79 7.74 999 1019.1 15.4 15.0 999.0 99.0 99.00
2005 01 10 08 00 172 4.8 5.7 2.27 13.79 7.83 999 1018.5 15.3 15.0 999.0 99.0 99.00
2005 01 10 09 00 167 3.4 4.8 2.22 12.90 7.73 999 1017.9 15.1 15.0 999.0 99.0 99.00
2005 01 10 10 00 179 5.0 6.0 2.05 12.90 7.47 999 1018.2 15.2 15.0 999.0 99.0 99.00
2005 01 10 11 00 161 5.0 6.3 1.97 12.90 7.34 999 1017.7 15.1 15.0 999.0 99.0 99.00
2005 01 10 12 00 167 5.3 6.3 2.06 10.81 7.38 999 1017.1 15.0 15.0 999.0 99.0 99.00
2005 01 10 13 00 183 6.8 7.8 2.12 12.90 7.43 999 1016.3 15.1 15.0 999.0 99.0 99.00
2005 01 10 14 00 178 7.2 8.3 2.21 12.90 7.49 999 1016.2 15.2 15.0 999.0 99.0 99.00
