YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2002 02 16 22 265 4.5 5.6 2.34 20.00 10.77 999 1018.6 12.9 13.4 999.0 99.0 99.00
2002 02 16 23 271 6.4 7.5 2.46 20.00 11.21 999 1018.6 13.2 13.5 999.0 99.0 99.00
2002 02 17 00 275 4.6 5.8 2.32 20.00 10.88 999 1018.4 13.5 13.4 999.0 99.0 99.00
2002 02 17 01 277 5.3 6.4 2.66 20.00 12.62 999 1018.5 13.5 13.5 999.0 99.0 99.00
2002 02 17 02 268 4.1 5.1 2.00 20.00 10.40 999 1018.6 13.3 13.5 999.0 99.0 99.00
2002 02 17 03 255 4.3 5.1 2.19 20.00 11.73 999 1019.0 13.2 13.5 999.0 99.0 99.00
2002 02 17 04 248 4.7 5.5 2.20 20.00 11.67 999 1019.0 13.3 13.4 999.0 99.0 99.00
2002 02 17 05 233 4.1 4.8 2.52 20.00 12.32 999 1019.0 13.3 13.4 999.0 99.0 99.00
2002 02 17 06 215 4.4 5.1 2.39 16.67 11.76 999 1018.9 13.3 13.4 999.0 99.0 99.00
2002 02 17 07 195 4.5 5.2 2.18 16.67 11.55 999 1018.4 13.2 13.4 999.0 99.0 99.00
2002 02 17 08 193 5.1 6.2 1.80 16.67 10.10 999 1018.0 13.2 13.4 999.0 99.0 99.00
2002 02 17 09 193 6.3 7.4 2.09 20.00 11.08 999 1017.5 13.3 13.4 999.0 99.0 99.00
2002 02 17 10 186 6.4 7.7 2.18 16.67 10.17 999 1016.9 13.4 13.4 999.0 99.0 99.00
2002 02 17 11 191 6.9 8.0 2.07 16.67 9.98 999 1016.3 13.5 13.4 999.0 99.0 99.00
2002 02 17 12 193 7.6 9.0 2.00 16.67 8.47 999 1015.4 13.6 13.4 999.0 99.0 99.00
2002 02 17 13 284 9.1 11.1 2.39 16.67 8.87 999 1016.1 11.6 13.4 999.0 99.0 99.00
2002 02 17 14 278 6.3 7.5 2.14 16.67 8.20 999 1016.0 12.3 13.5 999.0 99.0 99.00
2002 02 17 15 285 7.3 8.6 2.40 16.67 9.29 999 1016.3 12.8 13.5 999.0 99.0 99.00
2002 02 17 16 278 7.4 8.9 2.42 16.67 9.54 999 1016.9 12.9 13.6 999.0 99.0 99.00
2002 02 17 17 267 6.4 7.6 1.89 16.67 8.00 999 1016.8 13.1 13.7 999.0 99.0 99.00
2002 02 17 18 271 6.3 7.4 2.10 16.67 8.45 999 1016.7 13.2 13.7 999.0 99.0 99.00
2002 02 17 19 265 7.1 8.3 1.98 16.67 8.07 999 1017.0 13.5 13.7 999.0 99.0 99.00
2002 02 17 20 295 7.9 9.3 1.86 16.67 7.11 999 1016.8 12.4 13.7 999.0 99.0 99.00
2002 02 17 21 280 6.5 8.1 2.03 16.67 7.44 999 1016.2 12.8 13.7 999.0 99.0 99.00
2002 02 17 22 282 7.5 8.8 2.28 16.67 7.84 999 1015.4 13.0 13.7 999.0 99.0 99.00
2002 02 17 23 293 7.0 8.6 2.06 16.67 6.97 999 1015.5 13.1 13.7 999.0 99.0 99.00
2002 02 18 00 301 7.7 9.3 2.59 16.67 8.48 999 1015.7 13.1 13.7 999.0 99.0 99.00
2002 02 18 01 309 8.0 9.6 2.58 16.67 8.17 999 1015.8 12.8 13.8 999.0 99.0 99.00
2002 02 18 02 297 7.7 9.4 3.33 16.67 9.32 999 1015.8 12.6 13.7 999.0 99.0 99.00
2002 02 18 03 300 7.8 9.6 3.17 16.67 8.81 999 1015.7 12.5 13.7 999.0 99.0 99.00
2002 02 18 04 302 7.0 8.6 3.48 14.29 9.06 999 1016.0 12.4 13.7 999.0 99.0 99.00
2002 02 18 05 291 6.8 9.4 3.50 16.67 9.17 999 1016.2 12.3 13.6 999.0 99.0 99.00
2002 02 18 06 291 7.2 8.9 3.84 14.29 9.66 999 1016.4 12.3 13.6 999.0 99.0 99.00
2002 02 18 07 294 6.9 8.3 3.50 14.29 8.92 999 1016.5 12.2 13.6 999.0 99.0 99.00
2002 02 18 08 284 7.6 9.0 3.56 14.29 9.09 999 1016.3 12.1 13.5 999.0 99.0 99.00
2002 02 18 09 298 8.2 10.2 3.80 14.29 9.63 999 1016.3 12.1 13.5 999.0 99.0 99.00
2002 02 18 10 305 8.1 9.5 3.50 14.29 8.83 999 1015.9 12.1 13.5 999.0 99.0 99.00
2002 02 18 11 298 8.2 10.1 3.13 14.29 8.36 999 1015.6 12.0 13.5 999.0 99.0 99.00
2002 02 18 12 295 7.5 9.9 3.29 14.29 8.51 999 1015.9 12.0 13.5 999.0 99.0 99.00
2002 02 18 13 298 8.1 10.1 3.25 14.29 8.60 999 1016.4 12.1 13.5 999.0 99.0 99.00
2002 02 18 14 300 7.5 8.9 3.26 14.29 8.27 999 1016.4 12.0 13.5 999.0 99.0 99.00
2002 02 18 15 309 9.1 11.0 3.51 12.50 8.94 999 1017.3 12.0 13.4 999.0 99.0 99.00
2002 02 18 16 307 8.2 9.9 3.35 14.29 8.36 999 1017.8 12.1 13.4 999.0 99.0 99.00
2002 02 18 17 305 8.3 10.1 2.87 12.50 7.89 999 1018.8 12.1 13.4 999.0 99.0 99.00
2002 02 18 18 298 9.5 11.2 2.76 14.29 7.55 999 1019.2 12.2 13.4 999.0 99.0 99.00
2002 02 18 19 294 8.1 9.8 2.78 12.50 7.58 999 1019.7 12.3 13.4 999.0 99.0 99.00
2002 02 18 20 298 9.0 11.1 2.72 12.50 7.31 999 1019.4 12.4 13.4 999.0 99.0 99.00
2002 02 18 21 297 8.8 10.5 2.55 12.50 7.00 999 1019.3 12.3 13.4 999.0 99.0 99.00
2002 02 18 22 294 8.7 10.1 2.52 12.50 6.82 999 1019.1 12.5 13.5 999.0 99.0 99.00
2002 02 18 23 296 8.2 9.6 2.77 12.50 7.00 999 1019.1 12.5 13.5 999.0 99.0 99.00
2002 02 19 00 288 7.6 9.4 2.69 12.50 7.28 999 1019.1 12.6 13.4 999.0 99.0 99.00
2002 02 19 01 292 9.0 11.1 2.71 14.29 7.55 999 1019.4 12.6 13.4 999.0 99.0 99.00
2002 02 19 02 291 8.3 10.7 2.48 12.50 6.86 999 1019.7 12.4 13.4 999.0 99.0 99.00
2002 02 19 03 295 7.7 9.0 2.55 14.29 7.12 999 1020.1 12.3 13.4 999.0 99.0 99.00
2002 02 19 04 296 7.5 9.3 2.47 12.50 6.79 999 1020.9 12.4 13.4 999.0 99.0 99.00
2002 02 19 05 295 6.9 8.8 2.09 11.11 6.57 999 1021.4 12.4 13.4 999.0 99.0 99.00
2002 02 19 06 300 8.2 10.5 2.18 12.50 6.75 999 1021.8 12.3 13.4 999.0 99.0 99.00
2002 02 19 07 298 7.5 9.2 2.23 12.50 6.84 999 1022.0 12.3 13.4 999.0 99.0 99.00
2002 02 19 08 302 7.5 9.2 2.13 12.50 6.81 999 1022.3 12.3 13.4 999.0 99.0 99.00
2002 02 19 09 303 7.5 9.0 2.20 11.11 6.81 999 1022.2 12.2 13.4 999.0 99.0 99.00
2002 02 19 10 310 7.2 9.5 2.40 12.50 6.90 999 1022.5 12.3 13.4 999.0 99.0 99.00
2002 02 19 11 311 6.2 7.5 2.16 12.50 6.79 999 1021.9 12.3 13.4 999.0 99.0 99.00
2002 02 19 12 318 6.9 8.2 2.04 12.50 6.60 999 1022.1 12.4 13.4 999.0 99.0 99.00
2002 02 19 13 317 6.0 7.3 1.94 12.50 6.69 999 1022.4 12.4 13.4 999.0 99.0 99.00
2002 02 19 14 317 5.5 7.0 2.23 12.50 7.64 999 1022.8 12.5 13.3 999.0 99.0 99.00
2002 02 19 15 312 5.5 6.6 2.02 11.11 7.19 999 1023.2 12.5 13.3 999.0 99.0 99.00
2002 02 19 16 301 5.3 6.5 2.04 11.11 7.30 999 1024.2 12.6 13.3 999.0 99.0 99.00
2002 02 19 17 301 4.5 6.0 1.90 12.50 7.32 999 1024.6 12.7 13.3 999.0 99.0 99.00
2002 02 19 18 302 5.1 5.8 1.89 11.11 7.11 999 1025.1 12.7 13.3 999.0 99.0 99.00
2002 02 19 19 293 5.7 6.9 1.64 11.11 7.03 999 1025.1 12.6 13.4 999.0 99.0 99.00
2002 02 19 20 300 6.0 7.1 1.66 10.00 6.54 999 1025.0 12.6 13.4 999.0 99.0 99.00
2002 02 19 21 288 7.1 8.3 1.77 12.50 6.96 999 1024.2 12.4 13.5 999.0 99.0 99.00
2002 02 19 22 316 6.5 8.2 1.75 11.11 6.75 999 1023.9 12.2 13.5 999.0 99.0 99.00
2002 02 19 23 309 5.8 6.9 1.67 12.50 6.72 999 1023.9 12.1 13.5 999.0 99.0 99.00
2002 02 20 00 294 5.9 7.1 1.43 11.11 6.01 999 1023.9 12.0 13.5 999.0 99.0 99.00
2002 02 20 01 306 6.6 7.7 1.37 8.33 5.71 999 1024.0 11.9 13.4 999.0 99.0 99.00
2002 02 20 02 294 5.1 6.7 1.43 11.11 6.09 999 1024.1 11.8 13.0 999.0 99.0 99.00
2002 02 20 03 304 8.1 9.6 1.19 12.50 5.62 999 1024.8 12.6 13.1 999.0 99.0 99.00
2002 02 20 04 300 8.3 10.5 1.34 10.00 5.25 999 1024.8 12.6 13.1 999.0 99.0 99.00
2002 02 20 05 312 8.8 11.0 1.34 11.11 4.84 999 1025.0 12.6 13.2 999.0 99.0 99.00
2002 02 20 06 313 9.9 11.6 1.50 4.76 4.84 999 1024.6 12.6 13.1 999.0 99.0 99.00
2002 02 20 07 313 9.2 10.5 1.54 11.11 4.85 999 1024.8 12.4 13.1 999.0 99.0 99.00
2002 02 20 08 320 7.2 8.4 1.55 5.26 5.00 999 1025.0 12.4 13.0 999.0 99.0 99.00
2002 02 20 09 315 7.1 8.9 1.63 5.00 5.06 999 1024.9 12.5 12.9 999.0 99.0 99.00
2002 02 20 10 324 7.7 9.3 1.72 5.56 5.25 999 1024.5 12.5 12.9 999.0 99.0 99.00
2002 02 20 11 328 8.2 9.4 1.82 5.88 5.24 999 1024.0 12.7 12.9 999.0 99.0 99.00
2002 02 20 12 322 7.9 9.3 1.83 5.88 5.19 999 1024.2 12.8 12.9 999.0 99.0 99.00
2002 02 20 13 325 9.0 10.5 1.75 5.88 5.10 999 1024.1 12.5 12.9 999.0 99.0 99.00
2002 02 20 14 329 9.8 11.9 1.81 5.88 5.15 999 1024.5 12.5 12.9 999.0 99.0 99.00
2002 02 20 15 328 8.0 10.2 1.85 6.25 5.16 999 1024.9 13.0 12.8 999.0 99.0 99.00
2002 02 20 16 324 8.0 9.8 1.82 6.25 5.12 999 1025.1 13.1 12.8 999.0 99.0 99.00
2002 02 20 17 322 8.0 9.4 2.08 6.67 5.30 999 1025.6 13.1 12.8 999.0 99.0 99.00
2002 02 20 18 324 8.8 10.8 1.79 6.67 5.34 999 1025.5 13.2 12.9 999.0 99.0 99.00
2002 02 20 19 320 7.5 8.8 1.90 7.14 5.69 999 1025.4 13.3 12.9 999.0 99.0 99.00
2002 02 20 20 316 7.2 8.2 1.87 6.67 5.82 999 1024.7 13.5 13.1 999.0 99.0 99.00
2002 02 20 21 312 7.1 8.2 1.83 11.11 5.92 999 1023.8 13.5 13.2 999.0 99.0 99.00
2002 02 20 22 309 6.8 7.8 1.77 6.25 5.84 999 1023.3 13.6 13.3 999.0 99.0 99.00
2002 02 20 23 313 9.3 10.8 1.93 11.11 5.94 999 1022.5 13.6 13.3 999.0 99.0 99.00
2002 02 21 00 311 8.2 9.9 1.91 11.11 5.97 999 1022.2 13.6 13.3 999.0 99.0 99.00
2002 02 21 01 307 8.9 10.8 2.08 14.29 5.98 999 1022.1 13.5 13.3 999.0 99.0 99.00
2002 02 21 02 308 8.9 10.7 2.08 11.11 5.99 999 1021.9 13.3 13.2 999.0 99.0 99.00
2002 02 21 03 302 7.9 9.8 2.15 11.11 6.02 999 1022.1 13.3 13.1 999.0 99.0 99.00
2002 02 21 04 306 6.0 7.3 2.30 11.11 6.46 999 1022.4 13.3 13.0 999.0 99.0 99.00
2002 02 21 05 303 6.7 8.7 2.27 12.50 6.95 999 1022.7 13.3 13.0 999.0 99.0 99.00
2002 02 21 06 313 5.9 7.1 2.25 12.50 6.79 999 1022.6 13.3 13.0 999.0 99.0 99.00
2002 02 21 07 303 5.2 6.6 2.07 11.11 6.92 999 1022.4 13.2 13.2 999.0 99.0 99.00
2002 02 21 08 307 6.8 8.0 2.27 11.11 7.14 999 1022.0 13.2 13.3 999.0 99.0 99.00
2002 02 21 09 306 6.7 7.9 2.24 12.50 7.00 999 1021.7 13.1 13.2 999.0 99.0 99.00
2002 02 21 10 304 5.6 6.7 2.31 11.11 7.24 999 1021.3 13.0 13.1 999.0 99.0 99.00
2002 02 21 11 312 5.7 7.1 2.24 11.11 6.94 999 1021.1 12.9 13.1 999.0 99.0 99.00
2002 02 21 12 331 4.3 5.4 2.23 11.11 6.98 999 1021.1 12.7 13.1 999.0 99.0 99.00
2002 02 21 13 312 2.4 3.7 2.38 11.11 7.36 999 1021.5 12.3 13.1 999.0 99.0 99.00
2002 02 21 14 265 2.3 3.5 2.24 11.11 7.43 999 1022.3 12.0 13.1 999.0 99.0 99.00
2002 02 21 15 299 3.2 4.9 2.26 12.50 7.57 999 1022.4 12.0 13.1 999.0 99.0 99.00
2002 02 21 16 311 2.2 3.7 2.12 12.50 7.30 999 1023.1 12.0 13.2 999.0 99.0 99.00
2002 02 21 17 313 1.9 2.7 2.01 11.11 7.52 999 1023.9 11.7 13.2 999.0 99.0 99.00
2002 02 21 18 353 2.7 3.6 1.84 11.11 7.54 999 1024.3 11.5 13.3 999.0 99.0 99.00
2002 02 21 19 4 1.9 2.5 1.94 12.50 8.02 999 1024.3 11.0 13.4 999.0 99.0 99.00
2002 02 21 20 12 1.6 2.3 2.03 12.50 8.31 999 1023.9 11.0 13.5 999.0 99.0 99.00
2002 02 21 21 354 2.7 3.5 1.82 11.11 8.12 999 1023.0 11.6 13.6 999.0 99.0 99.00
2002 02 21 22 7 3.6 4.4 1.83 12.50 8.24 999 1022.1 11.7 13.7 999.0 99.0 99.00
2002 02 21 23 11 2.9 3.5 1.88 11.11 8.48 999 1021.9 12.0 13.7 999.0 99.0 99.00
2002 02 22 00 336 2.3 3.2 2.07 12.50 8.83 999 1021.5 12.9 13.6 999.0 99.0 99.00
2002 02 22 01 326 1.8 2.4 2.00 12.50 8.70 999 1021.2 13.9 13.7 999.0 99.0 99.00
2002 02 22 02 310 2.2 2.8 1.75 11.11 8.25 999 1021.3 13.9 13.6 999.0 99.0 99.00
2002 02 22 03 303 2.6 3.2 1.97 11.11 8.37 999 1021.6 14.1 13.4 999.0 99.0 99.00
2002 02 22 04 305 3.0 3.8 1.82 10.00 8.34 999 1021.9 14.5 13.5 999.0 99.0 99.00
2002 02 22 05 315 2.9 3.4 1.83 10.00 8.35 999 1021.9 14.6 13.5 999.0 99.0 99.00
2002 02 22 06 323 2.3 2.7 1.68 11.11 8.30 999 1022.0 14.7 13.5 999.0 99.0 99.00
2002 02 22 07 347 2.6 3.0 1.87 11.11 8.67 999 1021.8 15.2 13.6 999.0 99.0 99.00
2002 02 22 08 258 1.7 2.4 1.57 12.50 8.03 999 1022.0 15.3 13.6 999.0 99.0 99.00
2002 02 22 09 258 1.7 2.3 1.83 11.11 8.55 999 1021.6 14.1 13.7 999.0 99.0 99.00
2002 02 22 10 263 1.8 2.3 1.55 12.50 8.23 999 1020.9 13.9 13.8 999.0 99.0 99.00
2002 02 22 11 287 2.1 2.6 1.57 10.00 8.44 999 1020.1 13.9 13.8 999.0 99.0 99.00
2002 02 22 12 295 2.9 3.5 1.60 11.11 8.47 999 1019.7 14.0 13.8 999.0 99.0 99.00
2002 02 22 13 323 2.5 3.0 1.50 11.11 8.01 999 1019.5 14.2 13.8 999.0 99.0 99.00
2002 02 22 14 321 2.5 3.2 1.54 10.00 8.69 999 1019.6 14.1 13.7 999.0 99.0 99.00
2002 02 22 15 332 2.8 3.4 1.47 10.00 8.03 999 1019.9 14.2 13.7 999.0 99.0 99.00
2002 02 22 16 334 2.4 2.8 1.41 11.11 8.20 999 1020.5 14.5 13.7 999.0 99.0 99.00
2002 02 22 17 334 2.7 3.2 1.30 11.11 8.16 999 1020.9 14.8 13.7 999.0 99.0 99.00
2002 02 22 18 317 2.4 2.7 1.35 11.11 8.81 999 1021.1 15.2 14.0 999.0 99.0 99.00
2002 02 22 19 320 2.6 3.1 1.43 11.11 8.71 999 1021.0 15.8 14.3 999.0 99.0 99.00
2002 02 22 20 316 2.6 3.0 1.28 10.00 8.23 999 1020.4 16.5 14.7 999.0 99.0 99.00
2002 02 22 21 330 2.4 2.7 1.30 10.00 8.27 999 1019.4 16.3 15.1 999.0 99.0 99.00
2002 02 22 22 349 2.0 2.5 1.31 10.00 8.28 999 1018.5 16.8 15.3 999.0 99.0 99.00
2002 02 22 23 285 1.3 1.7 1.33 10.00 8.36 999 1017.7 18.0 15.5 999.0 99.0 99.00
2002 02 23 00 270 3.4 3.9 1.33 10.00 8.21 999 1017.6 17.6 16.0 999.0 99.0 99.00
2002 02 23 01 278 5.7 6.5 1.30 10.00 8.24 999 1017.6 15.8 15.1 999.0 99.0 99.00
2002 02 23 02 295 3.0 3.6 1.17 9.09 7.88 999 1017.8 15.6 14.3 999.0 99.0 99.00
2002 02 23 03 298 2.6 3.0 1.27 10.00 8.04 999 1017.7 15.2 14.4 999.0 99.0 99.00
2002 02 23 04 286 7.4 8.8 1.22 9.09 7.70 999 1017.9 14.4 14.2 999.0 99.0 99.00
2002 02 23 05 293 8.6 10.4 1.38 12.50 6.07 999 1018.0 12.1 14.2 999.0 99.0 99.00
2002 02 23 06 295 4.8 6.0 1.28 16.67 5.69 999 1017.9 11.9 14.0 999.0 99.0 99.00
2002 02 23 07 292 8.4 10.1 1.42 9.09 5.62 999 1018.0 12.9 13.9 999.0 99.0 99.00
2002 02 23 08 303 6.7 8.3 1.59 16.67 5.58 999 1017.9 12.4 13.8 999.0 99.0 99.00
2002 02 23 09 290 8.9 11.1 1.52 16.67 5.62 999 1017.5 13.0 13.8 999.0 99.0 99.00
2002 02 23 10 302 9.4 11.4 1.63 16.67 5.46 999 1017.1 13.0 13.6 999.0 99.0 99.00
2002 02 23 11 303 8.5 10.8 1.80 5.00 5.19 999 1016.7 12.5 13.6 999.0 99.0 99.00
2002 02 23 12 297 8.4 9.9 1.79 5.00 5.38 999 1016.1 12.7 13.5 999.0 99.0 99.00
2002 02 23 13 304 8.4 10.1 1.85 16.67 5.43 999 1016.0 12.3 13.5 999.0 99.0 99.00
2002 02 23 14 294 9.1 10.7 2.03 5.88 5.69 999 1016.2 12.6 13.5 999.0 99.0 99.00
2002 02 23 15 302 11.5 14.1 2.25 5.88 5.40 999 1016.6 12.4 13.5 999.0 99.0 99.00
2002 02 23 16 303 11.0 12.8 2.56 6.25 5.82 999 1017.0 12.7 13.5 999.0 99.0 99.00
2002 02 23 17 304 10.4 13.4 2.54 7.14 5.69 999 1017.6 12.9 13.5 999.0 99.0 99.00
2002 02 23 18 305 10.8 12.6 2.80 7.14 5.85 999 1018.0 12.8 13.5 999.0 99.0 99.00
2002 02 23 19 300 8.7 10.9 2.91 7.14 6.28 999 1018.0 13.1 13.5 999.0 99.0 99.00
2002 02 23 20 301 10.3 12.0 2.72 7.69 6.21 999 1017.4 13.0 13.6 999.0 99.0 99.00
2002 02 23 21 302 11.3 14.6 2.79 7.69 6.15 999 1016.8 13.1 13.6 999.0 99.0 99.00
2002 02 23 22 306 10.4 12.3 3.01 7.69 6.50 999 1016.5 13.1 13.6 999.0 99.0 99.00
2002 02 23 23 306 11.4 13.8 3.07 7.69 6.25 999 1016.1 13.2 13.6 999.0 99.0 99.00
2002 02 24 00 304 11.8 14.0 3.17 7.69 6.31 999 1015.9 13.3 13.5 999.0 99.0 99.00
2002 02 24 01 299 12.8 15.5 3.63 7.69 6.50 999 1015.8 13.3 13.5 999.0 99.0 99.00
2002 02 24 02 300 10.7 13.4 3.23 7.69 6.61 999 1016.0 13.1 13.5 999.0 99.0 99.00
2002 02 24 03 306 10.7 14.2 3.13 8.33 6.38 999 1015.7 13.1 13.5 999.0 99.0 99.00
2002 02 24 04 312 11.1 13.2 3.62 8.33 6.83 999 1016.0 13.1 13.5 999.0 99.0 99.00
2002 02 24 05 313 9.0 11.3 3.62 9.09 7.00 999 1016.4 13.1 13.5 999.0 99.0 99.00
2002 02 24 06 318 10.8 13.2 3.65 9.09 7.02 999 1016.3 13.1 13.5 999.0 99.0 99.00
2002 02 24 07 328 7.2 9.2 3.33 8.33 6.93 999 1016.8 13.0 13.5 999.0 99.0 99.00
2002 02 24 08 309 9.9 12.2 3.90 9.09 7.16 999 1016.5 12.9 13.5 999.0 99.0 99.00
2002 02 24 09 308 9.6 12.4 3.56 8.33 6.92 999 1016.5 13.0 13.4 999.0 99.0 99.00
2002 02 24 10 312 10.9 13.3 3.75 8.33 6.92 999 1016.1 12.9 13.4 999.0 99.0 99.00
2002 02 24 11 312 11.4 14.4 3.53 9.09 6.89 999 1015.9 12.9 13.4 999.0 99.0 99.00
2002 02 24 12 308 11.4 14.2 3.60 9.09 6.99 999 1015.6 12.8 13.3 999.0 99.0 99.00
2002 02 24 13 313 11.5 14.3 3.55 9.09 6.95 999 1015.6 12.8 13.3 999.0 99.0 99.00
2002 02 24 14 315 11.1 14.2 3.29 8.33 6.57 999 1016.0 12.8 13.2 999.0 99.0 99.00
2002 02 24 15 317 11.2 13.9 3.43 8.33 6.87 999 1016.2 12.7 13.2 999.0 99.0 99.00
2002 02 24 16 313 8.2 10.1 3.45 8.33 6.89 999 1017.6 12.9 13.2 999.0 99.0 99.00
2002 02 24 17 314 8.0 9.5 3.38 9.09 6.92 999 1018.0 13.1 13.2 999.0 99.0 99.00
2002 02 24 18 319 7.3 8.8 3.34 9.09 7.22 999 1018.3 13.2 13.2 999.0 99.0 99.00
2002 02 24 19 313 6.4 8.0 3.17 9.09 7.37 999 1018.3 13.2 13.2 999.0 99.0 99.00
2002 02 24 20 314 5.8 7.1 3.17 9.09 7.27 999 1018.3 13.3 13.3 999.0 99.0 99.00
2002 02 24 21 315 5.8 7.1 2.97 14.29 7.36 999 1017.8 13.4 13.4 999.0 99.0 99.00
2002 02 24 22 318 5.7 7.0 3.06 12.50 7.71 999 1017.3 13.4 13.5 999.0 99.0 99.00
2002 02 24 23 316 5.8 6.7 3.00 9.09 7.49 999 1017.2 13.4 13.5 999.0 99.0 99.00
2002 02 25 00 320 4.6 5.9 2.87 12.50 7.71 999 1017.2 13.5 13.5 999.0 99.0 99.00
2002 02 25 01 326 4.1 5.3 2.78 12.50 8.02 999 1017.3 13.5 13.5 999.0 99.0 99.00
2002 02 25 02 336 4.4 5.6 3.20 12.50 8.43 999 1017.3 13.5 13.3 999.0 99.0 99.00
2002 02 25 03 334 3.6 4.5 2.95 12.50 8.30 999 1017.5 13.5 13.2 999.0 99.0 99.00
2002 02 25 04 330 2.5 3.6 2.91 12.50 8.30 999 1018.1 13.4 13.2 999.0 99.0 99.00
2002 02 25 05 263 2.3 3.4 2.85 12.50 8.20 999 1018.7 13.2 13.2 999.0 99.0 99.00
2002 02 25 06 278 3.2 4.3 2.83 12.50 8.17 999 1019.2 13.1 13.2 999.0 99.0 99.00
2002 02 25 07 265 3.4 4.4 2.62 12.50 8.04 999 1019.3 13.1 13.2 999.0 99.0 99.00
2002 02 25 08 283 4.3 5.5 2.77 12.50 8.50 999 1019.1 13.0 13.2 999.0 99.0 99.00
2002 02 25 09 292 4.9 6.0 2.50 12.50 8.38 999 1019.0 12.9 13.2 999.0 99.0 99.00
2002 02 25 10 295 4.4 5.5 2.31 11.11 7.79 999 1019.0 12.9 13.2 999.0 99.0 99.00
2002 02 25 11 287 4.4 5.7 2.56 11.11 8.48 999 1018.9 12.8 13.2 999.0 99.0 99.00
2002 02 25 12 288 4.8 5.8 2.27 11.11 7.94 999 1018.6 12.7 13.2 999.0 99.0 99.00
2002 02 25 13 283 4.8 6.3 2.45 11.11 7.96 999 1018.9 12.7 13.3 999.0 99.0 99.00
2002 02 25 14 278 3.7 4.6 2.38 11.11 8.00 999 1019.6 12.7 13.3 999.0 99.0 99.00
2002 02 25 15 276 3.2 4.4 2.25 11.11 7.90 999 1020.2 12.5 13.3 999.0 99.0 99.00
2002 02 25 16 292 2.1 3.2 2.25 11.11 7.79 999 1020.9 12.3 13.3 999.0 99.0 99.00
2002 02 25 17 219 0.5 1.2 2.17 11.11 7.54 999 1021.3 12.6 13.3 999.0 99.0 99.00
2002 02 25 18 168 1.0 1.7 2.13 11.11 7.54 999 1021.8 13.0 13.5 999.0 99.0 99.00
2002 02 25 19 108 1.1 2.0 2.10 8.33 7.27 999 1022.2 12.7 13.8 999.0 99.0 99.00
2002 02 25 20 177 1.9 3.5 2.29 9.09 7.76 999 1021.9 12.2 14.0 999.0 99.0 99.00
2002 02 25 21 182 3.0 3.9 2.01 7.69 7.64 999 1021.5 12.4 13.6 999.0 99.0 99.00
2002 02 25 22 201 2.6 4.2 1.88 10.00 7.81 999 1021.1 12.3 13.6 999.0 99.0 99.00
2002 02 25 23 233 2.0 3.1 1.91 9.09 7.72 999 1020.6 12.7 13.9 999.0 99.0 99.00
2002 02 26 00 254 2.2 3.0 1.70 11.11 7.72 999 1020.2 13.0 14.4 999.0 99.0 99.00
2002 02 26 01 237 2.0 2.5 1.83 10.00 8.05 999 1020.1 13.1 14.2 999.0 99.0 99.00
2002 02 26 02 256 3.1 3.8 1.90 10.00 8.04 999 1020.2 13.2 13.9 999.0 99.0 99.00
2002 02 26 03 260 3.6 4.4 2.03 10.00 8.04 999 1020.3 13.5 13.7 999.0 99.0 99.00
2002 02 26 04 303 1.6 2.2 1.76 14.29 7.50 999 1020.6 13.5 13.6 999.0 99.0 99.00
2002 02 26 05 286 1.5 2.1 1.81 14.29 7.41 999 1021.0 13.4 13.6 999.0 99.0 99.00
2002 02 26 06 314 0.9 1.4 1.92 10.00 7.86 999 1021.0 13.2 13.5 999.0 99.0 99.00
2002 02 26 07 220 0.3 0.8 1.92 14.29 7.90 999 1021.3 13.1 13.5 999.0 99.0 99.00
2002 02 26 08 226 0.9 1.4 1.79 10.00 7.70 999 1021.6 13.0 13.5 999.0 99.0 99.00
2002 02 26 09 180 0.1 0.4 1.91 14.29 8.25 999 1021.3 12.8 13.5 999.0 99.0 99.00
2002 02 26 10 293 0.9 1.6 1.76 14.29 8.32 999 1020.9 12.0 13.6 999.0 99.0 99.00
2002 02 26 11 251 3.9 4.9 1.86 16.67 8.94 999 1020.7 12.2 13.6 999.0 99.0 99.00
2002 02 26 12 280 3.8 4.7 1.88 16.67 9.48 999 1020.1 11.0 13.5 999.0 99.0 99.00
2002 02 26 13 314 3.6 4.6 1.79 14.29 8.84 999 1019.8 10.8 13.4 999.0 99.0 99.00
2002 02 26 14 330 2.6 3.5 1.91 16.67 9.14 999 1020.0 10.5 13.5 999.0 99.0 99.00
2002 02 26 15 299 2.5 3.5 1.95 16.67 9.42 999 1020.6 10.5 13.5 999.0 99.0 99.00
2002 02 26 16 333 3.0 4.2 1.95 14.29 9.06 999 1021.0 10.4 13.4 999.0 99.0 99.00
2002 02 26 17 277 2.9 4.6 2.05 16.67 9.14 999 1021.4 10.5 13.5 999.0 99.0 99.00
2002 02 26 18 287 3.8 4.8 2.10 14.29 9.53 999 1021.5 10.4 13.5 999.0 99.0 99.00
2002 02 26 19 309 3.0 4.2 2.15 16.67 9.30 999 1021.4 10.4 13.6 999.0 99.0 99.00
2002 02 26 20 314 3.3 4.8 2.06 16.67 9.55 999 1020.8 10.5 13.6 999.0 99.0 99.00
2002 02 26 21 286 3.4 5.0 2.17 14.29 10.27 999 1020.2 10.7 13.7 999.0 99.0 99.00
