YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2012 01 01 19 50 170 2.5 3.7 2.28 12.90 10.19 290 1021.4 11.1 13.4 999.0 99.0 99.00
2012 01 01 20 50 152 1.5 3.1 2.13 13.79 10.08 290 1020.7 11.3 13.5 999.0 99.0 99.00
2012 01 01 21 50 145 0.4 1.3 2.07 13.79 9.88 285 1020.4 11.3 13.5 999.0 99.0 99.00
2012 01 01 22 50 148 0.9 2.5 2.31 12.90 10.18 293 1020.0 11.4 13.6 999.0 99.0 99.00
2012 01 01 23 50 270 0.8 2.0 2.00 13.79 9.81 301 1020.3 11.2 13.6 999.0 99.0 99.00
2012 01 02 00 50 230 1.1 1.8 2.23 13.79 10.08 292 1020.5 11.2 13.5 999.0 99.0 99.00
2012 01 02 01 50 268 0.9 2.8 2.26 13.79 10.24 296 1021.0 11.0 13.5 999.0 99.0 99.00
2012 01 02 02 50 267 1.0 2.7 2.07 12.90 9.58 299 1021.1 11.2 13.5 999.0 99.0 99.00
2012 01 02 03 50 287 3.3 4.9 2.09 12.12 9.95 289 1022.0 10.9 13.4 999.0 99.0 99.00
2012 01 02 04 50 319 3.0 4.6 1.87 12.90 9.89 285 1022.5 10.9 13.4 999.0 99.0 99.00
2012 01 02 05 50 9 0.6 1.7 2.09 12.90 10.15 289 1022.7 10.7 13.5 999.0 99.0 99.00
2012 01 02 08 50 292 4.7 6.3 1.90 11.43 10.19 311 1022.7 10.9 13.5 999.0 99.0 99.00
2012 01 02 09 50 292 4.3 5.8 1.77 11.43 10.03 298 1022.8 10.8 13.5 999.0 99.0 99.00
2012 01 02 10 50 315 3.7 5.2 1.54 12.90 9.04 292 1022.6 10.6 13.4 999.0 99.0 99.00
2012 01 02 11 50 337 3.6 5.2 1.57 12.12 9.27 293 1021.9 10.6 13.4 999.0 99.0 99.00
2012 01 02 12 50 333 4.5 6.0 1.70 11.43 9.47 296 1022.4 10.9 13.4 999.0 99.0 99.00
2012 01 02 13 50 332 3.5 5.3 1.61 12.12 9.12 278 1022.8 10.7 13.5 999.0 99.0 99.00
2012 01 02 14 50 334 3.6 5.0 1.53 12.12 9.02 283 1022.8 11.1 13.4 999.0 99.0 99.00
2012 01 02 15 50 322 4.1 5.9 1.42 12.90 8.85 257 1024.1 10.9 13.4 999.0 99.0 99.00
2012 01 02 16 50 331 3.3 4.8 1.46 12.12 8.69 284 1024.6 11.1 13.4 999.0 99.0 99.00
2012 01 02 17 50 354 2.0 3.0 1.29 12.90 8.33 288 1025.0 11.0 13.5 999.0 99.0 99.00
2012 01 02 18 50 324 3.4 5.3 1.18 11.43 8.15 303 1024.6 11.2 13.5 999.0 99.0 99.00
2012 01 02 19 50 332 5.2 6.8 1.20 10.81 8.32 281 1023.7 11.1 13.5 999.0 99.0 99.00
2012 01 02 20 50 315 5.1 6.2 1.14 12.12 7.32 260 1022.7 11.6 13.5 999.0 99.0 99.00
2012 01 02 21 50 302 4.7 5.9 1.26 12.12 7.74 263 1022.0 11.9 13.5 999.0 99.0 99.00
2012 01 02 22 50 306 6.6 7.9 1.23 12.12 7.54 279 1021.7 11.9 13.5 999.0 99.0 99.00
2012 01 02 23 50 314 7.0 8.5 1.16 12.12 6.23 267 1021.7 12.0 13.5 999.0 99.0 99.00
2012 01 03 00 50 317 6.5 8.1 1.28 12.12 6.15 271 1021.8 11.9 13.5 999.0 99.0 99.00
2012 01 03 01 50 315 5.6 6.6 1.18 12.90 6.06 253 1022.2 11.8 13.5 999.0 99.0 99.00
2012 01 03 02 50 325 4.3 5.3 1.10 12.90 5.64 253 1022.4 12.5 13.5 999.0 99.0 99.00
2012 01 03 03 50 305 4.3 5.2 1.05 12.90 6.04 270 1022.9 13.1 13.5 999.0 99.0 99.00
2012 01 03 04 50 309 6.1 6.8 1.01 12.12 6.14 258 1022.9 13.3 13.5 999.0 99.0 99.00
2012 01 03 05 50 315 4.3 5.3 0.91 12.90 5.50 247 1022.9 13.4 13.5 999.0 99.0 99.00
2012 01 03 06 50 315 4.6 5.4 1.03 12.90 5.97 280 1022.9 13.4 13.5 999.0 99.0 99.00
2012 01 03 07 50 315 5.5 6.7 0.96 12.12 6.13 266 1022.8 13.5 13.5 999.0 99.0 99.00
2012 01 03 08 50 313 4.3 5.2 0.98 12.12 5.76 263 1022.8 13.4 13.5 999.0 99.0 99.00
2012 01 03 09 50 311 5.1 6.1 1.01 12.12 5.97 252 1023.2 13.5 13.5 999.0 99.0 99.00
2012 01 03 10 50 324 5.9 7.6 1.04 12.12 5.70 279 1023.1 13.5 13.5 999.0 99.0 99.00
2012 01 03 11 50 324 3.4 4.1 1.06 12.12 5.76 271 1022.1 13.6 13.5 999.0 99.0 99.00
2012 01 03 12 50 309 2.9 3.7 1.09 12.12 5.75 258 1021.9 13.5 13.4 999.0 99.0 99.00
2012 01 03 13 50 300 4.1 5.3 1.27 12.90 6.82 266 1022.5 13.6 13.4 999.0 99.0 99.00
2012 01 03 14 50 307 5.1 6.3 1.27 11.43 6.48 272 1022.8 13.6 13.4 999.0 99.0 99.00
2012 01 03 15 50 316 3.7 4.5 1.44 11.43 7.01 273 1023.5 13.6 13.4 999.0 99.0 99.00
2012 01 03 16 50 312 5.8 6.9 1.54 17.39 7.28 295 1023.7 13.7 13.5 999.0 99.0 99.00
2012 01 03 17 50 322 7.1 8.2 1.73 17.39 7.33 303 1024.2 13.5 13.5 999.0 99.0 99.00
2012 01 03 18 50 321 6.7 8.3 2.01 17.39 7.88 294 1024.0 11.9 13.5 999.0 99.0 99.00
2012 01 03 19 50 317 6.4 7.6 1.90 17.39 7.29 299 1023.2 12.3 13.5 999.0 99.0 99.00
2012 01 03 20 50 322 6.0 7.2 2.31 17.39 8.48 299 1022.6 13.6 13.6 999.0 99.0 99.00
2012 01 03 21 50 320 5.4 6.8 2.56 16.00 9.04 288 1022.2 13.7 13.6 999.0 99.0 99.00
2012 01 03 22 50 319 5.2 6.6 2.83 16.00 9.49 291 1021.9 14.0 13.6 999.0 99.0 99.00
2012 01 03 23 50 325 4.8 6.1 2.97 16.00 9.98 296 1022.0 14.1 13.7 999.0 99.0 99.00
2012 01 04 00 50 317 4.2 5.2 3.43 16.00 10.81 294 1022.2 14.0 13.6 999.0 99.0 99.00
2012 01 04 01 50 314 4.2 5.2 3.20 14.81 10.26 297 1022.6 13.8 13.6 999.0 99.0 99.00
2012 01 04 02 50 316 4.8 5.9 3.75 16.00 11.29 290 1023.1 13.8 13.6 999.0 99.0 99.00
2012 01 04 03 50 318 4.0 5.3 3.49 16.00 10.73 302 1023.5 13.6 13.6 999.0 99.0 99.00
2012 01 04 04 50 314 4.6 6.0 3.58 14.81 10.70 286 1023.7 13.6 13.6 999.0 99.0 99.00
2012 01 04 05 50 306 4.8 6.6 3.98 14.81 11.41 292 1024.1 13.6 13.6 999.0 99.0 99.00
2012 01 04 06 50 316 5.4 6.7 3.59 14.81 11.01 291 1023.9 13.6 13.5 999.0 99.0 99.00
2012 01 04 07 50 312 5.1 6.5 3.67 14.81 10.92 284 1023.9 13.7 13.5 999.0 99.0 99.00
2012 01 04 08 50 317 5.6 7.0 3.28 14.81 10.05 286 1023.7 13.6 13.5 999.0 99.0 99.00
2012 01 04 09 50 313 5.5 7.0 3.05 16.00 9.88 292 1023.6 13.5 13.5 999.0 99.0 99.00
2012 01 04 10 50 319 5.7 7.2 3.27 14.81 10.19 286 1023.2 13.5 13.5 999.0 99.0 99.00
2012 01 04 11 50 318 4.8 6.6 3.33 14.81 9.98 288 1022.8 13.4 13.5 999.0 99.0 99.00
2012 01 04 12 50 327 4.8 5.5 2.83 14.81 9.45 291 1022.6 13.5 13.6 999.0 99.0 99.00
2012 01 04 13 50 324 5.1 6.8 2.69 14.81 9.16 284 1023.1 13.5 13.6 999.0 99.0 99.00
2012 01 04 14 50 327 5.0 6.3 2.77 14.81 9.45 288 1023.7 13.5 13.6 999.0 99.0 99.00
2012 01 04 15 50 330 3.9 5.2 2.54 14.81 8.86 287 1024.4 13.5 13.6 999.0 99.0 99.00
2012 01 04 16 50 313 4.5 5.5 2.33 14.81 8.79 291 1024.9 13.7 13.5 999.0 99.0 99.00
2012 01 04 17 50 319 4.7 5.8 2.22 13.79 8.39 293 1025.3 13.8 13.5 999.0 99.0 99.00
2012 01 04 18 50 328 3.5 4.6 2.45 13.79 8.95 295 1025.1 13.8 13.6 999.0 99.0 99.00
2012 01 04 19 50 320 3.9 4.9 2.38 13.79 8.94 299 1024.0 13.9 13.7 999.0 99.0 99.00
2012 01 04 20 50 318 5.5 6.9 2.54 13.79 9.51 303 1022.8 14.0 13.8 999.0 99.0 99.00
2012 01 04 21 50 309 6.4 7.5 2.28 13.79 8.93 300 1022.6 14.0 13.8 999.0 99.0 99.00
2012 01 04 22 50 325 6.1 7.6 2.50 13.79 8.91 297 1022.4 14.2 13.8 999.0 99.0 99.00
2012 01 04 23 50 332 6.5 7.7 2.35 12.90 8.55 291 1022.4 14.2 13.8 999.0 99.0 99.00
2012 01 05 00 50 331 6.2 7.7 2.15 13.79 8.11 293 1022.4 14.1 13.8 999.0 99.0 99.00
2012 01 05 01 50 319 5.2 6.6 2.19 13.79 8.43 293 1022.4 14.0 13.7 999.0 99.0 99.00
2012 01 05 02 50 322 5.4 6.4 2.13 13.79 8.17 294 1022.6 14.0 13.7 999.0 99.0 99.00
2012 01 05 03 50 320 4.7 5.8 1.99 12.90 7.67 283 1022.9 14.0 13.7 999.0 99.0 99.00
2012 01 05 04 50 313 4.9 6.0 2.21 12.12 8.43 291 1023.2 14.1 13.7 999.0 99.0 99.00
2012 01 05 05 50 315 5.8 6.8 2.35 12.90 8.50 292 1023.0 14.1 13.7 999.0 99.0 99.00
2012 01 05 06 50 322 5.2 6.4 2.18 12.90 8.28 285 1022.7 14.0 13.7 999.0 99.0 99.00
2012 01 05 07 50 330 5.6 6.4 2.15 13.79 8.18 292 1022.2 14.0 13.7 999.0 99.0 99.00
2012 01 05 08 50 312 5.6 7.3 2.07 12.90 8.03 289 1022.3 13.8 13.6 999.0 99.0 99.00
2012 01 05 09 50 311 5.9 7.4 2.03 12.90 7.92 293 1022.3 13.8 13.6 999.0 99.0 99.00
2012 01 05 10 50 320 7.0 8.2 2.01 12.90 7.56 302 1021.8 13.7 13.6 999.0 99.0 99.00
2012 01 05 11 50 324 6.5 7.5 1.98 12.90 7.29 292 1021.5 13.6 13.6 999.0 99.0 99.00
2012 01 05 12 50 323 5.9 7.2 2.15 12.90 7.59 290 1021.4 13.6 13.5 999.0 99.0 99.00
2012 01 05 13 50 319 5.2 6.2 2.03 12.90 7.29 299 1021.4 13.6 13.5 999.0 99.0 99.00
2012 01 05 14 50 319 5.1 6.1 2.06 13.79 7.23 294 1021.5 13.6 13.5 999.0 99.0 99.00
2012 01 05 15 50 316 4.3 5.3 2.23 12.90 7.97 285 1021.4 13.6 13.5 999.0 99.0 99.00
2012 01 05 16 50 316 5.1 5.9 2.47 12.90 8.49 293 1021.8 13.8 13.5 999.0 99.0 99.00
2012 01 05 17 50 318 5.1 6.0 1.98 12.12 7.43 293 1021.7 13.8 13.6 999.0 99.0 99.00
2012 01 05 18 50 310 4.8 6.1 2.25 12.90 7.93 301 1021.2 13.9 13.6 999.0 99.0 99.00
2012 01 05 19 50 316 5.5 7.1 2.28 12.90 8.17 298 1020.1 13.8 13.7 999.0 99.0 99.00
2012 01 05 20 50 314 5.8 7.2 2.14 13.79 7.83 287 1019.2 13.9 13.7 999.0 99.0 99.00
2012 01 05 21 50 313 5.8 6.8 2.43 12.90 8.26 292 1018.4 14.0 13.7 999.0 99.0 99.00
2012 01 05 22 50 311 5.8 7.1 2.58 12.90 8.50 292 1018.0 14.1 13.7 999.0 99.0 99.00
2012 01 05 23 50 315 6.5 7.7 2.93 13.79 8.82 288 1017.7 14.1 13.7 999.0 99.0 99.00
2012 01 06 00 50 316 6.1 7.3 2.62 13.79 8.11 293 1017.3 14.1 13.7 999.0 99.0 99.00
2012 01 06 01 50 310 6.2 7.3 2.82 13.79 8.56 291 1017.3 14.1 13.7 999.0 99.0 99.00
2012 01 06 02 50 311 5.6 7.0 3.10 13.79 8.99 284 1017.2 14.0 13.7 999.0 99.0 99.00
2012 01 06 03 50 306 5.7 6.9 2.70 12.90 8.30 290 1017.3 14.0 13.7 999.0 99.0 99.00
2012 01 06 04 50 304 5.8 7.1 3.15 13.79 9.19 290 1017.2 14.1 13.6 999.0 99.0 99.00
2012 01 06 05 50 308 6.3 7.5 3.25 13.79 8.78 281 1017.1 14.2 13.6 999.0 99.0 99.00
2012 01 06 06 50 313 6.1 7.5 3.32 13.79 9.24 288 1016.7 14.1 13.6 999.0 99.0 99.00
2012 01 06 07 50 322 6.5 8.0 3.61 17.39 9.37 280 1016.1 14.1 13.6 999.0 99.0 99.00
2012 01 06 08 50 324 7.7 9.3 3.39 16.00 9.08 293 1016.1 14.3 13.5 999.0 99.0 99.00
2012 01 06 09 50 321 6.3 7.5 3.43 17.39 9.11 287 1016.2 14.1 13.6 999.0 99.0 99.00
2012 01 06 10 50 318 6.2 7.7 3.53 16.00 9.78 290 1016.1 14.1 13.6 999.0 99.0 99.00
2012 01 06 11 50 318 6.6 8.2 4.01 17.39 10.45 296 1016.0 14.1 13.6 999.0 99.0 99.00
2012 01 06 12 50 325 7.4 9.0 3.79 16.00 9.47 285 1015.8 14.0 13.6 999.0 99.0 99.00
2012 01 06 13 50 326 7.9 10.0 4.07 14.81 9.55 291 1015.9 13.9 13.6 999.0 99.0 99.00
2012 01 06 14 50 325 8.1 10.5 4.07 14.81 9.33 297 1016.3 13.9 13.6 999.0 99.0 99.00
2012 01 06 15 50 328 8.4 11.2 4.16 13.79 9.12 300 1016.9 13.8 13.5 999.0 99.0 99.00
2012 01 06 16 50 322 9.8 12.2 4.10 17.39 8.60 299 1017.6 13.6 13.5 999.0 99.0 99.00
2012 01 06 17 50 321 9.5 11.4 4.44 16.00 9.01 298 1018.4 13.5 13.5 999.0 99.0 99.00
2012 01 06 18 50 318 9.7 11.8 99.00 99.00 99.00 999 1017.9 13.6 13.5 999.0 99.0 99.00
2012 01 06 19 50 323 8.6 11.1 4.66 17.39 9.47 295 1017.6 13.6 13.6 999.0 99.0 99.00
2012 01 06 20 50 319 9.8 11.9 4.84 16.00 9.06 299 1016.9 13.5 13.6 999.0 99.0 99.00
2012 01 06 21 50 321 11.1 13.5 4.85 16.00 8.91 292 1016.5 13.3 13.6 999.0 99.0 99.00
2012 01 06 22 50 322 10.9 13.5 4.65 16.00 8.69 301 1016.5 13.2 13.6 999.0 99.0 99.00
2012 01 06 23 50 317 10.3 12.7 4.65 16.00 8.54 302 1016.4 13.1 13.7 999.0 99.0 99.00
2012 01 07 00 50 313 10.9 13.3 5.09 16.00 9.16 288 1016.1 12.7 13.7 999.0 99.0 99.00
2012 01 07 01 50 313 10.3 12.4 4.58 16.00 8.42 293 1016.2 12.4 13.6 999.0 99.0 99.00
2012 01 07 02 50 319 10.5 12.6 4.25 16.00 8.36 306 1016.5 12.3 13.6 999.0 99.0 99.00
2012 01 07 03 50 314 9.9 11.9 4.93 14.81 9.25 292 1016.6 12.3 13.6 999.0 99.0 99.00
2012 01 07 04 50 312 8.9 12.5 4.71 16.00 9.22 294 1016.7 12.3 13.6 999.0 99.0 99.00
2012 01 07 05 50 306 9.0 11.7 4.78 16.00 9.20 295 1016.9 12.3 13.6 999.0 99.0 99.00
2012 01 07 06 50 311 9.2 12.0 4.96 16.00 9.14 303 1016.7 12.6 13.6 999.0 99.0 99.00
2012 01 07 07 50 306 9.7 12.1 4.50 14.81 8.56 291 1016.2 12.6 13.6 999.0 99.0 99.00
2012 01 07 08 50 311 10.0 11.7 99.00 99.00 99.00 999 1015.9 12.9 13.7 999.0 99.0 99.00
2012 01 07 09 50 320 9.2 11.4 4.01 16.00 8.36 298 1016.1 12.9 13.7 999.0 99.0 99.00
2012 01 07 10 50 317 8.7 10.4 4.49 16.00 9.03 293 1015.8 13.0 13.7 999.0 99.0 99.00
2012 01 07 11 50 310 7.7 9.8 3.93 16.00 8.13 297 1015.5 13.1 13.7 999.0 99.0 99.00
2012 01 07 12 50 308 7.3 9.1 4.10 16.00 9.00 292 1015.3 13.1 13.6 999.0 99.0 99.00
2012 01 07 13 50 313 6.7 8.5 4.18 14.81 8.98 303 1015.5 13.2 13.6 999.0 99.0 99.00
2012 01 07 14 50 317 6.5 8.3 4.15 16.00 9.11 301 1015.7 13.3 13.5 999.0 99.0 99.00
2012 01 07 15 50 315 6.3 7.9 4.07 14.81 9.35 297 1016.1 13.4 13.5 999.0 99.0 99.00
2012 01 07 16 50 317 5.6 7.5 3.92 16.00 9.16 303 1016.8 13.6 13.5 999.0 99.0 99.00
2012 01 07 17 50 318 5.3 6.7 3.93 14.81 9.26 300 1017.1 13.7 13.5 999.0 99.0 99.00
2012 01 07 18 50 331 4.7 6.0 3.95 14.81 9.14 291 1016.9 13.6 13.5 999.0 99.0 99.00
2012 01 07 19 50 336 3.5 4.7 3.56 13.79 8.60 288 1016.1 13.6 13.7 999.0 99.0 99.00
2012 01 07 20 50 322 3.4 4.6 3.78 14.81 9.51 295 1015.5 13.7 13.8 999.0 99.0 99.00
2012 01 07 21 50 325 4.8 6.4 3.34 12.90 8.78 300 1015.4 13.2 13.9 999.0 99.0 99.00
2012 01 07 22 50 339 5.4 7.2 3.14 14.81 8.71 290 1015.5 12.6 13.9 999.0 99.0 99.00
2012 01 07 23 50 357 4.0 5.1 3.23 13.79 8.76 294 1015.8 12.8 13.9 999.0 99.0 99.00
2012 01 08 00 50 310 4.0 5.1 3.16 13.79 9.10 291 1015.6 12.8 13.9 999.0 99.0 99.00
2012 01 08 01 50 301 5.3 6.8 3.17 13.79 9.11 301 1015.4 13.0 13.9 999.0 99.0 99.00
2012 01 08 02 50 316 4.2 5.6 3.00 13.79 8.96 289 1015.9 13.3 13.9 999.0 99.0 99.00
2012 01 08 03 50 333 3.7 4.9 2.84 10.81 8.71 302 1016.2 13.5 13.9 999.0 99.0 99.00
2012 01 08 04 50 345 2.4 3.4 2.81 13.79 8.44 303 1016.7 13.4 13.9 999.0 99.0 99.00
2012 01 08 05 50 69 2.3 3.3 2.78 13.79 8.28 290 1017.1 12.9 13.9 999.0 99.0 99.00
2012 01 08 06 50 68 2.4 3.4 3.04 13.79 8.56 293 1017.3 12.7 13.9 999.0 99.0 99.00
2012 01 08 07 50 60 3.7 5.4 2.82 12.90 8.38 288 1017.7 12.7 14.0 999.0 99.0 99.00
2012 01 08 08 50 74 3.6 5.0 2.91 12.90 8.75 300 1017.9 12.4 14.0 999.0 99.0 99.00
2012 01 08 09 50 58 3.3 4.4 2.85 12.12 8.39 291 1018.0 12.5 14.0 999.0 99.0 99.00
2012 01 08 10 50 61 4.4 5.6 2.46 12.12 8.32 298 1018.1 12.6 14.4 999.0 99.0 99.00
2012 01 08 11 50 56 3.8 4.6 2.47 12.12 8.52 285 1018.3 12.8 14.5 999.0 99.0 99.00
2012 01 08 12 50 48 3.0 4.2 2.35 12.12 8.66 298 1018.4 13.2 14.5 999.0 99.0 99.00
2012 01 08 13 50 28 4.7 5.5 2.07 12.90 8.40 302 1018.6 13.3 14.6 999.0 99.0 99.00
2012 01 08 14 50 29 3.9 4.7 2.15 12.12 8.20 305 1019.2 13.2 14.6 999.0 99.0 99.00
2012 01 08 15 50 41 3.3 3.8 2.08 12.12 8.26 291 1019.9 13.3 14.6 999.0 99.0 99.00
2012 01 08 16 50 40 2.3 3.1 2.28 10.81 8.66 308 1020.8 13.7 14.6 999.0 99.0 99.00
2012 01 08 17 50 83 2.5 3.7 2.17 9.09 8.10 310 1021.7 14.1 14.7 999.0 99.0 99.00
2012 01 08 18 50 41 2.6 3.6 2.27 10.81 8.10 303 1021.4 14.0 14.8 999.0 99.0 99.00
2012 01 08 19 50 334 1.1 1.9 2.02 12.90 8.05 297 1021.1 14.3 15.1 999.0 99.0 99.00
2012 01 08 20 50 254 1.4 1.9 2.24 9.09 8.24 307 1020.7 14.7 15.4 999.0 99.0 99.00
2012 01 08 21 50 307 2.2 3.0 2.17 10.00 8.30 305 1020.3 14.8 15.6 999.0 99.0 99.00
2012 01 08 22 50 318 2.3 3.0 2.01 8.33 7.92 313 1020.0 15.0 15.7 999.0 99.0 99.00
2012 01 08 23 50 317 2.7 3.5 1.98 10.81 8.14 287 1020.0 15.1 15.6 999.0 99.0 99.00
2012 01 09 00 50 320 4.2 5.1 2.00 12.12 8.28 290 1020.2 14.5 15.5 999.0 99.0 99.00
2012 01 09 01 50 304 3.6 4.7 1.98 11.43 8.41 297 1020.6 14.3 15.2 999.0 99.0 99.00
2012 01 09 02 50 299 4.2 5.1 1.70 12.90 7.59 301 1021.0 14.5 15.1 999.0 99.0 99.00
2012 01 09 03 50 305 4.2 5.3 1.84 12.90 8.15 287 1021.3 14.6 15.0 999.0 99.0 99.00
2012 01 09 04 50 314 4.5 5.6 1.80 11.43 7.98 300 1021.7 14.8 15.0 999.0 99.0 99.00
2012 01 09 05 50 320 5.9 6.9 1.99 11.43 8.33 305 1021.7 15.0 15.0 999.0 99.0 99.00
2012 01 09 06 50 320 5.0 5.9 1.88 9.09 7.95 310 1022.2 15.2 14.9 999.0 99.0 99.00
2012 01 09 07 50 326 4.9 5.9 1.97 12.90 8.52 293 1022.0 15.5 14.9 999.0 99.0 99.00
2012 01 09 08 50 322 5.5 6.5 1.77 10.81 7.96 308 1022.0 15.5 14.9 999.0 99.0 99.00
2012 01 09 09 50 331 3.8 5.0 1.86 19.05 8.19 313 1021.9 15.2 14.8 999.0 99.0 99.00
2012 01 09 10 50 344 4.4 5.5 1.67 12.12 8.16 297 1021.4 14.9 14.8 999.0 99.0 99.00
2012 01 09 11 50 346 5.5 6.8 1.64 19.05 8.16 318 1020.8 14.8 14.7 999.0 99.0 99.00
2012 01 09 12 50 1 4.3 5.1 1.69 19.05 7.72 301 1021.1 14.4 14.6 999.0 99.0 99.00
2012 01 09 13 50 17 2.2 3.0 1.70 19.05 8.18 279 1021.5 14.4 14.6 999.0 99.0 99.00
2012 01 09 14 50 354 2.9 3.5 1.61 12.12 8.42 289 1021.6 14.4 14.6 999.0 99.0 99.00
2012 01 09 15 50 345 2.4 3.1 1.61 12.12 8.62 301 1021.8 14.5 14.6 999.0 99.0 99.00
2012 01 09 16 50 357 2.2 2.8 1.59 17.39 8.76 285 1022.1 14.7 14.6 999.0 99.0 99.00
2012 01 09 17 50 29 1.8 2.1 1.69 11.43 8.94 291 1022.6 14.8 14.7 999.0 99.0 99.00
2012 01 09 18 50 29 1.2 1.6 1.70 17.39 9.13 301 1022.3 14.9 14.9 999.0 99.0 99.00
2012 01 09 19 50 350 0.5 0.9 1.57 17.39 8.36 275 1021.8 15.2 15.1 999.0 99.0 99.00
2012 01 09 20 50 14 0.6 0.8 1.60 17.39 8.50 282 1021.1 15.5 15.2 999.0 99.0 99.00
2012 01 09 21 50 97 1.0 1.6 1.74 17.39 9.09 298 1021.0 15.7 15.5 999.0 99.0 99.00
2012 01 09 22 50 109 1.3 1.9 1.73 17.39 9.21 298 1020.9 15.8 15.7 999.0 99.0 99.00
2012 01 09 23 50 180 0.0 0.2 1.49 17.39 8.60 311 1021.2 16.8 15.3 999.0 99.0 99.00
2012 01 10 00 50 285 2.1 2.7 1.63 16.00 9.41 299 1021.6 15.0 14.8 999.0 99.0 99.00
2012 01 10 01 50 308 2.2 2.9 1.73 17.39 10.16 306 1021.8 14.6 14.7 999.0 99.0 99.00
2012 01 10 02 50 327 2.2 2.7 1.76 17.39 10.57 288 1021.9 14.6 14.7 999.0 99.0 99.00
2012 01 10 03 50 304 1.2 1.7 1.69 16.00 10.16 293 1021.9 14.2 14.4 999.0 99.0 99.00
2012 01 10 04 50 291 1.1 1.9 1.76 21.05 11.00 308 1022.2 14.1 14.5 999.0 99.0 99.00
2012 01 10 05 50 312 1.2 1.8 1.65 19.05 10.72 322 1022.2 14.0 14.3 999.0 99.0 99.00
2012 01 10 06 50 354 0.4 1.0 2.20 19.05 12.99 307 1022.3 14.0 14.2 999.0 99.0 99.00
2012 01 10 07 50 307 0.4 1.1 1.81 19.05 11.27 309 1021.9 14.0 14.1 999.0 99.0 99.00
2012 01 10 08 50 180 0.1 0.6 2.50 19.05 13.20 299 1021.8 13.7 14.2 999.0 99.0 99.00
2012 01 10 09 50 180 0.1 0.6 2.26 19.05 12.91 307 1021.8 13.5 14.2 999.0 99.0 99.00
2012 01 10 10 50 8 1.0 1.5 2.39 19.05 13.01 297 1021.5 13.5 14.2 999.0 99.0 99.00
2012 01 10 11 50 322 0.6 1.3 3.01 17.39 14.59 295 1021.3 13.6 14.2 999.0 99.0 99.00
2012 01 10 12 50 323 1.8 2.7 2.37 17.39 13.67 295 1021.3 13.6 14.2 999.0 99.0 99.00
2012 01 10 13 50 343 1.0 2.3 2.35 17.39 13.70 292 1021.3 13.6 14.3 999.0 99.0 99.00
2012 01 10 14 50 8 1.0 1.7 2.79 16.00 13.82 287 1021.2 13.5 14.5 999.0 99.0 99.00
