YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS
1999 07 08 21 156 1.6 2.4 1.90 10.00 7.84 999 1016.1 14.7 15.0 13.2 99.0
1999 07 08 22 138 1.2 2.1 2.16 10.00 8.54 999 1015.8 15.0 15.0 13.2 99.0
1999 07 08 23 133 1.8 3.2 2.14 10.00 8.22 999 1015.7 15.3 15.6 13.3 99.0
1999 07 09 00 187 1.3 2.1 2.14 10.00 8.35 999 1015.4 15.5 15.6 13.4 99.0
1999 07 09 01 216 1.9 2.5 2.07 9.09 8.04 999 1015.2 15.4 15.5 13.6 99.0
1999 07 09 02 218 1.4 2.1 2.23 10.00 8.53 999 1015.3 15.4 15.3 13.7 99.0
1999 07 09 03 219 1.7 2.4 2.14 9.09 8.18 999 1015.6 15.2 15.3 13.8 99.0
1999 07 09 04 249 1.4 1.9 2.15 10.00 8.38 999 1015.8 15.1 15.2 13.9 99.0
1999 07 09 05 250 .5 1.2 2.11 10.00 8.57 999 1016.7 15.0 15.1 13.8 99.0
1999 07 09 06 289 .8 1.5 2.17 10.00 9.01 999 1016.9 15.0 15.1 13.8 99.0
1999 07 09 07 180 .0 .4 2.05 10.00 8.59 999 1017.1 14.9 15.0 13.9 99.0
1999 07 09 08 999 99.0 99.0 2.02 10.00 8.65 999 1016.9 14.9 15.0 13.9 99.0
1999 07 09 09 230 1.9 2.3 1.79 10.00 8.37 999 1016.4 14.9 15.2 14.0 99.0
1999 07 09 10 257 2.4 3.0 2.00 10.00 8.85 999 1016.1 14.9 15.2 13.9 99.0
1999 07 09 11 262 2.1 2.7 1.78 9.09 8.63 999 1016.4 14.9 15.2 13.9 99.0
1999 07 09 12 269 1.4 2.0 1.73 9.09 8.57 999 1016.5 14.9 15.1 13.8 99.0
1999 07 09 13 293 1.7 2.3 1.74 14.29 8.71 999 1016.7 14.9 15.1 13.8 99.0
1999 07 09 14 280 .8 1.6 1.73 14.29 8.46 999 1017.1 14.9 15.1 13.8 99.0
1999 07 09 15 262 1.3 1.8 99.00 99.00 99.00 999 1017.5 15.0 15.2 13.9 99.0
1999 07 09 16 297 1.2 1.9 1.71 9.09 8.17 999 1018.2 15.0 15.2 13.9 99.0
1999 07 09 17 293 .6 1.1 1.92 9.09 8.20 999 1018.5 15.1 15.3 13.9 99.0
1999 07 09 18 269 1.8 2.4 1.86 9.09 8.28 999 1018.5 15.2 15.4 13.8 99.0
1999 07 09 19 238 2.2 2.9 1.79 9.09 7.85 999 1018.4 15.5 15.6 13.8 99.0
1999 07 09 20 250 3.0 3.5 1.55 16.67 7.93 999 1018.2 15.7 16.0 14.0 99.0
1999 07 09 21 266 2.8 3.6 1.73 9.09 8.30 999 1018.1 15.8 16.1 14.3 99.0
1999 07 09 22 274 3.9 4.7 1.51 14.29 8.63 999 1017.5 15.9 16.5 14.4 99.0
1999 07 09 23 275 4.7 5.5 1.56 8.33 8.34 999 1017.3 15.8 16.5 14.4 99.0
1999 07 10 00 287 4.1 5.0 1.55 16.67 8.82 999 1017.3 15.7 16.1 14.3 99.0
1999 07 10 01 270 3.6 4.1 1.66 20.00 9.25 999 1016.9 15.7 16.0 14.3 99.0
1999 07 10 02 276 4.6 5.6 1.58 16.67 8.70 999 1016.6 15.6 15.8 14.4 99.0
1999 07 10 03 285 4.1 4.8 1.57 16.67 8.44 999 1017.1 15.4 15.6 14.4 99.0
1999 07 10 04 290 3.7 4.7 1.64 14.29 8.64 999 1017.4 15.3 15.5 14.3 99.0
1999 07 10 05 299 3.7 4.6 1.75 14.29 8.98 999 1018.0 15.2 15.5 14.2 99.0
1999 07 10 06 282 2.4 3.0 1.57 20.00 8.74 999 1018.8 15.2 15.5 14.1 99.0
1999 07 10 07 255 3.5 4.2 1.60 16.67 8.93 999 1018.6 15.1 15.4 14.2 99.0
1999 07 10 08 269 3.9 4.6 1.75 20.00 9.68 999 1018.3 15.1 15.5 14.1 99.0
1999 07 10 09 260 3.7 4.4 1.40 16.67 8.65 999 1018.1 15.0 15.5 14.1 99.0
1999 07 10 10 277 4.1 5.1 1.54 16.67 9.57 999 1017.7 15.0 15.4 14.0 99.0
1999 07 10 11 271 5.7 6.8 1.62 16.67 9.44 999 1017.0 15.0 15.3 14.0 99.0
1999 07 10 12 282 5.3 6.5 1.35 16.67 8.11 999 1017.4 14.9 15.3 13.8 99.0
1999 07 10 13 276 5.0 5.8 1.63 16.67 8.69 999 1017.6 14.9 15.1 13.8 99.0
1999 07 10 14 277 5.0 6.3 1.51 16.67 8.54 999 1017.7 14.8 15.1 13.7 99.0
1999 07 10 15 272 5.3 6.6 1.60 16.67 8.25 999 1017.8 14.9 15.1 13.6 99.0
1999 07 10 16 288 5.7 6.9 1.58 16.67 7.94 999 1018.4 14.8 15.2 13.5 99.0
1999 07 10 17 284 5.1 6.0 1.49 16.67 6.84 999 1018.5 14.7 15.2 13.4 99.0
1999 07 10 18 291 5.3 6.5 1.56 16.67 6.82 999 1018.8 14.8 15.3 13.5 99.0
1999 07 10 19 296 5.4 6.2 1.58 16.67 6.97 999 1019.0 14.7 15.5 13.4 99.0
1999 07 10 20 294 6.0 7.1 1.68 16.67 7.03 999 1018.6 14.7 15.7 13.4 99.0
1999 07 10 21 285 6.5 7.7 1.43 16.67 6.30 999 1018.0 14.9 15.8 13.5 99.0
1999 07 10 22 280 7.3 8.4 1.59 16.67 6.98 999 1017.3 14.9 15.8 13.4 99.0
1999 07 10 23 283 7.1 8.3 1.65 16.67 7.06 999 1016.7 15.0 15.8 13.4 99.0
1999 07 11 00 282 7.1 8.8 1.75 16.67 7.00 999 1016.4 14.9 15.5 13.4 99.0
1999 07 11 01 292 7.9 9.4 1.58 16.67 6.24 999 1015.9 14.9 15.6 13.4 99.0
1999 07 11 02 293 8.1 9.5 1.86 16.67 6.70 999 1015.8 14.8 15.8 13.4 99.0
1999 07 11 03 292 8.2 9.9 1.62 16.67 5.72 999 1016.0 14.5 15.8 13.3 99.0
1999 07 11 04 298 7.9 9.4 1.96 16.67 6.48 999 1016.2 14.4 15.8 13.1 99.0
1999 07 11 05 296 7.3 8.7 2.10 16.67 6.58 999 1016.8 14.4 15.8 13.1 99.0
1999 07 11 06 284 7.3 8.9 1.95 16.67 6.21 999 1016.6 14.4 15.7 13.0 99.0
1999 07 11 07 280 7.3 9.7 1.90 16.67 6.11 999 1016.5 14.3 15.6 13.1 99.0
1999 07 11 08 287 7.4 8.9 1.96 16.67 6.34 999 1016.3 14.1 15.6 12.9 99.0
1999 07 11 09 287 6.7 8.3 1.97 16.67 6.41 999 1015.9 14.0 15.6 12.9 99.0
1999 07 11 10 287 8.1 9.8 1.80 14.29 5.93 999 1015.0 13.9 15.5 12.9 99.0
1999 07 11 11 282 7.7 9.0 1.88 16.67 6.32 999 1014.8 13.9 15.6 12.8 99.0
1999 07 11 12 288 7.7 9.1 1.97 16.67 6.65 999 1014.5 13.9 15.5 12.9 99.0
1999 07 11 13 288 6.9 8.5 1.61 14.29 5.92 999 1014.8 13.9 15.5 12.8 99.0
1999 07 11 14 298 6.3 7.8 2.11 16.67 6.78 999 1015.1 13.8 15.5 12.7 99.0
1999 07 11 15 296 6.6 8.1 1.96 16.67 6.35 999 1015.2 13.8 15.5 12.8 99.0
1999 07 11 16 297 7.0 8.0 1.82 16.67 6.07 999 1015.4 13.8 15.5 12.7 99.0
1999 07 11 17 310 6.3 7.8 1.92 16.67 6.40 999 1015.6 13.8 15.5 12.6 99.0
1999 07 11 18 303 5.8 7.2 1.91 14.29 6.40 999 1015.5 14.0 15.7 12.8 99.0
1999 07 11 19 289 5.9 7.2 1.87 14.29 6.49 999 1015.2 14.1 15.8 12.7 99.0
1999 07 11 20 286 4.6 5.4 1.76 16.67 6.33 999 1015.1 14.3 15.9 12.9 99.0
1999 07 11 21 288 5.0 6.1 1.69 14.29 6.69 999 1014.5 14.3 16.0 12.9 99.0
1999 07 11 22 270 6.6 7.5 1.77 16.67 7.26 999 1013.4 14.3 16.0 12.9 99.0
1999 07 11 23 281 7.0 8.1 1.78 14.29 7.67 999 1012.7 14.4 15.9 13.1 99.0
1999 07 12 00 277 7.3 8.4 1.72 14.29 7.18 999 1012.0 14.3 15.7 13.1 99.0
1999 07 12 01 285 7.0 8.7 1.72 16.67 7.04 999 1011.5 14.4 15.6 13.3 99.0
1999 07 12 02 279 6.4 8.1 1.71 14.29 7.09 999 1011.6 14.2 15.6 13.3 99.0
1999 07 12 03 297 5.5 7.0 1.50 14.29 6.38 999 1012.2 14.2 15.6 13.4 99.0
1999 07 12 04 271 2.7 3.3 1.62 14.29 7.31 999 1012.7 14.6 15.6 13.7 99.0
1999 07 12 05 289 2.5 3.1 1.77 14.29 7.94 999 1013.0 14.9 15.5 13.8 99.0
1999 07 12 06 260 2.5 3.1 1.68 14.29 7.35 999 1013.1 15.0 15.5 13.9 99.0
1999 07 12 07 241 4.8 5.8 1.70 14.29 7.54 999 1012.1 15.0 15.5 14.0 99.0
1999 07 12 08 254 5.7 6.9 1.63 16.67 7.58 999 1011.8 15.0 15.7 14.1 99.0
1999 07 12 09 264 5.8 7.2 1.54 14.29 7.32 999 1011.4 15.0 15.8 14.0 99.0
1999 07 12 10 296 4.0 4.8 1.77 16.67 7.84 999 1011.5 15.0 15.9 14.0 99.0
1999 07 12 11 294 4.8 6.5 1.71 16.67 8.02 999 1011.4 14.9 15.8 13.9 99.0
1999 07 12 12 296 6.1 7.6 1.54 16.67 7.65 999 1011.4 14.2 15.6 13.4 99.0
1999 07 12 13 302 5.3 6.3 1.55 20.00 7.74 999 1011.8 14.1 15.5 13.5 99.0
1999 07 12 14 287 4.1 5.1 1.69 16.67 8.10 999 1012.0 14.0 15.5 13.5 99.0
1999 07 12 15 284 3.2 4.2 1.62 16.67 7.49 999 1012.5 14.1 15.4 13.5 99.0
1999 07 12 16 269 3.6 5.0 1.80 16.67 7.89 999 1012.6 14.1 15.4 13.6 99.0
1999 07 12 17 278 4.9 5.9 1.79 16.67 7.98 999 1012.6 14.1 15.7 13.5 99.0
1999 07 12 18 280 4.8 5.6 1.83 16.67 7.62 999 1012.8 14.2 15.9 13.6 99.0
1999 07 12 19 280 6.0 7.0 1.83 16.67 7.84 999 1012.5 14.3 15.9 13.7 99.0
1999 07 12 20 278 5.7 6.6 1.83 16.67 7.72 999 9999.0 14.3 16.0 13.7 99.0
1999 07 12 21 294 5.0 6.2 1.80 16.67 7.72 999 1012.3 14.4 16.1 13.8 99.0
1999 07 12 22 293 5.1 5.9 2.03 16.67 8.44 999 1011.5 14.5 16.1 13.8 99.0
1999 07 12 23 291 5.2 6.1 1.91 16.67 8.17 999 1010.9 14.7 16.1 13.9 99.0
1999 07 13 00 285 5.5 6.8 1.68 16.67 7.93 999 1010.6 14.6 15.5 13.9 99.0
1999 07 13 01 279 5.9 6.9 1.91 16.67 8.55 999 1010.3 14.6 15.4 13.8 99.0
1999 07 13 02 275 5.3 6.4 1.87 16.67 8.20 999 1010.4 14.6 15.3 13.9 99.0
1999 07 13 03 284 5.8 6.9 1.91 16.67 8.05 999 1010.9 14.5 15.3 13.9 99.0
1999 07 13 04 276 2.9 3.8 2.12 16.67 8.62 999 1011.9 14.4 15.4 13.8 99.0
1999 07 13 05 245 2.3 3.0 1.84 16.67 8.09 999 1012.6 14.3 15.4 13.9 99.0
1999 07 13 06 232 2.8 3.6 1.92 16.67 7.94 999 1012.8 14.4 15.5 13.9 99.0
1999 07 13 07 257 5.0 5.9 1.90 16.67 8.04 999 1012.3 14.1 15.5 13.7 99.0
1999 07 13 08 271 3.2 4.4 1.97 16.67 8.19 999 1012.9 14.2 15.5 13.8 99.0
1999 07 13 09 269 4.5 5.7 1.93 16.67 8.08 999 1012.3 14.1 15.8 13.7 99.0
1999 07 13 10 297 4.1 5.4 1.99 16.67 8.14 999 1012.1 14.0 15.9 13.6 99.0
1999 07 13 11 296 3.7 5.1 1.89 16.67 8.16 999 1012.0 13.8 16.1 13.5 99.0
1999 07 13 12 291 4.9 6.2 1.84 16.67 8.52 999 1011.7 13.8 15.9 13.5 99.0
1999 07 13 13 285 4.4 5.7 1.83 16.67 8.55 999 1012.0 14.0 16.0 13.7 99.0
1999 07 13 14 282 3.3 4.8 1.67 16.67 8.28 999 1012.1 14.0 15.5 13.6 99.0
1999 07 13 15 266 4.7 6.0 1.73 16.67 8.66 999 1011.8 14.0 15.4 13.6 99.0
1999 07 13 16 282 3.3 4.5 1.75 16.67 8.43 999 1012.2 14.0 15.6 13.6 99.0
1999 07 13 17 288 3.7 4.7 1.76 16.67 8.60 999 1012.3 14.1 15.7 13.7 99.0
1999 07 13 18 301 4.2 5.7 1.66 16.67 8.36 999 1012.7 14.2 16.0 13.8 99.0
1999 07 13 19 284 4.0 5.1 2.16 16.67 9.06 999 1012.6 14.3 16.2 13.9 99.0
1999 07 13 20 298 3.5 4.8 1.94 10.00 8.57 999 1012.6 14.6 16.4 14.1 99.0
1999 07 13 21 284 3.6 4.9 1.76 16.67 8.44 999 1011.9 14.7 16.5 14.1 99.0
1999 07 13 22 282 5.4 6.9 1.85 16.67 8.77 999 1011.3 14.9 16.6 14.3 99.0
1999 07 13 23 274 6.5 7.6 1.81 16.67 9.00 999 1010.7 15.0 16.6 14.3 99.0
1999 07 14 00 288 5.9 7.4 1.87 16.67 8.65 999 1010.8 15.0 16.5 14.3 99.0
1999 07 14 01 286 5.6 6.9 1.75 16.67 8.21 999 1010.7 15.0 16.4 14.2 99.0
1999 07 14 02 283 5.1 5.9 1.76 16.67 7.98 999 1010.6 14.8 16.2 14.2 99.0
1999 07 14 03 277 5.3 6.7 1.82 16.67 8.25 999 1010.6 14.6 15.9 14.1 99.0
1999 07 14 04 265 5.8 6.9 1.84 16.67 8.20 999 1010.9 14.4 16.0 14.0 99.0
1999 07 14 05 270 5.0 6.0 1.69 11.11 7.75 999 1011.7 14.3 16.5 13.9 99.0
1999 07 14 06 257 5.6 6.6 1.75 11.11 7.53 999 1012.1 14.3 16.7 13.9 99.0
1999 07 14 07 267 5.3 7.0 1.94 10.00 7.86 999 1012.1 14.4 16.7 14.0 99.0
1999 07 14 08 275 6.5 8.5 2.02 10.00 7.71 999 1011.6 14.3 16.7 14.0 99.0
1999 07 14 09 273 4.9 5.9 1.88 11.11 7.17 999 1011.9 14.0 16.6 13.7 99.0
1999 07 14 10 304 4.9 6.3 1.88 11.11 7.51 999 1011.9 14.2 16.7 13.8 99.0
1999 07 14 11 302 4.4 5.5 1.78 11.11 7.54 999 1011.9 14.1 16.6 13.7 99.0
1999 07 14 12 274 3.1 4.3 1.62 16.67 7.53 999 1012.1 14.0 16.6 13.6 99.0
1999 07 14 13 272 4.2 5.0 1.50 16.67 7.63 999 1012.5 14.0 16.6 13.7 99.0
1999 07 14 14 287 5.1 6.1 1.71 16.67 8.63 999 1012.6 14.1 16.6 13.8 99.0
1999 07 14 15 278 5.0 6.8 1.65 12.50 8.41 999 1013.3 14.0 16.5 13.6 99.0
1999 07 14 16 276 5.1 6.1 1.84 11.11 8.80 999 1013.8 14.0 16.7 13.6 99.0
1999 07 14 17 270 5.1 6.3 1.71 11.11 8.03 999 1013.9 14.0 16.7 13.6 99.0
1999 07 14 18 272 5.0 6.4 1.85 11.11 8.45 999 1014.2 14.4 16.8 13.4 99.0
1999 07 14 19 279 4.6 5.9 2.01 11.11 8.60 999 1014.2 14.7 16.9 13.1 99.0
1999 07 14 20 279 4.8 6.3 1.99 11.11 8.36 999 1014.2 14.9 16.9 13.3 99.0
1999 07 14 21 274 4.4 5.6 1.92 11.11 8.22 999 1014.0 15.0 16.9 13.1 99.0
1999 07 14 22 269 4.1 5.5 1.86 12.50 8.45 999 1013.8 15.2 17.0 13.3 99.0
1999 07 14 23 260 5.0 6.1 1.77 12.50 8.54 999 1013.2 15.2 17.1 13.3 99.0
1999 07 15 00 269 4.8 5.8 1.67 11.11 8.67 999 1012.9 15.2 17.2 13.5 99.0
1999 07 15 01 281 5.5 6.6 1.80 12.50 8.98 999 1012.5 15.1 17.1 13.6 99.0
1999 07 15 02 270 4.5 6.2 1.69 12.50 8.73 999 1012.3 14.9 17.0 13.5 99.0
1999 07 15 03 264 4.6 6.6 1.88 12.50 8.86 999 1012.6 14.9 16.9 13.6 99.0
1999 07 15 04 265 5.0 6.5 2.11 12.50 9.46 999 1012.9 14.7 16.8 13.4 99.0
1999 07 15 05 271 5.0 6.0 1.87 12.50 8.81 999 1013.8 14.7 16.7 13.3 99.0
1999 07 15 06 270 4.7 6.1 2.08 11.11 8.84 999 1014.1 14.7 16.7 13.4 99.0
1999 07 15 07 286 3.3 4.7 2.15 11.11 8.95 999 1014.4 14.6 16.6 13.1 99.0
1999 07 15 08 274 3.3 5.2 2.00 11.11 8.48 999 1014.6 14.5 16.5 13.2 99.0
1999 07 15 09 283 3.0 4.8 1.92 11.11 8.61 999 1014.3 14.2 16.4 13.3 99.0
1999 07 15 10 280 3.3 4.8 2.17 11.11 8.77 999 1013.9 14.1 16.3 13.3 99.0
1999 07 15 11 309 2.9 4.1 1.94 11.11 8.66 999 1014.2 13.8 16.1 13.1 99.0
1999 07 15 12 280 3.3 4.0 1.99 12.50 9.14 999 1014.2 13.8 16.0 13.2 99.0
1999 07 15 13 284 2.1 3.3 1.96 12.50 9.34 999 1014.3 13.6 16.1 13.0 99.0
1999 07 15 14 280 2.3 3.4 1.74 10.00 8.92 999 1014.7 13.6 16.0 12.9 99.0
1999 07 15 15 279 2.4 4.0 2.01 11.11 9.67 999 1014.9 13.7 16.1 12.9 99.0
1999 07 15 16 287 2.0 3.2 2.16 11.11 9.82 999 1015.4 13.6 16.2 12.9 99.0
1999 07 15 17 275 2.5 3.6 2.01 11.11 9.72 999 1015.4 13.8 16.5 13.1 99.0
1999 07 15 18 290 2.2 3.1 2.20 12.50 10.08 999 1015.6 13.8 16.4 13.0 99.0
1999 07 15 19 265 1.8 3.1 2.11 12.50 9.67 999 1015.8 14.2 16.9 13.3 99.0
1999 07 15 20 257 2.3 3.6 2.67 11.11 10.14 999 1015.6 14.5 17.0 13.2 99.0
1999 07 15 21 277 2.9 4.0 2.75 11.11 9.97 999 1015.5 14.7 17.0 13.4 99.0
1999 07 15 22 287 3.4 4.9 2.27 11.11 9.38 999 1015.1 14.7 17.1 13.5 99.0
1999 07 15 23 278 3.4 4.7 2.64 11.11 9.64 999 1014.7 15.0 17.3 13.4 99.0
1999 07 16 00 274 3.3 4.5 2.51 10.00 9.57 999 1014.2 15.2 17.2 13.6 99.0
1999 07 16 01 283 3.4 4.8 1.97 11.11 9.44 999 1014.0 15.2 17.0 13.7 99.0
1999 07 16 02 268 4.8 6.2 1.89 11.11 9.43 999 1013.8 15.3 17.1 13.5 99.0
1999 07 16 03 280 5.4 6.7 1.84 11.11 9.59 999 1013.9 15.2 16.7 12.9 99.0
1999 07 16 04 286 5.5 6.6 1.81 11.11 9.33 999 1014.1 15.1 16.8 12.8 99.0
1999 07 16 05 288 4.5 6.6 1.98 11.11 8.92 999 1014.9 15.1 16.4 12.7 99.0
1999 07 16 06 288 3.9 5.3 1.94 14.29 9.14 999 1015.3 15.2 16.0 12.8 99.0
1999 07 16 07 308 2.4 3.7 1.90 11.11 9.01 999 1015.6 15.1 15.9 12.6 99.0
1999 07 16 08 280 2.2 3.8 1.89 11.11 8.87 999 1015.3 15.1 15.9 12.6 99.0
1999 07 16 09 294 2.5 3.8 2.04 11.11 8.74 999 1015.3 15.1 16.6 12.8 99.0
1999 07 16 10 265 .9 2.2 2.18 11.11 8.91 999 1014.8 15.0 16.7 12.5 99.0
1999 07 16 11 302 3.0 4.8 2.18 11.11 9.04 999 1014.9 15.1 16.7 12.8 99.0
1999 07 16 12 305 3.1 4.8 1.96 11.11 8.93 999 1014.9 15.0 16.7 12.6 99.0
1999 07 16 13 299 2.6 4.0 1.74 10.00 9.11 999 1015.2 15.0 16.7 12.5 99.0
1999 07 16 14 284 2.5 3.8 1.76 10.00 9.28 999 1015.4 15.0 16.3 12.4 99.0
1999 07 16 15 310 2.4 4.3 1.81 10.00 9.19 999 1015.8 15.1 16.0 12.3 99.0
1999 07 16 16 277 2.2 3.6 1.83 11.11 9.44 999 1016.3 15.1 16.1 12.5 99.0
1999 07 16 17 287 1.3 1.8 1.91 11.11 9.29 999 1016.5 15.4 16.3 12.6 99.0
1999 07 16 18 279 2.3 3.1 2.01 10.00 9.28 999 1016.7 15.5 16.2 12.4 99.0
1999 07 16 19 264 1.7 2.3 1.79 10.00 9.07 999 1016.6 15.7 16.5 12.7 99.0
1999 07 16 20 285 3.9 4.7 1.77 11.11 9.01 999 1016.4 15.7 16.6 13.1 99.0
1999 07 16 21 291 3.9 5.1 1.76 16.67 8.93 999 1016.1 15.6 16.6 12.9 99.0
1999 07 16 22 300 3.2 4.5 1.84 10.00 8.73 999 1015.9 15.7 16.7 12.6 99.0
1999 07 16 23 294 4.5 6.4 1.95 11.11 8.89 999 1015.4 15.9 16.8 12.7 99.0
1999 07 17 00 301 5.6 7.2 1.97 10.00 8.72 999 1015.0 15.8 16.8 12.9 99.0
1999 07 17 01 302 5.7 7.1 1.66 16.67 8.58 999 1014.5 15.7 16.7 12.9 99.0
1999 07 17 02 288 6.3 7.7 1.70 10.00 8.30 999 1014.4 15.5 16.5 12.9 99.0
1999 07 17 03 294 5.7 7.3 1.84 10.00 8.43 999 1014.7 15.6 16.4 13.3 99.0
1999 07 17 04 305 6.9 8.3 1.80 10.00 7.77 999 1014.7 15.6 16.2 13.2 99.0
1999 07 17 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 17 06 307 6.5 8.3 1.84 10.00 7.84 999 1015.7 15.4 16.4 13.0 99.0
1999 07 17 07 311 6.7 8.4 1.87 10.00 7.22 999 1015.9 15.0 16.2 12.7 99.0
1999 07 17 08 319 5.3 6.5 1.86 16.67 7.15 999 1015.9 14.9 15.8 12.7 99.0
1999 07 17 09 311 5.3 6.9 1.88 9.09 7.11 999 1015.8 14.7 15.8 12.5 99.0
1999 07 17 10 302 5.6 6.9 1.85 16.67 7.26 999 1015.6 14.7 15.9 12.5 99.0
1999 07 17 11 297 6.4 8.0 1.80 16.67 6.60 999 1015.1 14.5 16.2 12.5 99.0
1999 07 17 12 301 7.1 9.2 1.86 8.33 6.38 999 1015.2 14.4 16.1 12.4 99.0
1999 07 17 13 306 7.8 9.9 1.74 10.00 6.21 999 1015.1 14.2 16.1 12.1 99.0
1999 07 17 14 310 7.3 8.7 1.70 16.67 6.39 999 1015.6 14.6 16.1 12.6 99.0
1999 07 17 15 310 5.4 6.9 1.66 16.67 6.07 999 1016.2 14.3 16.0 12.4 99.0
1999 07 17 16 299 6.7 7.8 1.70 16.67 6.59 999 1016.6 14.5 16.1 12.5 99.0
1999 07 17 17 314 6.3 7.7 1.77 9.09 6.25 999 1016.6 14.5 16.1 12.5 99.0
1999 07 17 18 316 5.7 7.1 1.88 16.67 6.76 999 1017.1 14.6 16.2 12.3 99.0
1999 07 17 19 308 6.4 8.3 1.84 16.67 6.60 999 1017.1 14.7 16.3 12.4 99.0
1999 07 17 20 307 6.7 8.4 1.84 16.67 6.35 999 1016.6 14.9 16.4 12.6 99.0
1999 07 17 21 304 6.9 8.4 2.08 6.67 6.49 999 1016.2 14.9 16.5 12.4 99.0
1999 07 17 22 295 9.0 10.7 2.04 8.33 6.12 999 1015.4 14.9 16.7 12.6 99.0
1999 07 17 23 299 7.6 9.4 2.01 16.67 6.11 999 1015.4 15.0 16.8 12.8 99.0
1999 07 18 00 302 7.1 8.8 1.94 16.67 5.85 999 1015.2 15.0 16.7 12.9 99.0
1999 07 18 01 301 7.8 9.2 1.89 16.67 5.78 999 1014.7 14.9 16.7 13.0 99.0
1999 07 18 02 309 8.7 10.8 1.68 6.25 5.39 999 1014.3 14.8 16.7 13.1 99.0
1999 07 18 03 297 9.2 11.1 1.80 16.67 5.54 999 1014.5 14.7 16.6 13.2 99.0
1999 07 18 04 303 8.6 10.4 1.67 14.29 5.43 999 1014.8 14.9 16.6 13.2 99.0
1999 07 18 05 303 8.5 10.1 1.85 16.67 5.78 999 1015.5 14.9 16.4 13.0 99.0
1999 07 18 06 296 7.7 9.5 1.77 7.69 5.52 999 1015.7 14.8 16.2 13.2 99.0
1999 07 18 07 308 7.8 9.4 1.92 6.67 5.84 999 1016.0 14.6 16.2 13.0 99.0
1999 07 18 08 296 7.6 9.4 2.02 6.67 5.79 999 1015.9 14.5 16.5 12.9 99.0
1999 07 18 09 296 7.2 9.8 1.98 7.14 5.94 999 1015.9 14.7 16.5 12.9 99.0
1999 07 18 10 301 6.9 9.4 1.94 7.14 5.96 999 1015.9 14.7 16.7 12.9 99.0
1999 07 18 11 303 7.3 9.4 2.04 7.14 6.10 999 1015.7 14.7 16.7 12.8 99.0
1999 07 18 12 302 6.8 8.9 1.95 7.69 5.93 999 1016.0 14.6 16.8 12.7 99.0
1999 07 18 13 295 6.6 9.0 1.95 7.14 6.11 999 1016.4 14.4 16.8 12.4 99.0
1999 07 18 14 299 6.7 8.2 1.72 7.69 6.07 999 1016.8 14.6 16.8 12.6 99.0
1999 07 18 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 18 16 299 6.8 8.3 1.71 7.69 5.92 999 9999.0 14.8 16.9 12.5 99.0
1999 07 18 17 315 6.4 8.1 1.67 7.69 5.98 999 1017.6 14.8 16.9 12.3 99.0
1999 07 18 18 305 6.4 8.0 1.87 7.69 6.01 999 1017.9 14.9 17.1 12.3 99.0
1999 07 18 19 308 6.0 7.3 1.80 7.69 6.13 999 1018.2 14.8 17.1 12.0 99.0
1999 07 18 20 303 7.7 9.6 1.97 7.69 6.32 999 1017.7 14.9 17.2 12.3 99.0
1999 07 18 21 306 6.9 8.3 1.82 7.14 5.88 999 1017.5 15.1 17.2 12.5 99.0
1999 07 18 22 303 6.5 7.5 1.93 7.14 6.08 999 1017.4 15.2 17.2 12.6 99.0
1999 07 18 23 303 7.2 8.4 1.86 7.14 5.93 999 1016.8 15.4 17.2 12.8 99.0
1999 07 19 00 302 7.8 9.1 1.97 7.69 5.72 999 1016.5 15.4 17.3 12.7 99.0
1999 07 19 01 300 8.1 9.6 1.81 7.14 5.53 999 1016.0 15.6 17.3 13.0 99.0
1999 07 19 02 302 8.1 10.2 99.00 99.00 99.00 999 1016.1 15.6 17.2 13.0 99.0
1999 07 19 03 305 8.2 9.8 1.56 6.67 5.30 999 1016.1 15.6 17.2 13.1 99.0
1999 07 19 04 306 7.8 9.4 1.58 7.69 5.31 999 1016.5 15.6 17.2 13.3 99.0
1999 07 19 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 19 06 305 6.9 8.4 1.48 7.14 5.41 999 1017.5 15.4 17.1 13.1 99.0
1999 07 19 07 316 6.1 7.1 1.50 6.67 5.41 999 1017.6 15.3 17.0 13.0 99.0
1999 07 19 08 314 6.0 7.8 1.54 14.29 5.75 999 1017.2 15.1 16.9 12.8 99.0
1999 07 19 09 306 5.9 7.6 1.50 7.69 5.81 999 1017.2 15.0 16.8 12.6 99.0
1999 07 19 10 313 5.9 7.8 1.52 7.14 5.74 999 1017.0 14.9 16.9 12.4 99.0
1999 07 19 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 19 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 19 13 310 6.2 8.8 1.67 6.67 5.90 999 1017.5 14.7 16.9 11.9 99.0
1999 07 19 14 314 6.6 8.1 1.63 6.67 5.74 999 1018.1 14.9 17.0 11.9 99.0
